Row, Correct, Predicted
1, 0.111975, 0.114548
2, 0.151188, 0.126726
3, 0.170473, 0.149632
4, 0.195511, 0.276885
5, 0.110298, 0.115615
6, 0.167282, 0.15456
7, 0.102972, 0.0985135
8, 0.113403, 0.12651
9, 0.243333, 0.220269
10, 0.147888, 0.135904
11, 0.10342, 0.112303
12, 0.109808, 0.121763
13, 0.158419, 0.143063
14, 0.129015, 0.122177
15, 0.1811, 0.171518
16, 0.151972, 0.151748
17, 0.108747, 0.116338
18, 0.168685, 0.201463
19, 0.415752, 0.355428
20, 0.111223, 0.110013
21, 0.776247, 0.787806
22, 0.140119, 0.136988
23, 0.348933, 0.285405
24, 0.130914, 0.175619
25, 0.279586, 0.362842
26, 0.162481, 0.147612
27, 0.40531, 0.354386
28, 0.14821, 0.169712
29, 0.192442, 0.184741
30, 0.210707, 0.188129
31, 0.106939, 0.109127
32, 0.127565, 0.134807
33, 0.167755, 0.161025
34, 0.206283, 0.195819
35, 0.174649, 0.171232
36, 0.110242, 0.11057
37, 0.809529, 0.786612
38, 0.110297, 0.112828
39, 0.166745, 0.143142
40, 0.385837, 0.297724
41, 0.108279, 0.115794
42, 0.19565, 0.206679
43, 0.210592, 0.213935
44, 0.121467, 0.123434
45, 0.181997, 0.15214
46, 0.242264, 0.27461
47, 0.184531, 0.170474
48, 0.108428, 0.105232
49, 0.315225, 0.315797
50, 0.248116, 0.189079
51, 0.100579, 0.109305
52, 0.112046, 0.133182
53, 0.180858, 0.176648
54, 0.145826, 0.136997
55, 0.130983, 0.13993
56, 0.252585, 0.241413
57, 0.102879, 0.0986873
58, 0.300712, 0.248635
59, 0.144443, 0.124449
60, 0.112175, 0.0994226
61, 0.219167, 0.180319
62, 0.117135, 0.119129
63, 0.242922, 0.213985
64, 0.166813, 0.154011
65, 0.104163, 0.112537
66, 0.194558, 0.204233
67, 0.172843, 0.158038
68, 0.13003, 0.162719
69, 0.167797, 0.209622
70, 0.110851, 0.112141
71, 0.130827, 0.128715
72, 0.169073, 0.149981
73, 0.123708, 0.115962
74, 0.121901, 0.133399
75, 0.100795, 0.0857302
76, 0.173157, 0.185187
77, 0.286304, 0.301754
78, 0.137319, 0.142313
79, 0.110987, 0.122817
80, 0.439275, 0.448343
81, 0.136267, 0.174819
82, 0.241157, 0.234345
83, 0.111496, 0.10854
84, 0.106441, 0.106349
85, 0.14751, 0.176766
86, 0.1432, 0.151684
87, 0.108818, 0.0989715
88, 0.128556, 0.130838
89, 0.385624, 0.309134
90, 0.196229, 0.176945
91, 0.143354, 0.146448
92, 0.480336, 0.47872
93, 0.127665, 0.146411
94, 0.236125, 0.247329
95, 0.177498, 0.176504
96, 0.136937, 0.145776
97, 0.1028, 0.102058
98, 0.107022, 0.107928
99, 0.101487, 0.0976109
100, 0.112738, 0.12624
101, 0.370387, 0.311063
102, 0.103615, 0.0981559
103, 0.106399, 0.113285
104, 0.115289, 0.120269
105, 0.548279, 0.471246
106, 0.216679, 0.221409
107, 0.244175, 0.297279
108, 0.109821, 0.113315
109, 0.103865, 0.103592
110, 0.111313, 0.114406
111, 0.164687, 0.196593
112, 0.105778, 0.101087
113, 0.170201, 0.152144
114, 0.291126, 0.306852
115, 0.280334, 0.277613
116, 0.194951, 0.163518
117, 0.18155, 0.240548
118, 0.129059, 0.12516
119, 0.1091, 0.11422
120, 0.10647, 0.111172
121, 0.107594, 0.114271
122, 0.329614, 0.442503
123, 0.133655, 0.147893
124, 0.288884, 0.255282
125, 0.342768, 0.260026
126, 0.135639, 0.135002
127, 0.181165, 0.161725
128, 0.152263, 0.145399
129, 0.10296, 0.0974867
130, 0.109569, 0.0990698
131, 0.312054, 0.310992
132, 0.197017, 0.184474
133, 0.102371, 0.101701
134, 0.10816, 0.109372
135, 0.123425, 0.133604
136, 0.311163, 0.31407
137, 0.145452, 0.149148
138, 0.113777, 0.111649
139, 0.110357, 0.125569
140, 0.140005, 0.134979
141, 0.23148, 0.198998
142, 0.142323, 0.148975
143, 0.263934, 0.289809
144, 0.145976, 0.152608
145, 0.104899, 0.10384
146, 0.148532, 0.139774
147, 0.104708, 0.111182
148, 0.118342, 0.140664
149, 0.212445, 0.198787
150, 0.117498, 0.125266
151, 0.113297, 0.116239
152, 0.176001, 0.121757
153, 0.101432, 0.0949674
154, 0.117409, 0.132893
155, 0.100928, 0.112522
156, 0.11103, 0.107694
157, 0.109071, 0.110886
158, 0.101325, 0.119647
159, 0.151046, 0.132107
160, 0.181858, 0.138246
161, 0.129448, 0.119524
162, 0.199012, 0.196277
163, 0.148727, 0.140499
164, 0.186072, 0.200692
165, 0.140505, 0.113747
166, 0.113107, 0.106951
167, 0.146523, 0.125545
168, 0.112726, 0.113542
169, 0.190445, 0.168986
170, 0.189618, 0.200498
171, 0.351986, 0.389044
172, 0.1994, 0.226916
173, 0.120945, 0.13483
174, 0.114916, 0.12108
175, 0.113424, 0.119259
176, 0.186367, 0.178102
177, 0.102788, 0.112557
178, 0.102795, 0.102751
179, 0.100521, 0.0966421
180, 0.108471, 0.113812
181, 0.233544, 0.249958
182, 0.194747, 0.200758
183, 0.172616, 0.153914
184, 0.1073, 0.111304
185, 0.106337, 0.103786
186, 0.130095, 0.143039
187, 0.166689, 0.241505
188, 0.118788, 0.115601
189, 0.105333, 0.100089
190, 0.102188, 0.100599
191, 0.113266, 0.101378
192, 0.103673, 0.107033
193, 0.108307, 0.116089
194, 0.294163, 0.290301
195, 0.121994, 0.12512
196, 0.150536, 0.11716
197, 0.129652, 0.158191
198, 0.205717, 0.167912
199, 0.104041, 0.0964927
200, 0.104809, 0.114275
201, 0.123922, 0.119572
202, 0.110644, 0.118519
203, 0.10672, 0.113761
204, 0.103871, 0.111779
205, 0.204666, 0.333346
206, 0.132854, 0.183766
207, 0.375542, 0.279936
208, 0.153149, 0.164546
209, 0.261458, 0.244504
210, 0.186049, 0.17228
211, 0.299533, 0.321123
212, 0.110405, 0.114242
213, 0.136412, 0.143518
214, 0.113066, 0.115859
215, 0.11604, 0.115601
216, 0.184395, 0.158801
217, 0.128676, 0.127042
218, 0.45608, 0.462343
219, 0.283951, 0.221783
220, 0.119817, 0.121077
221, 0.11021, 0.121434
222, 0.140325, 0.146457
223, 0.125869, 0.130877
224, 0.29982, 0.321427
225, 0.103974, 0.101477
226, 0.125164, 0.11957
227, 0.10127, 0.0956387
228, 0.130042, 0.150517
229, 0.114374, 0.113772
230, 0.160313, 0.186461
231, 0.454988, 0.421239
232, 0.200233, 0.21543
233, 0.136585, 0.14988
234, 0.128303, 0.147863
235, 0.104342, 0.112107
236, 0.10088, 0.10637
237, 0.137429, 0.144652
238, 0.52702, 0.534074
239, 0.276431, 0.3077
240, 0.102594, 0.106558
241, 0.178732, 0.170746
242, 0.165144, 0.195169
243, 0.242446, 0.202358
244, 0.199765, 0.28217
245, 0.15774, 0.1371
246, 0.370859, 0.345163
247, 0.291857, 0.379505
248, 0.10094, 0.112542
249, 0.25709, 0.19199
250, 0.104818, 0.114436
251, 0.108681, 0.12706
252, 0.478406, 0.426594
253, 0.100255, 0.106313
254, 0.10893, 0.108944
255, 0.108759, 0.103943
256, 0.129706, 0.134587
257, 0.403377, 0.373196
258, 0.106136, 0.108366
259, 0.254207, 0.275952
260, 0.209683, 0.273368
261, 0.109967, 0.108689
262, 0.151232, 0.143218
263, 0.405155, 0.389276
264, 0.253566, 0.214737
265, 0.112199, 0.129363
266, 0.1041, 0.104435
267, 0.101974, 0.11094
268, 0.102642, 0.103956
269, 0.125122, 0.0840199
270, 0.287878, 0.306837
271, 0.209358, 0.218086
272, 0.108502, 0.107094
273, 0.102834, 0.101986
274, 0.20438, 0.16788
275, 0.35195, 0.331647
276, 0.110144, 0.106564
277, 0.9, 0.873979
278, 0.111186, 0.114028
279, 0.198531, 0.195293
280, 0.134974, 0.131554
