Row, Predicted, Correct
1, 0.304298, 0.300505
2, 0.126385, 0.151442
3, 0.148198, 0.119677
4, 0.152985, 0.115134
5, 0.186554, 0.16507
6, 0.132441, 0.148532
7, 0.114608, 0.104922
8, 0.107958, 0.106319
9, 0.0859715, 0.106737
10, 0.437739, 0.526459
11, 0.806905, 0.9
12, 0.152561, 0.169073
13, 0.152058, 0.145047
14, 0.32183, 0.247382
15, 0.125637, 0.12775
16, 0.143994, 0.162925
17, 0.297686, 0.195511
18, 0.257543, 0.242264
19, 0.133098, 0.12269
20, 0.269722, 0.377871
21, 0.161654, 0.172843
22, 0.282981, 0.262518
23, 0.12914, 0.121467
24, 0.327647, 0.355434
25, 0.199889, 0.184193
26, 0.186823, 0.288884
27, 0.113159, 0.113107
28, 0.13523, 0.125869
29, 0.244996, 0.299811
30, 0.193734, 0.198531
31, 0.14006, 0.139623
32, 0.286465, 0.236125
33, 0.0903113, 0.100521
34, 0.218185, 0.315018
35, 0.288492, 0.273557
36, 0.12587, 0.122009
37, 0.0902365, 0.10094
38, 0.150141, 0.152263
39, 0.098605, 0.101886
40, 0.101899, 0.11065
41, 0.104139, 0.110769
42, 0.557009, 0.749997
43, 0.212463, 0.190725
44, 0.108723, 0.109393
45, 0.124932, 0.117135
46, 0.11087, 0.111641
47, 0.124129, 0.122349
48, 0.131671, 0.113298
49, 0.105087, 0.102795
50, 0.107216, 0.110851
51, 0.179929, 0.194727
52, 0.108377, 0.108836
53, 0.100185, 0.104096
54, 0.0948726, 0.103135
55, 0.120508, 0.110405
56, 0.0943951, 0.100795
57, 0.134499, 0.126031
58, 0.107999, 0.103075
59, 0.100361, 0.100847
60, 0.181594, 0.136267
61, 0.0873422, 0.102544
62, 0.240919, 0.342768
63, 0.127887, 0.118588
64, 0.131291, 0.123708
65, 0.131442, 0.11021
66, 0.106286, 0.107607
67, 0.291481, 0.315225
68, 0.147507, 0.133812
69, 0.291471, 0.276431
70, 0.133513, 0.144443
71, 0.391754, 0.385837
72, 0.19035, 0.211733
73, 0.283065, 0.280686
74, 0.0996141, 0.101683
75, 0.135839, 0.12537
76, 0.14821, 0.218798
77, 0.133427, 0.13032
78, 0.120265, 0.113424
79, 0.160254, 0.189618
80, 0.15041, 0.145826
81, 0.11925, 0.130121
82, 0.184694, 0.219593
83, 0.143677, 0.117454
84, 0.140684, 0.151993
85, 0.32811, 0.291857
86, 0.105443, 0.111496
87, 0.0956435, 0.100255
88, 0.107817, 0.110344
89, 0.095855, 0.100753
90, 0.108913, 0.106337
91, 0.123804, 0.136585
92, 0.149208, 0.153149
93, 0.116307, 0.172093
94, 0.120401, 0.114844
95, 0.610308, 0.809529
96, 0.124083, 0.10644
97, 0.145379, 0.154803
98, 0.0819609, 0.108759
99, 0.209517, 0.301266
100, 0.270578, 0.261746
101, 0.153485, 0.140705
102, 0.130376, 0.120597
103, 0.132338, 0.125408
104, 0.136591, 0.134683
105, 0.123409, 0.119726
106, 0.108041, 0.102714
107, 0.114719, 0.10647
108, 0.103048, 0.101395
109, 0.1503, 0.129652
110, 0.0997299, 0.111036
111, 0.120229, 0.123991
112, 0.315144, 0.370859
113, 0.180529, 0.167755
114, 0.149253, 0.141521
115, 0.132482, 0.129587
116, 0.274539, 0.285274
117, 0.121557, 0.11132
118, 0.116501, 0.111622
