Row, Predicted, Correct
1, 0.140599, 0.113029
2, 0.186256, 0.288884
3, 0.105071, 0.10342
4, 0.173601, 0.208316
5, 0.189405, 0.228233
6, 0.152598, 0.11604
7, 0.281788, 0.249396
8, 0.0927668, 0.106441
9, 0.0978033, 0.108992
10, 0.111988, 0.117135
11, 0.123978, 0.123708
12, 0.16959, 0.130042
13, 0.381802, 0.403377
14, 0.331191, 0.217141
15, 0.101096, 0.110822
16, 0.110701, 0.119817
17, 0.130692, 0.116288
18, 0.131541, 0.134974
19, 0.143888, 0.155542
20, 0.206194, 0.150383
21, 0.104307, 0.111641
22, 0.177047, 0.173157
23, 0.213394, 0.214211
24, 0.122759, 0.122448
25, 0.357872, 0.45608
26, 0.101869, 0.1028
27, 0.109855, 0.108681
28, 0.165485, 0.184395
29, 0.334467, 0.233544
30, 0.118394, 0.117498
31, 0.251299, 0.252585
32, 0.142097, 0.154023
33, 0.0953292, 0.101683
34, 0.0927531, 0.111036
35, 0.142026, 0.112046
36, 0.205064, 0.236452
37, 0.100274, 0.109569
38, 0.105692, 0.137327
39, 0.174414, 0.194951
40, 0.23289, 0.263934
41, 0.0925157, 0.109878
42, 0.161601, 0.153564
43, 0.0920713, 0.114844
44, 0.10868, 0.124564
45, 0.113444, 0.113297
46, 0.103803, 0.105166
47, 0.1757, 0.156408
48, 0.709544, 0.356558
49, 0.1069, 0.105082
50, 0.139993, 0.117454
51, 0.8823, 0.9
52, 0.120737, 0.117409
53, 0.201955, 0.154268
54, 0.157525, 0.181165
55, 0.106101, 0.10644
56, 0.197077, 0.253012
57, 0.205918, 0.184193
58, 0.308134, 0.311163
59, 0.184553, 0.16507
60, 0.128991, 0.147185
61, 0.143003, 0.146468
62, 0.107433, 0.115105
63, 0.103891, 0.101678
64, 0.181993, 0.168939
65, 0.415922, 0.439275
66, 0.184308, 0.25709
67, 0.10153, 0.102788
68, 0.099216, 0.107607
69, 0.278238, 0.311241
70, 0.0936263, 0.104809
71, 0.222208, 0.300712
72, 0.112344, 0.121157
73, 0.110275, 0.103673
74, 0.102608, 0.104342
75, 0.0969127, 0.105235
76, 0.192323, 0.19893
77, 0.147743, 0.133635
78, 0.131482, 0.136522
79, 0.121981, 0.151188
80, 0.113017, 0.113417
81, 0.442074, 0.405155
82, 0.258616, 0.18155
83, 0.290168, 0.35195
84, 0.168779, 0.164462
85, 0.125701, 0.131306
86, 0.180253, 0.14751
87, 0.114692, 0.111622
88, 0.50424, 0.329614
89, 0.0981703, 0.102594
90, 0.501877, 0.526459
91, 0.201623, 0.168685
92, 0.131918, 0.181997
93, 0.307772, 0.321445
94, 0.110883, 0.118141
95, 0.0963732, 0.107647
96, 0.140794, 0.137319
97, 0.103335, 0.100944
98, 0.120261, 0.119726
99, 0.100423, 0.100255
100, 0.282455, 0.264273
101, 0.18802, 0.151299
102, 0.136979, 0.113066
103, 0.144595, 0.153149
104, 0.128274, 0.125869
105, 0.297702, 0.312054
106, 0.166682, 0.115134
107, 0.105751, 0.129674
108, 0.185821, 0.198531
109, 0.134056, 0.119677
110, 0.157782, 0.145452
111, 0.139873, 0.140325
112, 0.121059, 0.108793
113, 0.27842, 0.284527
114, 0.0557288, 0.134683
115, 0.101838, 0.100685
116, 0.141483, 0.136937
117, 0.270929, 0.276431
118, 0.0878045, 0.103615
