Row, Correct, Predicted
1, 0.274922, 0.244458
2, 0.548279, 0.382901
3, 0.154206, 0.0695218
4, 0.130983, 0.155273
5, 0.439275, 0.401455
6, 0.526459, 0.450337
7, 0.11103, 0.101063
8, 0.150383, 0.193279
9, 0.140705, 0.152686
10, 0.115306, 0.119277
11, 0.107431, 0.102263
12, 0.154023, 0.148162
13, 0.113266, 0.106288
14, 0.181997, 0.137963
15, 0.151046, 0.139372
16, 0.142323, 0.139193
17, 0.122459, 0.121563
18, 0.12775, 0.114556
19, 0.113417, 0.120316
20, 0.189598, 0.157933
21, 0.194747, 0.188059
22, 0.101683, 0.0937307
23, 0.108428, 0.0911276
24, 0.175354, 0.199376
25, 0.256049, 0.249549
26, 0.104342, 0.108212
27, 0.206977, 0.163533
28, 0.104708, 0.105855
29, 0.122349, 0.122516
30, 0.29982, 0.306586
31, 0.405155, 0.413472
32, 0.602205, 0.546199
33, 0.125408, 0.117231
34, 0.111036, 0.0920743
35, 0.132854, 0.198633
36, 0.402651, 0.36586
37, 0.282664, 0.289727
38, 0.263934, 0.239424
39, 0.460326, 0.34878
40, 0.262518, 0.292961
41, 0.284527, 0.266579
42, 0.14821, 0.137279
43, 0.219167, 0.453995
44, 0.102836, 0.075515
45, 0.130701, 0.148492
46, 0.16507, 0.180232
47, 0.204666, 0.365546
48, 0.385837, 0.300433
49, 0.113029, 0.132314
50, 0.100944, 0.0992371
51, 0.194951, 0.155224
52, 0.199012, 0.184255
53, 0.136522, 0.143741
54, 0.151993, 0.144549
55, 0.147888, 0.135433
56, 0.108836, 0.0968432
57, 0.242264, 0.247761
58, 0.108681, 0.114167
59, 0.211733, 0.176898
60, 0.103615, 0.0830278
61, 0.117294, 0.119437
62, 0.109683, 0.108238
63, 0.111975, 0.102664
64, 0.111622, 0.103734
65, 0.329614, 0.438276
66, 0.184193, 0.216365
67, 0.125869, 0.134872
68, 0.107022, 0.0814066
69, 0.11295, 0.122203
70, 0.165381, 0.166258
71, 0.186049, 0.161266
72, 0.105333, 0.0759203
73, 0.12437, 0.113289
74, 0.131539, 0.126315
75, 0.143503, 0.174652
76, 0.281671, 0.251741
77, 0.35195, 0.315382
78, 0.112199, 0.136364
79, 0.130914, 0.160033
80, 0.247382, 0.320524
81, 0.108793, 0.127287
82, 0.103075, 0.105135
83, 0.118141, 0.115888
84, 0.204047, 0.188019
85, 0.157134, 0.116624
86, 0.158264, 0.176812
87, 0.166689, 0.248294
88, 0.12269, 0.120502
89, 0.101422, 0.0709083
90, 0.104394, 0.0941098
91, 0.161236, 0.197927
92, 0.138988, 0.145047
93, 0.103601, 0.0836813
94, 0.113297, 0.111543
95, 0.244175, 0.278109
96, 0.133812, 0.158529
97, 0.13032, 0.128329
98, 0.108569, 0.111345
99, 0.261458, 0.226706
100, 0.192442, 0.161751
101, 0.125122, 0.10868
102, 0.129356, 0.127031
103, 0.106437, 0.0976194
104, 0.129059, 0.118875
105, 0.119817, 0.112874
106, 0.164462, 0.181442
107, 0.124564, 0.10951
108, 0.213215, 0.301846
109, 0.105639, 0.102235
110, 0.110757, 0.100277
111, 0.370859, 0.314208
112, 0.102214, 0.0981794
113, 0.118342, 0.128744
114, 0.103673, 0.108693
115, 0.102594, 0.0974303
116, 0.10798, 0.0921119
117, 0.146523, 0.129512
118, 0.147185, 0.137126
119, 0.356558, 0.639299
