Row, Correct, Predicted
1, 0.111223, 0.124931
2, 0.10798, 0.101884
3, 0.184395, 0.191079
4, 0.210592, 0.243314
5, 0.103871, 0.122781
6, 0.131539, 0.134112
7, 0.342768, 0.267767
8, 0.113107, 0.11815
9, 0.108681, 0.141265
10, 0.192442, 0.170396
11, 0.148817, 0.192133
12, 0.190725, 0.181147
13, 0.108818, 0.0950916
14, 0.104899, 0.116825
15, 0.11021, 0.12869
16, 0.118141, 0.139338
17, 0.385624, 0.316775
18, 0.236452, 0.240474
19, 0.151188, 0.147284
20, 0.102594, 0.108474
21, 0.112175, 0.165183
22, 0.147888, 0.172431
23, 0.188267, 0.225903
24, 0.592693, 0.51634
25, 0.118592, 0.140337
26, 0.110298, 0.124784
27, 0.138922, 0.172972
28, 0.11132, 0.132086
29, 0.415752, 0.241827
30, 0.101395, 0.119721
31, 0.299811, 0.259754
32, 0.112265, 0.163833
33, 0.228233, 0.274683
34, 0.104163, 0.107886
35, 0.236125, 0.319437
36, 0.112784, 0.12639
37, 0.102879, 0.103812
38, 0.115641, 0.13273
39, 0.26141, 0.230108
40, 0.106399, 0.121979
41, 0.110987, 0.127234
42, 0.261458, 0.249265
43, 0.100872, 0.106067
44, 0.101886, 0.113917
45, 0.478406, 0.445609
46, 0.194747, 0.232952
47, 0.119817, 0.133557
48, 0.351986, 0.452323
49, 0.158422, 0.21071
50, 0.154268, 0.238034
51, 0.370387, 0.302697
52, 0.526459, 0.477397
53, 0.100579, 0.102404
54, 0.124178, 0.144437
55, 0.1994, 0.23382
56, 0.40531, 0.297434
57, 0.140902, 0.152643
58, 0.100944, 0.11207
59, 0.101496, 0.113519
60, 0.208508, 0.202361
61, 0.113777, 0.111789
62, 0.309347, 0.381468
63, 0.100847, 0.110147
64, 0.170201, 0.168715
65, 0.729116, 0.772012
66, 0.107431, 0.123973
67, 0.115134, 0.171093
68, 0.139528, 0.154106
69, 0.355434, 0.329101
70, 0.200233, 0.233575
71, 0.105778, 0.111627
72, 0.377871, 0.368927
73, 0.172616, 0.171513
74, 0.173157, 0.180356
75, 0.184193, 0.205113
76, 0.439275, 0.414338
77, 0.121467, 0.140955
78, 0.186049, 0.187271
79, 0.164368, 0.149918
80, 0.163074, 0.189472
81, 0.300505, 0.286732
82, 0.100928, 0.123005
83, 0.105628, 0.0964522
84, 0.103974, 0.116789
85, 0.106356, 0.112407
86, 0.115925, 0.117524
87, 0.131306, 0.137419
88, 0.108793, 0.139474
89, 0.108569, 0.138491
90, 0.147185, 0.147395
91, 0.102742, 0.130497
92, 0.809529, 0.662209
93, 0.101422, 0.0886102
94, 0.157499, 0.153828
95, 0.168685, 0.237607
96, 0.100521, 0.102532
97, 0.402651, 0.332237
98, 0.107607, 0.115742
99, 0.311163, 0.328262
100, 0.109967, 0.114001
101, 0.164895, 0.20768
102, 0.329614, 0.41153
103, 0.10644, 0.118713
104, 0.148727, 0.160728
105, 0.122534, 0.144121
106, 0.145047, 0.159088
107, 0.100517, 0.108101
108, 0.124564, 0.127292
109, 0.142323, 0.161934
110, 0.20438, 0.194097
111, 0.129347, 0.163921
112, 0.279586, 0.385965
113, 0.112157, 0.132783
114, 0.116288, 0.157358
115, 0.166689, 0.207736
116, 0.299533, 0.305621
117, 0.129015, 0.141549
118, 0.145452, 0.178885
