Row, Correct, Predicted
1, 0.116288, 0.119569
2, 0.355434, 0.329394
3, 0.162925, 0.146464
4, 0.107647, 0.104797
5, 0.101432, 0.0959582
6, 0.186367, 0.180873
7, 0.370387, 0.280069
8, 0.118342, 0.120745
9, 0.136585, 0.104639
10, 0.342078, 0.296699
11, 0.385624, 0.293883
12, 0.219593, 0.215687
13, 0.100944, 0.101317
14, 0.161236, 0.175351
15, 0.103615, 0.0962882
16, 0.118788, 0.125664
17, 0.168685, 0.197957
18, 0.110144, 0.107729
19, 0.204666, 0.368845
20, 0.129674, 0.110094
21, 0.184531, 0.146048
22, 0.247382, 0.35805
23, 0.167755, 0.159746
24, 0.104653, 0.109586
25, 0.112046, 0.135111
26, 0.154206, 0.121399
27, 0.405155, 0.381357
28, 0.129706, 0.147722
29, 0.385837, 0.260742
30, 0.809529, 0.716152
31, 0.205717, 0.162672
32, 0.151442, 0.115705
33, 0.592693, 0.581969
34, 0.129448, 0.108721
35, 0.117135, 0.117751
36, 0.103075, 0.101473
37, 0.776247, 0.830433
38, 0.131306, 0.130501
39, 0.129059, 0.118203
40, 0.208508, 0.188399
41, 0.111223, 0.109751
42, 0.115289, 0.120802
43, 0.197017, 0.185756
44, 0.52702, 0.0778158
45, 0.173157, 0.204641
46, 0.196229, 0.185121
47, 0.106737, 0.0980729
48, 0.194747, 0.202563
49, 0.107022, 0.0976222
50, 0.212445, 0.203677
51, 0.115306, 0.123583
52, 0.103871, 0.106856
53, 0.194746, 0.175169
54, 0.131539, 0.130282
55, 0.10672, 0.112112
56, 0.101325, 0.0757366
57, 0.192397, 0.208063
58, 0.189598, 0.165162
59, 0.242922, 0.223891
60, 0.136937, 0.140014
61, 0.101886, 0.100362
62, 0.280334, 0.465843
63, 0.10228, 0.0997863
64, 0.146523, 0.132025
65, 0.106316, 0.11107
66, 0.118592, 0.13128
67, 0.117409, 0.12401
68, 0.241157, 0.230178
69, 0.254207, 0.274804
70, 0.141417, 0.133657
71, 0.145826, 0.139975
72, 0.103627, 0.101929
73, 0.261458, 0.236625
74, 0.14751, 0.178366
75, 0.102788, 0.103516
76, 0.106356, 0.101927
77, 0.104394, 0.0991006
78, 0.113266, 0.104053
79, 0.109569, 0.105835
80, 0.129587, 0.124299
81, 0.110242, 0.107073
82, 0.166745, 0.135907
83, 0.35195, 0.330065
84, 0.178938, 0.228208
85, 0.103601, 0.0956352
86, 0.113297, 0.11765
87, 0.259875, 0.179375
88, 0.117517, 0.128922
89, 0.139162, 0.147498
90, 0.120945, 0.116371
91, 0.151993, 0.151006
92, 0.329614, 0.43473
93, 0.117986, 0.104171
94, 0.122349, 0.12452
95, 0.104922, 0.110092
96, 0.371482, 0.0632831
97, 0.100795, 0.0948614
98, 0.105082, 0.109377
99, 0.11103, 0.118169
100, 0.117534, 0.129457
101, 0.130121, 0.11563
102, 0.286304, 0.288045
103, 0.102714, 0.10376
104, 0.194558, 0.201844
105, 0.106399, 0.103625
106, 0.164687, 0.199006
107, 0.108471, 0.106582
108, 0.178732, 0.167748
109, 0.299811, 0.224436
110, 0.14182, 0.132143
111, 0.280686, 0.248469
112, 0.15934, 0.13887
113, 0.138783, 0.14441
114, 0.375542, 0.263156
115, 0.111036, 0.104158
116, 0.109967, 0.113268
117, 0.233544, 0.380565
118, 0.108569, 0.117369
119, 0.217141, 0.353055
