Row, Correct, Predicted
1, 0.139162, 0.138777
2, 0.402651, 0.399389
3, 0.111744, 0.114847
4, 0.105927, 0.12962
5, 0.258124, 0.292337
6, 0.100795, 0.0973728
7, 0.128556, 0.132026
8, 0.129652, 0.145144
9, 0.143356, 0.133678
10, 0.1, 0.105817
11, 0.232143, 0.210263
12, 0.124815, 0.121205
13, 0.128303, 0.162035
14, 0.100703, 0.0980585
15, 0.9, 0.880895
16, 0.103075, 0.102072
17, 0.137319, 0.131074
18, 0.12437, 0.12956
19, 0.113297, 0.113533
20, 0.167755, 0.159766
21, 0.110344, 0.109987
22, 0.104922, 0.1124
23, 0.128676, 0.129063
24, 0.10519, 0.0997698
25, 0.106136, 0.114742
26, 0.285274, 0.280556
27, 0.130701, 0.132107
28, 0.125408, 0.126286
29, 0.186049, 0.179756
30, 0.228233, 0.255082
31, 0.136412, 0.143494
32, 0.204666, 0.314754
33, 0.415752, 0.349706
34, 0.208508, 0.201576
35, 0.165846, 0.143908
36, 0.130095, 0.141293
37, 0.135639, 0.136793
38, 0.236125, 0.250595
39, 0.115289, 0.123813
40, 0.23148, 0.19933
41, 0.151232, 0.151583
42, 0.14751, 0.178448
43, 0.108541, 0.0969854
44, 0.439137, 0.445831
45, 0.129356, 0.127956
46, 0.140005, 0.144417
47, 0.279586, 0.381376
48, 0.143354, 0.160141
49, 0.100753, 0.10809
50, 0.204047, 0.185349
51, 0.131306, 0.127109
52, 0.104839, 0.132474
53, 0.135336, 0.131296
54, 0.301551, 0.333801
55, 0.209358, 0.236734
56, 0.205717, 0.165613
57, 0.291857, 0.364365
58, 0.315018, 0.268583
59, 0.150536, 0.125561
60, 0.10798, 0.0992654
61, 0.248116, 0.199458
62, 0.140902, 0.146765
63, 0.101395, 0.10796
64, 0.181997, 0.160236
65, 0.117986, 0.113659
66, 0.110405, 0.102549
67, 0.10088, 0.101208
68, 0.106182, 0.10737
69, 0.252585, 0.237409
70, 0.107558, 0.100938
71, 0.10332, 0.0990402
72, 0.151046, 0.139964
73, 0.439275, 0.501398
74, 0.132348, 0.140602
75, 0.117316, 0.129653
76, 0.149623, 0.159663
77, 0.126031, 0.126313
78, 0.242446, 0.194239
79, 0.241157, 0.233283
80, 0.460326, 0.416024
81, 0.190445, 0.180531
82, 0.396128, 0.4273
83, 0.219167, 0.209111
84, 0.253566, 0.230861
85, 0.164897, 0.177617
86, 0.126728, 0.140644
87, 0.729116, 0.734182
88, 0.101487, 0.103923
89, 0.132854, 0.192415
90, 0.29982, 0.287704
91, 0.243333, 0.216267
92, 0.256049, 0.261416
93, 0.140119, 0.144532
94, 0.136522, 0.1403
95, 0.244175, 0.305263
96, 0.215572, 0.238896
97, 0.261746, 0.248596
98, 0.120945, 0.121814
99, 0.111186, 0.113892
100, 0.196229, 0.181823
101, 0.100521, 0.101129
102, 0.130042, 0.146271
103, 0.138898, 0.140724
104, 0.111641, 0.116394
105, 0.134683, 0.134372
106, 0.146523, 0.123498
107, 0.166743, 0.209575
108, 0.10816, 0.100045
109, 0.329614, 0.420204
110, 0.148532, 0.138341
111, 0.173157, 0.196791
112, 0.216679, 0.224876
113, 0.130914, 0.171841
114, 0.117409, 0.137874
115, 0.106337, 0.101862
116, 0.403377, 0.406308
117, 0.148817, 0.147309
118, 0.156408, 0.177462
119, 0.123852, 0.129841
120, 0.108793, 0.121207
121, 0.101432, 0.0978367
122, 0.776247, 0.797718
123, 0.105333, 0.102834
124, 0.134751, 0.153267
125, 0.102371, 0.104662
126, 0.166689, 0.235525
127, 0.548279, 0.470463
128, 0.112157, 0.117962
129, 0.101496, 0.109257
130, 0.242264, 0.267429
131, 0.149737, 0.148613
132, 0.135121, 0.125965
133, 0.127665, 0.156006
134, 0.163074, 0.1545
135, 0.106356, 0.106635
136, 0.102214, 0.105193
137, 0.112157, 0.11917
138, 0.138988, 0.153751
139, 0.184395, 0.172791
140, 0.157499, 0.139298
141, 0.19893, 0.206611
142, 0.209683, 0.233306
143, 0.109071, 0.111088
144, 0.164687, 0.193181
145, 0.104342, 0.107745
146, 0.100213, 0.104784
147, 0.189598, 0.168657
148, 0.160313, 0.187127
149, 0.118342, 0.135744
150, 0.101974, 0.10383
151, 0.351986, 0.393511
152, 0.102188, 0.106186
153, 0.110769, 0.105025
154, 0.300712, 0.226715
155, 0.122009, 0.0977206
156, 0.104014, 0.11208
157, 0.113029, 0.151936
158, 0.194951, 0.156641
159, 0.142323, 0.156992
160, 0.101422, 0.0998349
161, 0.189618, 0.216307
162, 0.184531, 0.18738
163, 0.100579, 0.105268
164, 0.234647, 0.267763
165, 0.213101, 0.198645
166, 0.121509, 0.132157
167, 0.100685, 0.106536
168, 0.291126, 0.30942
169, 0.104899, 0.10604
170, 0.299811, 0.223135
171, 0.107022, 0.105044
172, 0.10647, 0.110183
173, 0.110144, 0.105562
174, 0.105166, 0.103235
175, 0.167282, 0.151338
176, 0.111036, 0.105153
177, 0.809529, 0.824519
178, 0.208316, 0.192104
179, 0.104394, 0.106609
180, 0.111622, 0.110713
181, 0.117517, 0.11483
182, 0.151972, 0.140795
