Row, Correct, Predicted
1, 0.138898, 0.154395
2, 0.23223, 0.224403
3, 0.188267, 0.200142
4, 0.130121, 0.131865
5, 0.102188, 0.101625
6, 0.422719, 0.42997
7, 0.253566, 0.246339
8, 0.208508, 0.205357
9, 0.439275, 0.449581
10, 0.129059, 0.12063
11, 0.11132, 0.122147
12, 0.148532, 0.127318
13, 0.173157, 0.191688
14, 0.210592, 0.213463
15, 0.129015, 0.124752
16, 0.103601, 0.0976125
17, 0.172616, 0.1661
18, 0.156657, 0.145506
19, 0.249396, 0.260501
20, 0.185918, 0.187792
21, 0.170201, 0.154958
22, 0.111496, 0.106185
23, 0.112046, 0.0999765
24, 0.592693, 0.601765
25, 0.228233, 0.239404
26, 0.548279, 0.563369
27, 0.136412, 0.147582
28, 0.10647, 0.108262
29, 0.29982, 0.336732
30, 0.113298, 0.111016
31, 0.123922, 0.125828
32, 0.311163, 0.313376
33, 0.125869, 0.131797
34, 0.110242, 0.108649
35, 0.108793, 0.120487
36, 0.111641, 0.111376
37, 0.460326, 0.434935
38, 0.151993, 0.141257
39, 0.103615, 0.104729
40, 0.136937, 0.143511
41, 0.113266, 0.103681
42, 0.111975, 0.111084
43, 0.166689, 0.188421
44, 0.107594, 0.107855
45, 0.104041, 0.103992
46, 0.123708, 0.116171
47, 0.125408, 0.128565
48, 0.105235, 0.108258
49, 0.102795, 0.103464
50, 0.157499, 0.131324
51, 0.275744, 0.270581
52, 0.140005, 0.14722
53, 0.121994, 0.134511
54, 0.167282, 0.158008
55, 0.12537, 0.133927
56, 0.138783, 0.148974
57, 0.106939, 0.104773
58, 0.241157, 0.225624
59, 0.129587, 0.126814
60, 0.135639, 0.137333
61, 0.102368, 0.10012
62, 0.102491, 0.0978692
63, 0.166743, 0.183537
64, 0.254207, 0.278641
65, 0.164897, 0.165519
66, 0.145976, 0.146214
67, 0.154206, 0.15406
68, 0.100255, 0.0998066
69, 0.155542, 0.154332
70, 0.111036, 0.10311
71, 0.106356, 0.103837
72, 0.112726, 0.110359
73, 0.158419, 0.137141
74, 0.165144, 0.16355
75, 0.135121, 0.126889
76, 0.189618, 0.187367
77, 0.329614, 0.333895
78, 0.117316, 0.107546
79, 0.103075, 0.10252
80, 0.151299, 0.181963
81, 0.115925, 0.119437
82, 0.107431, 0.105631
83, 0.184395, 0.165094
84, 0.147888, 0.135123
85, 0.209683, 0.210956
86, 0.101487, 0.0999573
87, 0.123991, 0.125366
88, 0.232143, 0.228385
89, 0.104394, 0.0999341
90, 0.110851, 0.110403
91, 0.11103, 0.109262
92, 0.1811, 0.152174
93, 0.133812, 0.142929
94, 0.10951, 0.105358
95, 0.102214, 0.101928
96, 0.101422, 0.0984018
97, 0.236125, 0.264131
98, 0.144443, 0.146786
99, 0.113107, 0.116318
100, 0.1073, 0.10332
101, 0.213101, 0.192508
102, 0.102688, 0.099724
103, 0.123998, 0.134631
104, 0.129448, 0.126693
105, 0.118588, 0.117367
106, 0.215572, 0.246949
107, 0.117135, 0.115139
108, 0.402651, 0.379479
109, 0.11021, 0.126305
110, 0.276431, 0.306987
111, 0.285274, 0.26792
112, 0.112784, 0.120168
113, 0.122459, 0.121797
114, 0.261458, 0.240476
115, 0.113297, 0.111024
116, 0.106437, 0.104998
117, 0.194727, 0.189142
118, 0.129652, 0.1448
119, 0.114844, 0.113021
120, 0.299811, 0.248317
121, 0.294163, 0.298398
122, 0.130701, 0.137019
123, 0.100521, 0.0975797
124, 0.102018, 0.0945572
125, 0.178938, 0.241324
126, 0.204047, 0.188524
127, 0.356558, 0.358565
128, 0.283951, 0.283291
129, 0.101974, 0.103061
130, 0.110644, 0.112347
131, 0.122534, 0.119792
132, 0.563139, 0.572283
133, 0.112265, 0.120075
134, 0.146523, 0.12773
135, 0.106182, 0.103223
136, 0.105778, 0.107557
137, 0.212445, 0.196186
138, 0.116288, 0.139265
139, 0.301266, 0.218783
140, 0.282664, 0.297049
