Row, Predicted, Correct
1, 0.204137, 0.243333
2, 0.157497, 0.136937
3, 0.0986298, 0.104096
4, 0.14725, 0.111832
5, 0.120182, 0.119817
6, 0.133686, 0.248116
7, 0.098825, 0.103974
8, 0.104009, 0.102491
9, 0.13264, 0.151188
10, 0.284938, 0.342078
11, 0.146178, 0.139623
12, 0.19077, 0.160313
13, 0.115316, 0.113266
14, 0.187159, 0.20438
15, 0.0914817, 0.10296
16, 0.194404, 0.253566
17, 0.195333, 0.208316
18, 0.141959, 0.113298
19, 0.454851, 0.454988
20, 0.147173, 0.128676
21, 0.140015, 0.129587
22, 0.223476, 0.209358
23, 0.173402, 0.15934
24, 0.143738, 0.141417
25, 0.196063, 0.184531
26, 0.16932, 0.206977
27, 0.100379, 0.101683
28, 0.0862289, 0.102544
29, 0.202569, 0.161236
30, 0.114589, 0.10647
31, 0.155882, 0.127665
32, 0.198218, 0.1811
33, 0.106562, 0.106316
34, 0.272246, 0.258124
35, 0.166567, 0.145976
36, 0.113932, 0.140505
37, 0.139006, 0.157499
38, 0.206318, 0.52702
39, 0.148323, 0.165846
40, 0.140243, 0.181858
41, 0.12469, 0.108279
42, 0.535748, 0.356558
43, 0.139444, 0.116288
44, 0.102317, 0.105778
45, 0.107869, 0.101974
46, 0.190035, 0.199012
47, 0.182402, 0.143503
48, 0.415809, 0.439275
49, 0.151655, 0.130983
50, 0.197713, 0.204047
51, 0.110141, 0.101395
52, 0.154602, 0.145452
53, 0.181397, 0.143354
54, 0.108147, 0.104163
55, 0.202421, 0.228233
56, 0.157967, 0.151993
57, 0.128418, 0.115289
58, 0.168146, 0.176001
59, 0.656492, 0.749997
60, 0.379933, 0.403377
61, 0.0852222, 0.101432
62, 0.125644, 0.11132
63, 0.245982, 0.371482
64, 0.233869, 0.299811
65, 0.169159, 0.130914
66, 0.139116, 0.12269
67, 0.144866, 0.132348
68, 0.154153, 0.218798
69, 0.216972, 0.241157
70, 0.219085, 0.197017
71, 0.210049, 0.194747
72, 0.10967, 0.105166
73, 0.281653, 0.357685
74, 0.127154, 0.14821
75, 0.194535, 0.166743
76, 0.308693, 0.377871
77, 0.344954, 0.291857
78, 0.090059, 0.10228
79, 0.101421, 0.100847
80, 0.131049, 0.117316
81, 0.0783517, 0.108759
82, 0.0860361, 0.106939
83, 0.13574, 0.112265
84, 0.124997, 0.112201
85, 0.0885159, 0.10951
86, 0.105215, 0.110822
87, 0.131349, 0.124815
88, 0.10653, 0.106337
89, 0.150937, 0.137429
90, 0.09207, 0.1
91, 0.215677, 0.253012
92, 0.100445, 0.112265
93, 0.148799, 0.154803
94, 0.213753, 0.210707
95, 0.0948712, 0.1028
96, 0.121911, 0.10644
97, 0.190069, 0.16507
98, 0.211744, 0.167797
99, 0.134753, 0.129224
100, 0.126817, 0.111313
101, 0.114789, 0.114374
102, 0.125857, 0.108307
103, 0.0999521, 0.102214
104, 0.112294, 0.109821
105, 0.124021, 0.124564
106, 0.222888, 0.154268
107, 0.241177, 0.18155
108, 0.236868, 0.216679
109, 0.177965, 0.166813
110, 0.0958105, 0.109569
111, 0.144969, 0.121994
112, 0.151365, 0.162925
113, 0.138559, 0.146523
114, 0.117171, 0.113424
115, 0.112281, 0.108747
116, 0.131319, 0.118788
117, 0.187553, 0.137327
118, 0.0748475, 0.105333
