Row, Predicted, Correct
1, 0.0930898, 0.100517
2, 0.188066, 0.136267
3, 0.199119, 0.156925
4, 0.149271, 0.139623
5, 0.0998683, 0.103974
6, 0.111995, 0.109683
7, 0.133517, 0.129015
8, 0.191393, 0.177498
9, 0.341368, 0.233544
10, 0.119129, 0.100872
11, 0.0860246, 0.101422
12, 0.132971, 0.135121
13, 0.163335, 0.170201
14, 0.157252, 0.136522
15, 0.214808, 0.253566
16, 0.246247, 0.216679
17, 0.311253, 0.370387
18, 0.159677, 0.169073
19, 0.149069, 0.117454
20, 0.135628, 0.131539
21, 0.229382, 0.154268
22, 0.131305, 0.131306
23, 0.128781, 0.101325
24, 0.124941, 0.103673
25, 0.296715, 0.264273
26, 0.153989, 0.123425
27, 0.15343, 0.151442
28, 0.188541, 0.173157
29, 0.123801, 0.119817
30, 0.202169, 0.150383
31, 0.128476, 0.10644
32, 0.113, 0.106316
33, 0.0800496, 0.101432
34, 0.376289, 0.382201
35, 0.214504, 0.213101
36, 0.143045, 0.135336
37, 0.0883055, 0.105333
38, 0.198176, 0.211733
39, 0.183004, 0.16288
40, 0.124636, 0.110298
41, 0.209116, 0.192397
42, 0.135408, 0.108569
43, 0.13861, 0.157499
44, 0.317047, 0.247382
45, 0.297942, 0.286304
46, 0.164455, 0.156657
47, 0.317024, 0.52702
48, 0.108321, 0.111496
49, 0.104755, 0.111036
50, 0.164625, 0.14934
51, 0.150923, 0.13032
52, 0.100722, 0.105166
53, 0.14767, 0.125164
54, 0.135169, 0.119726
55, 0.122632, 0.103075
56, 0.307541, 0.249396
57, 0.495053, 0.563139
58, 0.140849, 0.122459
59, 0.107302, 0.110757
60, 0.209508, 0.219593
61, 0.148155, 0.126031
62, 0.138754, 0.112201
63, 0.240924, 0.236452
64, 0.0975918, 0.10951
65, 0.141479, 0.118588
66, 0.148265, 0.144443
67, 0.0939372, 0.108759
68, 0.18664, 0.196229
69, 0.270733, 0.209683
70, 0.188857, 0.185918
71, 0.161147, 0.145047
72, 0.155454, 0.130827
73, 0.11447, 0.110644
74, 0.156488, 0.153149
75, 0.14917, 0.132348
76, 0.169506, 0.145976
77, 0.102939, 0.102503
78, 0.207591, 0.206283
79, 0.172596, 0.152263
80, 0.147138, 0.11295
81, 0.106209, 0.108471
82, 0.175277, 0.194951
83, 0.0954717, 0.102544
84, 0.240349, 0.234647
85, 0.118224, 0.111622
86, 0.313367, 0.178827
87, 0.14278, 0.109808
88, 0.182148, 0.13667
89, 0.127208, 0.114916
90, 0.197701, 0.181165
91, 0.148059, 0.126728
92, 0.096809, 0.107558
93, 0.162311, 0.15934
94, 0.0956037, 0.106939
95, 0.635796, 0.749997
96, 0.159252, 0.138783
97, 0.194408, 0.158264
98, 0.0953576, 0.101678
99, 0.138408, 0.113403
100, 0.19333, 0.162441
101, 0.106289, 0.105628
102, 0.118117, 0.101974
103, 0.0919227, 0.10127
104, 0.261205, 0.263934
105, 0.14127, 0.151188
106, 0.291649, 0.284527
107, 0.139757, 0.134974
108, 0.175969, 0.156408
109, 0.307037, 0.236125
110, 0.233586, 0.210592
111, 0.133294, 0.123852
112, 0.104708, 0.108428
113, 0.124525, 0.123922
114, 0.137707, 0.122448
115, 0.141247, 0.124642
116, 0.147633, 0.151046
117, 0.299971, 0.415752
118, 0.143117, 0.113417
