Row, Correct, Predicted
1, 0.149623, 0.149472
2, 0.154023, 0.146792
3, 0.213101, 0.193664
4, 0.301266, 0.227266
5, 0.110851, 0.112051
6, 0.104653, 0.107119
7, 0.170201, 0.155369
8, 0.167755, 0.16274
9, 0.280686, 0.286045
10, 0.160313, 0.175106
11, 0.106032, 0.101292
12, 0.13667, 0.162594
13, 0.151232, 0.134702
14, 0.101432, 0.0976414
15, 0.111036, 0.112882
16, 0.131539, 0.121705
17, 0.111223, 0.11035
18, 0.262518, 0.266274
19, 0.129224, 0.125195
20, 0.130983, 0.127066
21, 0.153564, 0.140198
22, 0.185918, 0.199811
23, 0.253566, 0.250462
24, 0.199765, 0.269686
25, 0.1073, 0.112709
26, 0.113297, 0.1093
27, 0.132348, 0.137464
28, 0.10296, 0.0994782
29, 0.285274, 0.248998
30, 0.107022, 0.10899
31, 0.104342, 0.110434
32, 0.130827, 0.138906
33, 0.548279, 0.541998
34, 0.110644, 0.111812
35, 0.106319, 0.105277
36, 0.192397, 0.215623
37, 0.134751, 0.143141
38, 0.148135, 0.144076
39, 0.107594, 0.0982199
40, 0.189598, 0.186867
41, 0.174649, 0.173248
42, 0.118592, 0.126903
43, 0.108307, 0.117245
44, 0.123998, 0.142049
45, 0.19893, 0.220026
46, 0.217141, 0.226736
47, 0.300712, 0.255974
48, 0.105971, 0.118232
49, 0.127565, 0.149301
50, 0.115134, 0.142134
51, 0.111622, 0.137217
52, 0.9, 0.899525
53, 0.102642, 0.101899
54, 0.101325, 0.105665
55, 0.241157, 0.246102
56, 0.147888, 0.14276
57, 0.177113, 0.144719
58, 0.370859, 0.366295
59, 0.153149, 0.173176
60, 0.460326, 0.433819
61, 0.274922, 0.261383
62, 0.129448, 0.12763
63, 0.342768, 0.250549
64, 0.14751, 0.185401
65, 0.120945, 0.122039
66, 0.145047, 0.148713
67, 0.100685, 0.102221
68, 0.415752, 0.397192
69, 0.403377, 0.402975
70, 0.126728, 0.121375
71, 0.20438, 0.168267
72, 0.108681, 0.121928
73, 0.104818, 0.118221
74, 0.205717, 0.186764
75, 0.114374, 0.112703
76, 0.210592, 0.208128
77, 0.281671, 0.269935
78, 0.111496, 0.111036
79, 0.351986, 0.378246
80, 0.139528, 0.145656
81, 0.209683, 0.208839
82, 0.1028, 0.0960418
83, 0.139623, 0.139858
84, 0.147185, 0.126305
85, 0.164462, 0.177109
86, 0.130701, 0.137665
87, 0.131306, 0.126716
88, 0.108502, 0.106871
89, 0.105927, 0.127753
90, 0.100795, 0.103519
91, 0.284527, 0.306739
92, 0.111832, 0.123293
93, 0.1811, 0.187055
94, 0.208598, 0.181716
95, 0.592693, 0.586828
96, 0.133655, 0.131072
97, 0.243333, 0.220485
98, 0.23148, 0.191571
99, 0.300505, 0.287669
100, 0.108818, 0.105034
101, 0.118588, 0.126547
102, 0.10285, 0.097455
103, 0.12269, 0.13788
104, 0.166689, 0.186536
105, 0.14821, 0.155525
106, 0.110405, 0.10725
107, 0.16507, 0.186485
108, 0.136937, 0.144513
109, 0.110242, 0.110257
110, 0.218798, 0.16289
111, 0.212445, 0.231888
112, 0.117135, 0.12206
113, 0.158264, 0.171211
114, 0.154803, 0.147281
115, 0.129015, 0.129387
116, 0.162481, 0.138758
117, 0.102371, 0.104523
118, 0.181266, 0.226623
119, 0.106441, 0.10497
120, 0.100521, 0.0948504
121, 0.749997, 0.75476
122, 0.11103, 0.120785
123, 0.112726, 0.112726
124, 0.776247, 0.778761
125, 0.151442, 0.143386
126, 0.143356, 0.14011
127, 0.356558, 0.358936
128, 0.315018, 0.303705
129, 0.136267, 0.167727
130, 0.329614, 0.334213
131, 0.214211, 0.22464
132, 0.102503, 0.106804
133, 0.10816, 0.100121
134, 0.143354, 0.13789
135, 0.118342, 0.135751
136, 0.140119, 0.135784
137, 0.208316, 0.195558
138, 0.110769, 0.104764
139, 0.129347, 0.144369
140, 0.154268, 0.196427
141, 0.109808, 0.10842
142, 0.140325, 0.145767
143, 0.122009, 0.129416
144, 0.216679, 0.239259
145, 0.131418, 0.169928
146, 0.113777, 0.108248
147, 0.184395, 0.171231
148, 0.135639, 0.140778
149, 0.396128, 0.433676
150, 0.809529, 0.812081
151, 0.137327, 0.14749
152, 0.102972, 0.101799
153, 0.103352, 0.101492
154, 0.112265, 0.112122
155, 0.140196, 0.166488
156, 0.100944, 0.102879
157, 0.25709, 0.197114
158, 0.109071, 0.104323
159, 0.253012, 0.205744
160, 0.152263, 0.141767
161, 0.113424, 0.120156
162, 0.19565, 0.210307
163, 0.151046, 0.129717
164, 0.249396, 0.274453
165, 0.138988, 0.152823
166, 0.107431, 0.110312
167, 0.117316, 0.115716
168, 0.111975, 0.115488
169, 0.242922, 0.230487
170, 0.32508, 0.314792
171, 0.123708, 0.108867
172, 0.145976, 0.149823
173, 0.35195, 0.320453
174, 0.172616, 0.15788
175, 0.104625, 0.104029
176, 0.102742, 0.110949
177, 0.12537, 0.130263
178, 0.198531, 0.204354
179, 0.112199, 0.126322
180, 0.123852, 0.139295
181, 0.264273, 0.272599
182, 0.194747, 0.191643
183, 0.143503, 0.172668
184, 0.122448, 0.134681
185, 0.148817, 0.161735
186, 0.1091, 0.109676
187, 0.167282, 0.159655
188, 0.125164, 0.119362
189, 0.16288, 0.162228
190, 0.120077, 0.111691
191, 0.130121, 0.135602
192, 0.129587, 0.12867
193, 0.103673, 0.0947868
194, 0.130914, 0.160164
195, 0.175354, 0.192252
196, 0.108279, 0.117675
197, 0.102544, 0.103529
198, 0.402651, 0.411985
199, 0.115278, 0.122082
200, 0.100753, 0.100883
201, 0.301551, 0.283422
202, 0.107076, 0.107801
203, 0.190445, 0.161974
204, 0.234647, 0.247835
205, 0.1041, 0.10231
206, 0.120597, 0.119835
207, 0.108569, 0.110361
208, 0.111313, 0.122238
209, 0.163074, 0.166586
210, 0.108992, 0.121148
211, 0.154206, 0.155634
212, 0.52702, 0.528889
213, 0.167797, 0.194182
214, 0.128303, 0.149745
215, 0.117454, 0.129773
216, 0.106939, 0.111596
217, 0.103865, 0.103261
218, 0.219167, 0.220636
219, 0.150383, 0.149284
220, 0.108759, 0.108385
221, 0.129652, 0.148935
222, 0.233544, 0.23155
223, 0.330988, 0.299373
224, 0.132457, 0.134788
225, 0.109967, 0.11397
226, 0.194746, 0.171557
227, 0.178827, 0.22472
228, 0.157499, 0.140393
229, 0.145452, 0.155477
230, 0.128556, 0.131283
231, 0.311163, 0.313492
232, 0.104922, 0.111809
233, 0.117534, 0.136023
234, 0.602205, 0.572929
235, 0.100255, 0.0985406
236, 0.101974, 0.105179
237, 0.108836, 0.102386
238, 0.170473, 0.160127
239, 0.112046, 0.116008
240, 0.15934, 0.173622
241, 0.276431, 0.301398
242, 0.105235, 0.106536
243, 0.10672, 0.117949
244, 0.110297, 0.114944
245, 0.102834, 0.103363
246, 0.156162, 0.154446
247, 0.110344, 0.103869
248, 0.101678, 0.0987387
249, 0.273557, 0.257098
250, 0.141417, 0.142077
251, 0.11295, 0.125844
252, 0.111744, 0.0988646
253, 0.119726, 0.119985
254, 0.102714, 0.103569
255, 0.102788, 0.10553
256, 0.116375, 0.124151
257, 0.123991, 0.112729
258, 0.210707, 0.19863
259, 0.151188, 0.127807
260, 0.103615, 0.107953
261, 0.126031, 0.126953
262, 0.162441, 0.152615
263, 0.106182, 0.103798
264, 0.124178, 0.124163
265, 0.130095, 0.12629
266, 0.135121, 0.131168
267, 0.108541, 0.095648
268, 0.105628, 0.116637
269, 0.137319, 0.142393
270, 0.377871, 0.345779
271, 0.258124, 0.293878
272, 0.100703, 0.110033
273, 0.117409, 0.125123
274, 0.181165, 0.154615
275, 0.10519, 0.114124
276, 0.242264, 0.257519
277, 0.244175, 0.293606
278, 0.123425, 0.142827
279, 0.10088, 0.101934
280, 0.111186, 0.10698
281, 0.136585, 0.152736
282, 0.312054, 0.334245
283, 0.156657, 0.148811
284, 0.146468, 0.1266
285, 0.119817, 0.120314
286, 0.108471, 0.114596
287, 0.104041, 0.106394
288, 0.115641, 0.118843
289, 0.136412, 0.151431
290, 0.108793, 0.132969
291, 0.103601, 0.104974
292, 0.117517, 0.129148
293, 0.150536, 0.124718
294, 0.100711, 0.102903
295, 0.288884, 0.277102
296, 0.439275, 0.465242
297, 0.166743, 0.199615
298, 0.104096, 0.0999586
299, 0.100847, 0.0956433
300, 0.102795, 0.106178
301, 0.299533, 0.320441
302, 0.122534, 0.120745
303, 0.370387, 0.302431
304, 0.113107, 0.115019
305, 0.110298, 0.108831
306, 0.156408, 0.150781
307, 0.280334, 0.276548
308, 0.149737, 0.123824
309, 0.146523, 0.138899
310, 0.113403, 0.121926
311, 0.526459, 0.50039
312, 0.132361, 0.122672
313, 0.14182, 0.131441
314, 0.14934, 0.148435
315, 0.195511, 0.201887
316, 0.132428, 0.141836
317, 0.133635, 0.112156
318, 0.124815, 0.124969
319, 0.195861, 0.205997
320, 0.1432, 0.133795
321, 0.135336, 0.132675
322, 0.121467, 0.128738
323, 0.204047, 0.17784
324, 0.11065, 0.103928
325, 0.121901, 0.137424
326, 0.100872, 0.105253
327, 0.106437, 0.111646
328, 0.100213, 0.0977334
329, 0.105639, 0.106282
330, 0.128676, 0.136406
331, 0.104394, 0.100607
332, 0.261458, 0.241418
333, 0.215572, 0.253122
334, 0.140505, 0.128568
335, 0.102836, 0.101035
336, 0.103871, 0.111222
337, 0.162925, 0.138219
338, 0.118788, 0.131827
339, 0.125408, 0.123368
340, 0.104839, 0.102788
341, 0.10094, 0.103938
342, 0.110987, 0.115827
343, 0.287878, 0.268395
344, 0.12437, 0.117976
345, 0.121509, 0.124916
346, 0.110357, 0.107394
347, 0.106136, 0.107418
348, 0.124642, 0.116147
349, 0.101683, 0.107229
350, 0.108747, 0.107969
351, 0.140005, 0.140904
352, 0.12775, 0.122259
353, 0.102594, 0.0978176
354, 0.245124, 0.254393
355, 0.144443, 0.138751
356, 0.118141, 0.121627
357, 0.275744, 0.258061
358, 0.10922, 0.113317
359, 0.259875, 0.265455
360, 0.10228, 0.105314
361, 0.129706, 0.143672
362, 0.10644, 0.102136
363, 0.113029, 0.13978
364, 0.109878, 0.113569
365, 0.169073, 0.14217
366, 0.242446, 0.236952
367, 0.142718, 0.147214
368, 0.148532, 0.131881
369, 0.165846, 0.143034
370, 0.113417, 0.119837
371, 0.219593, 0.191613
372, 0.10647, 0.110582
373, 0.122459, 0.113546
374, 0.164368, 0.142783
375, 0.236125, 0.226588
376, 0.10342, 0.110785
377, 0.200233, 0.208386
378, 0.103135, 0.101834
379, 0.142323, 0.17308
380, 0.286304, 0.272281
381, 0.110757, 0.109597
382, 0.10756, 0.110742
383, 0.357685, 0.336033
384, 0.101886, 0.102817
385, 0.109393, 0.117891
386, 0.114916, 0.125688
387, 0.132854, 0.14907
388, 0.125869, 0.133669
389, 0.113066, 0.0914253
390, 0.100517, 0.100911
391, 0.129674, 0.110821
392, 0.112784, 0.118427
393, 0.164897, 0.162832
394, 0.321486, 0.314681
395, 0.309347, 0.346595
396, 0.166813, 0.159814
397, 0.101487, 0.103888
398, 0.254207, 0.274451
399, 0.115925, 0.115104
400, 0.157134, 0.137225
401, 0.192442, 0.176957
402, 0.26141, 0.258933
403, 0.11021, 0.131204
404, 0.194558, 0.208771
405, 0.105333, 0.10446
406, 0.40531, 0.38973
407, 0.100928, 0.107461
408, 0.106316, 0.112748
409, 0.232143, 0.222993
410, 0.116288, 0.131738
411, 0.166745, 0.140398
412, 0.10951, 0.107308
413, 0.204666, 0.212276
414, 0.138898, 0.138787
415, 0.206977, 0.178682
416, 0.184531, 0.184335
417, 0.103974, 0.104385
418, 0.102368, 0.101501
419, 0.180858, 0.173194
420, 0.137429, 0.153256
421, 0.147996, 0.161039
422, 0.15774, 0.156883
423, 0.103075, 0.107592
424, 0.151972, 0.125995
425, 0.197017, 0.184903
426, 0.173157, 0.213693
427, 0.196229, 0.182356
428, 0.10893, 0.106389
429, 0.291126, 0.314198
430, 0.112738, 0.122376
431, 0.102879, 0.100782
432, 0.165381, 0.171292
433, 0.129356, 0.143855
434, 0.29982, 0.338986
435, 0.115306, 0.122722
436, 0.134683, 0.141016
437, 0.105778, 0.109706
438, 0.188267, 0.217703
439, 0.10816, 0.111127
440, 0.23223, 0.210819
441, 0.145826, 0.14428
442, 0.213215, 0.220878
443, 0.123922, 0.122584
444, 0.133812, 0.134232
445, 0.190725, 0.191353
446, 0.236452, 0.228913
447, 0.342078, 0.335028
448, 0.261746, 0.266463
449, 0.113205, 0.128734
450, 0.158419, 0.14225
451, 0.186072, 0.189797
452, 0.102214, 0.10263
453, 0.18155, 0.190107
454, 0.102188, 0.0956256
455, 0.385624, 0.295732
456, 0.299811, 0.257225
457, 0.283951, 0.257019
458, 0.291857, 0.362632
459, 0.211733, 0.186896
460, 0.129059, 0.125177
461, 0.130042, 0.136578
462, 0.138922, 0.156465
463, 0.115105, 0.102343
464, 0.321445, 0.298957
465, 0.181997, 0.15139
466, 0.178732, 0.173472
467, 0.151993, 0.160995
468, 0.119677, 0.15034
469, 0.101496, 0.103662
470, 0.371482, 0.373705
471, 0.221413, 0.163375
472, 0.189618, 0.172876
473, 0.11604, 0.126433
474, 0.161236, 0.163692
475, 0.110822, 0.116061
476, 0.107558, 0.104741
477, 0.164895, 0.183994
478, 0.122349, 0.126443
479, 0.480336, 0.475015
480, 0.112201, 0.110924
481, 0.184193, 0.20011
482, 0.104809, 0.106928
483, 0.156925, 0.189696
484, 0.176001, 0.176702
485, 0.45608, 0.473539
486, 0.355434, 0.334824
487, 0.134974, 0.125755
488, 0.165144, 0.177304
489, 0.127665, 0.163889
490, 0.140902, 0.126752
491, 0.439137, 0.445486
492, 0.10798, 0.109254
493, 0.186049, 0.189487
494, 0.1, 0.0985413
495, 0.10127, 0.10029
496, 0.106399, 0.111755
497, 0.247382, 0.258033
498, 0.422719, 0.433719
499, 0.117498, 0.135497
500, 0.102017, 0.101377
501, 0.1994, 0.197885
502, 0.140705, 0.135352
503, 0.563139, 0.565211
504, 0.109821, 0.099401
505, 0.282664, 0.333704
506, 0.125122, 0.135824
507, 0.209358, 0.217851
508, 0.199012, 0.188405
509, 0.103552, 0.110665
510, 0.109569, 0.104397
511, 0.113298, 0.100884
512, 0.478406, 0.477504
513, 0.122916, 0.146458
514, 0.13003, 0.138369
515, 0.112175, 0.111622
516, 0.178938, 0.211636
517, 0.375542, 0.370587
518, 0.106356, 0.0979526
519, 0.101422, 0.0961282
520, 0.101395, 0.103581
521, 0.311241, 0.296991
522, 0.104708, 0.0902934
523, 0.228233, 0.235728
524, 0.405155, 0.379744
525, 0.186367, 0.188219
526, 0.252585, 0.230499
527, 0.105082, 0.103719
528, 0.294163, 0.313389
529, 0.172093, 0.14133
530, 0.168685, 0.174475
531, 0.181858, 0.119102
532, 0.729116, 0.726376
533, 0.172843, 0.175704
534, 0.106337, 0.101063
535, 0.315225, 0.302564
536, 0.164687, 0.180719
537, 0.263934, 0.277294
538, 0.114844, 0.113213
539, 0.112265, 0.120866
540, 0.248116, 0.236533
541, 0.385837, 0.365226
542, 0.121994, 0.135244
543, 0.113266, 0.111651
544, 0.151299, 0.189357
545, 0.168939, 0.184565
546, 0.155542, 0.162501
547, 0.194727, 0.184266
548, 0.279586, 0.354453
549, 0.382201, 0.394719
550, 0.206283, 0.206419
551, 0.454988, 0.430867
552, 0.194951, 0.14931
553, 0.100579, 0.0969482
554, 0.158422, 0.190962
555, 0.112157, 0.113756
556, 0.136522, 0.135629
557, 0.141521, 0.145492
558, 0.124564, 0.113497
559, 0.102018, 0.0971665
560, 0.104014, 0.10682
561, 0.111641, 0.117247
562, 0.10332, 0.103348
563, 0.121157, 0.1248
564, 0.102491, 0.101315
565, 0.106737, 0.107699
566, 0.105166, 0.109426
567, 0.115289, 0.117233
568, 0.138783, 0.145837
569, 0.112157, 0.120943
570, 0.108428, 0.108184
571, 0.103627, 0.1007
572, 0.110144, 0.11064
573, 0.148727, 0.137161
574, 0.208508, 0.183094
575, 0.109683, 0.111807
576, 0.102023, 0.103011
577, 0.11132, 0.119277
578, 0.412547, 0.412935
579, 0.256049, 0.247872
580, 0.13032, 0.115337
581, 0.104163, 0.105004
582, 0.102688, 0.102931
583, 0.139162, 0.142673
584, 0.263561, 0.287026
585, 0.104899, 0.100382
586, 0.107647, 0.114124
587, 0.177498, 0.185181
588, 0.117294, 0.122223
589, 0.348933, 0.296709
590, 0.107607, 0.108424
591, 0.117986, 0.116329
