Row, Predicted, Correct
1, 0.17881, 0.20438
2, 0.13927, 0.128556
3, 0.0938519, 0.103135
4, 0.279306, 0.377871
5, 0.148434, 0.139162
6, 0.130509, 0.248116
7, 0.376933, 0.412547
8, 0.158684, 0.163074
9, 0.17144, 0.164462
10, 0.114282, 0.105082
11, 0.123924, 0.121509
12, 0.106072, 0.10088
13, 0.134204, 0.140119
14, 0.131353, 0.126728
15, 0.0995122, 0.101683
16, 0.0958715, 0.110769
17, 0.144466, 0.170473
18, 0.13516, 0.123708
19, 0.211907, 0.275744
20, 0.314918, 0.291857
21, 0.136446, 0.151232
22, 0.12623, 0.125122
23, 0.215282, 0.288884
24, 0.124532, 0.13003
25, 0.240155, 0.209358
26, 0.108467, 0.110405
27, 0.1386, 0.130095
28, 0.174298, 0.166743
29, 0.155574, 0.1432
30, 0.320338, 0.355434
31, 0.100459, 0.101487
32, 0.420822, 0.351986
33, 0.142613, 0.13032
34, 0.158361, 0.149623
35, 0.241476, 0.215572
36, 0.132893, 0.118342
37, 0.0996921, 0.106437
38, 0.12085, 0.11132
39, 0.172426, 0.164897
40, 0.287136, 0.287878
41, 0.0980525, 0.10816
42, 0.196698, 0.1811
43, 0.139074, 0.143356
44, 0.106068, 0.100872
45, 0.104948, 0.100213
46, 0.125016, 0.118592
47, 0.132981, 0.124642
48, 0.129004, 0.125869
49, 0.295176, 0.195511
50, 0.204511, 0.19893
51, 0.156476, 0.137429
52, 0.170142, 0.189598
53, 0.113835, 0.113424
54, 0.289227, 0.273557
55, 0.175435, 0.138898
56, 0.105714, 0.100944
57, 0.154696, 0.137319
58, 0.228516, 0.26141
59, 0.150232, 0.156657
