Row, Correct, Predicted
1, 0.415752, 0.402349
2, 0.118592, 0.142504
3, 0.10922, 0.101448
4, 0.776247, 0.781931
5, 0.165846, 0.146494
6, 0.355434, 0.338568
7, 0.357685, 0.302182
8, 0.121994, 0.134538
9, 0.139623, 0.142623
10, 0.102018, 0.0913026
11, 0.103552, 0.0966139
12, 0.281671, 0.270267
13, 0.602205, 0.577309
14, 0.106316, 0.114328
15, 0.10816, 0.103462
16, 0.280334, 0.288721
17, 0.104839, 0.102886
18, 0.14751, 0.171025
19, 0.115278, 0.12796
20, 0.1041, 0.104032
21, 0.206977, 0.17758
22, 0.110822, 0.115081
23, 0.170201, 0.148931
24, 0.110769, 0.107738
25, 0.102788, 0.106798
26, 0.168939, 0.182102
27, 0.132428, 0.146685
28, 0.199765, 0.278717
29, 0.151972, 0.137483
30, 0.148727, 0.141449
31, 0.128556, 0.129301
32, 0.149623, 0.162741
33, 0.112265, 0.115693
34, 0.158264, 0.179768
35, 0.108279, 0.119386
36, 0.153564, 0.125274
37, 0.181266, 0.212868
38, 0.130914, 0.175836
39, 0.15934, 0.13867
40, 0.146468, 0.148417
41, 0.206283, 0.191427
42, 0.242446, 0.190306
43, 0.119677, 0.148724
44, 0.18155, 0.260078
45, 0.299811, 0.234576
46, 0.117454, 0.14171
47, 0.118141, 0.125816
48, 0.106136, 0.110101
49, 0.102688, 0.0968339
50, 0.113029, 0.127371
51, 0.100213, 0.0982516
52, 0.396128, 0.436277
53, 0.117534, 0.134938
54, 0.1073, 0.109141
55, 0.147185, 0.136184
56, 0.177113, 0.140763
57, 0.196229, 0.180721
58, 0.126728, 0.131268
59, 0.210707, 0.197686
60, 0.164897, 0.168668
61, 0.131418, 0.165344
62, 0.480336, 0.485602
63, 0.158422, 0.200157
64, 0.102544, 0.0967224
65, 0.301551, 0.306843
66, 0.156657, 0.149117
67, 0.123922, 0.119148
68, 0.478406, 0.440153
69, 0.108307, 0.119362
70, 0.129587, 0.125213
71, 0.114374, 0.112745
72, 0.108428, 0.101414
73, 0.102188, 0.096313
74, 0.101487, 0.0998956
75, 0.103135, 0.103528
76, 0.101325, 0.109993
77, 0.133812, 0.149989
78, 0.108836, 0.103676
79, 0.210592, 0.209806
80, 0.329614, 0.315761
81, 0.104899, 0.104608
82, 0.129448, 0.116138
83, 0.166689, 0.220843
84, 0.236452, 0.231509
85, 0.106182, 0.111058
86, 0.259875, 0.212206
87, 0.104014, 0.103051
88, 0.100685, 0.096801
89, 0.102834, 0.104258
90, 0.100753, 0.0963358
91, 0.107076, 0.108997
92, 0.186367, 0.18503
93, 0.172843, 0.161721
94, 0.100928, 0.103391
95, 0.213215, 0.279286
96, 0.221413, 0.163659
97, 0.157134, 0.130784
98, 0.213101, 0.200102
99, 0.11021, 0.115658
100, 0.169073, 0.154915
101, 0.118788, 0.115905
102, 0.101422, 0.0909987
103, 0.185918, 0.191849
104, 0.166745, 0.149379
105, 0.10644, 0.112892
106, 0.370387, 0.300067
107, 0.122009, 0.103238
108, 0.122916, 0.131967
109, 0.14934, 0.152493
110, 0.11295, 0.122278
111, 0.186049, 0.181317
112, 0.279586, 0.384659
113, 0.190725, 0.197488
114, 0.356558, 0.358783
115, 0.264273, 0.303554
116, 0.113298, 0.121578
117, 0.104818, 0.112084
118, 0.132348, 0.138372
119, 0.19565, 0.20347
120, 0.16507, 0.189154
121, 0.285274, 0.263525
122, 0.150383, 0.152685
123, 0.129706, 0.130796
124, 0.106737, 0.100874
125, 0.104708, 0.107395
126, 0.129059, 0.126936
127, 0.102642, 0.0991258
