Row, Correct, Predicted
1, 0.121994, 0.132388
2, 0.100579, 0.0986657
3, 0.121157, 0.119785
4, 0.480336, 0.470062
5, 0.104922, 0.114879
6, 0.102491, 0.0981795
7, 0.172093, 0.0981038
8, 0.133812, 0.143343
9, 0.10519, 0.106606
10, 0.146523, 0.130772
11, 0.20438, 0.170814
12, 0.102214, 0.101245
13, 0.119677, 0.145017
14, 0.177498, 0.190278
15, 0.32508, 0.303425
16, 0.25709, 0.2222
17, 0.104708, 0.100497
18, 0.178827, 0.2063
19, 0.154268, 0.215269
20, 0.130701, 0.142397
21, 0.1994, 0.227688
22, 0.109878, 0.114132
23, 0.136412, 0.143914
24, 0.103865, 0.10225
25, 0.13003, 0.152339
26, 0.165381, 0.168016
27, 0.100928, 0.104406
28, 0.10296, 0.105631
29, 0.109967, 0.116002
30, 0.194746, 0.155686
31, 0.164368, 0.134949
32, 0.196229, 0.177214
33, 0.189618, 0.17773
34, 0.140196, 0.165848
35, 0.138988, 0.157147
36, 0.26141, 0.231252
37, 0.181858, 0.116765
38, 0.375542, 0.347708
39, 0.103974, 0.109949
40, 0.148727, 0.137587
41, 0.113107, 0.113324
42, 0.190445, 0.179546
43, 0.145452, 0.144225
44, 0.175354, 0.188351
45, 0.121901, 0.137095
46, 0.102742, 0.108258
47, 0.170473, 0.159145
48, 0.108471, 0.113736
49, 0.108279, 0.116499
50, 0.166813, 0.153867
51, 0.120945, 0.128714
52, 0.126728, 0.0964061
53, 0.127565, 0.139963
54, 0.135121, 0.129251
55, 0.195511, 0.249936
56, 0.219167, 0.223057
57, 0.110822, 0.112702
58, 0.108541, 0.0809361
59, 0.252585, 0.245584
60, 0.377871, 0.327321
61, 0.209683, 0.210845
62, 0.104163, 0.104385
63, 0.729116, 0.729037
64, 0.188267, 0.185431
65, 0.136937, 0.143475
66, 0.117498, 0.128813
67, 0.138783, 0.154275
68, 0.145826, 0.135714
69, 0.172616, 0.168805
70, 0.602205, 0.595988
71, 0.105628, 0.100794
72, 0.181266, 0.216072
73, 0.131418, 0.174423
74, 0.151442, 0.141834
75, 0.111496, 0.107255
76, 0.137327, 0.133448
77, 0.145047, 0.145108
78, 0.219593, 0.221727
79, 0.300712, 0.232352
80, 0.173157, 0.182911
81, 0.186049, 0.185252
82, 0.283951, 0.219853
83, 0.261746, 0.278669
84, 0.107076, 0.106988
85, 0.167282, 0.142045
86, 0.110405, 0.112135
87, 0.181165, 0.158175
88, 0.105927, 0.120929
89, 0.14182, 0.136466
90, 0.102834, 0.105978
91, 0.103601, 0.0938983
92, 0.151993, 0.158661
93, 0.192442, 0.201758
94, 0.122916, 0.141686
95, 0.170201, 0.150351
96, 0.129674, 0.11198
97, 0.103135, 0.105207
98, 0.370387, 0.302497
99, 0.100517, 0.0991876
100, 0.1, 0.0981324
101, 0.460326, 0.403406
102, 0.103352, 0.10022
103, 0.150383, 0.164198
104, 0.111622, 0.108061
105, 0.102714, 0.104929
106, 0.178732, 0.173879
107, 0.130095, 0.141688
108, 0.526459, 0.470446
109, 0.147888, 0.141017
110, 0.102371, 0.102703
111, 0.14751, 0.177185
112, 0.110644, 0.117758
113, 0.294163, 0.296425
114, 0.138898, 0.139316
115, 0.122534, 0.118547
116, 0.137429, 0.149364
