Row, Predicted, Correct
1, 0.10434, 0.106337
2, 0.118878, 0.113424
3, 0.108803, 0.102788
4, 0.108375, 0.105628
5, 0.199556, 0.25709
6, 0.283952, 0.276431
7, 0.123729, 0.103075
8, 0.185669, 0.164462
9, 0.125696, 0.10644
10, 0.161426, 0.134751
11, 0.233721, 0.164687
12, 0.173464, 0.165381
13, 0.445838, 0.454988
14, 0.362682, 0.412547
15, 0.180964, 0.174649
16, 0.126945, 0.120597
17, 0.146797, 0.116288
18, 0.196063, 0.209683
19, 0.333575, 0.348933
20, 0.29785, 0.385624
21, 0.0885947, 0.103615
22, 0.142428, 0.14182
23, 0.232232, 0.330988
24, 0.104776, 0.102017
25, 0.198359, 0.210707
26, 0.101244, 0.104809
27, 0.206416, 0.194746
28, 0.209225, 0.167797
29, 0.127961, 0.125122
30, 0.107688, 0.110242
31, 0.135368, 0.121509
32, 0.145332, 0.151442
33, 0.107952, 0.129674
34, 0.152342, 0.141521
35, 0.137151, 0.119677
36, 0.554495, 0.592693
37, 0.181699, 0.221413
38, 0.273258, 0.375542
39, 0.112282, 0.102371
40, 0.213909, 0.188267
41, 0.109819, 0.110822
42, 0.144808, 0.139623
43, 0.127486, 0.118141
44, 0.308794, 0.29982
45, 0.214324, 0.253012
46, 0.149495, 0.13032
47, 0.13782, 0.112738
48, 0.146714, 0.132457
49, 0.142435, 0.120945
50, 0.0883224, 0.100703
51, 0.352888, 0.309347
52, 0.12038, 0.101974
53, 0.108148, 0.100685
54, 0.138879, 0.135336
55, 0.229697, 0.241157
56, 0.199078, 0.208316
57, 0.113819, 0.10332
58, 0.417997, 0.385837
59, 0.216124, 0.288884
60, 0.207045, 0.23223
61, 0.188003, 0.160313
62, 0.119563, 0.10756
63, 0.111545, 0.104708
64, 0.4202, 0.280334
65, 0.113865, 0.102214
66, 0.306505, 0.312054
67, 0.159778, 0.138988
68, 0.0550133, 0.154206
69, 0.106651, 0.111223
70, 0.220413, 0.212445
71, 0.118344, 0.114374
72, 0.151033, 0.140005
73, 0.145069, 0.152263
74, 0.130009, 0.129448
75, 0.152536, 0.143356
76, 0.158833, 0.167282
77, 0.106177, 0.107647
78, 0.0981405, 0.102688
79, 0.0972863, 0.101683
80, 0.167732, 0.145452
81, 0.182678, 0.164897
82, 0.398511, 0.204666
83, 0.114141, 0.109821
84, 0.340769, 0.217141
85, 0.130134, 0.11103
86, 0.138476, 0.147185
87, 0.119604, 0.103673
88, 0.107745, 0.108992
89, 0.118678, 0.122009
90, 0.264768, 0.287878
91, 0.111756, 0.111641
92, 0.124842, 0.132361
93, 0.10461, 0.112265
94, 0.129236, 0.108569
95, 0.149064, 0.166745
96, 0.192121, 0.180858
97, 0.168757, 0.218798
98, 0.19622, 0.186367
99, 0.115567, 0.105639
100, 0.101758, 0.11065
101, 0.328824, 0.252585
102, 0.110033, 0.1073
103, 0.163424, 0.138898
104, 0.124153, 0.112157
105, 0.335191, 0.291857
106, 0.159223, 0.142718
107, 0.138074, 0.113403
108, 0.135868, 0.121467
109, 0.156859, 0.112046
110, 0.211763, 0.219593
111, 0.152266, 0.117454
112, 0.103547, 0.104899
113, 0.142485, 0.144443
114, 0.114142, 0.109393
115, 0.11776, 0.113297
116, 0.183289, 0.167755
117, 0.127287, 0.117135
118, 0.438187, 0.371482
