Row, Predicted, Correct
1, 0.154188, 0.112175
2, 0.128966, 0.131539
3, 0.13026, 0.120945
4, 0.120773, 0.131306
5, 0.151216, 0.125164
6, 0.114171, 0.106319
7, 0.124628, 0.114916
8, 0.131127, 0.119726
9, 0.138441, 0.113417
10, 0.160243, 0.189618
11, 0.151423, 0.158419
12, 0.181019, 0.165381
13, 0.197388, 0.208598
14, 0.204981, 0.194558
15, 0.143831, 0.154803
16, 0.144058, 0.126728
17, 0.102825, 0.102642
18, 0.065121, 0.102018
19, 0.204987, 0.195861
20, 0.147792, 0.145826
21, 0.180456, 0.190445
22, 0.112048, 0.103974
23, 0.0963072, 0.104625
24, 0.104138, 0.10088
25, 0.275576, 0.261746
26, 0.121558, 0.112726
27, 0.0970227, 0.108428
28, 0.170034, 0.148817
29, 0.143879, 0.153564
30, 0.0917024, 0.103865
31, 0.224865, 0.26141
32, 0.167866, 0.136585
33, 0.105486, 0.107607
34, 0.134592, 0.118588
35, 0.387969, 0.439275
36, 0.446777, 0.526459
37, 0.124302, 0.11132
38, 0.165504, 0.170201
39, 0.140663, 0.129356
40, 0.297572, 0.312054
41, 0.133369, 0.125869
42, 0.345253, 0.217141
43, 0.138888, 0.112265
44, 0.0949822, 0.111744
45, 0.494143, 0.439137
46, 0.102164, 0.100944
47, 0.100741, 0.100521
48, 0.190591, 0.186072
49, 0.153528, 0.117316
50, 0.129622, 0.121509
51, 0.178159, 0.130914
52, 0.193196, 0.199012
53, 0.255019, 0.342768
54, 0.145984, 0.132457
55, 0.132175, 0.123991
56, 0.203862, 0.204047
57, 0.0980344, 0.10519
58, 0.123117, 0.108307
59, 0.206879, 0.181266
60, 0.142707, 0.157499
61, 0.216215, 0.1994
62, 0.190699, 0.248116
63, 0.131433, 0.108793
64, 0.308936, 0.370387
65, 0.174945, 0.196229
66, 0.102473, 0.102594
67, 0.20941, 0.167797
68, 0.195912, 0.168939
69, 0.111505, 0.108747
70, 0.122364, 0.106316
71, 0.152634, 0.141521
72, 0.154214, 0.162481
73, 0.241505, 0.330988
74, 0.214734, 0.208508
75, 0.10151, 0.110144
76, 0.0614507, 0.134683
77, 0.205725, 0.219167
78, 0.148973, 0.112046
79, 0.270785, 0.375542
80, 0.15298, 0.181858
81, 0.172827, 0.136267
82, 0.161613, 0.146468
83, 0.175546, 0.181997
84, 0.169875, 0.147996
85, 0.103554, 0.104394
86, 0.116968, 0.103871
87, 0.148052, 0.148727
88, 0.101624, 0.103135
89, 0.13477, 0.12775
90, 0.191447, 0.151299
91, 0.251583, 0.245124
92, 0.107957, 0.1041
93, 0.165256, 0.145976
94, 0.100326, 0.110644
95, 0.154342, 0.142718
96, 0.106201, 0.100872
97, 0.354939, 0.263561
98, 0.134859, 0.117498
99, 0.190972, 0.168685
100, 0.327626, 0.422719
101, 0.125006, 0.129059
102, 0.13349, 0.11295
103, 0.195218, 0.164462
104, 0.164035, 0.143354
105, 0.133917, 0.104922
106, 0.0973762, 0.110757
107, 0.114645, 0.10672
108, 0.115083, 0.102742
109, 0.490852, 0.602205
110, 0.117579, 0.112784
111, 0.147596, 0.142323
112, 0.441229, 0.371482
113, 0.100173, 0.10094
114, 0.103752, 0.115925
115, 0.107705, 0.110344
116, 0.100704, 0.100685
117, 0.112873, 0.106399
118, 0.107862, 0.109071
