Row, Predicted, Correct
1, 0.0980643, 0.105778
2, 0.290835, 0.370387
3, 0.106441, 0.107431
4, 0.192871, 0.253566
5, 0.0964902, 0.100753
6, 0.171385, 0.177498
7, 0.215074, 0.208508
8, 0.173771, 0.221413
9, 0.239688, 0.32508
10, 0.110674, 0.107076
11, 0.0975418, 0.105628
12, 0.189657, 0.186072
13, 0.0773364, 0.103615
14, 0.121976, 0.111622
15, 0.104072, 0.101496
16, 0.0872396, 0.106441
17, 0.0969788, 0.11065
18, 0.0916959, 0.102688
19, 0.259182, 0.294163
20, 0.166132, 0.206977
21, 0.127494, 0.111313
22, 0.214756, 0.214211
23, 0.138683, 0.139623
24, 0.103666, 0.111641
25, 0.157932, 0.181858
26, 0.075624, 0.102018
27, 0.505946, 0.480336
28, 0.254919, 0.281671
29, 0.17175, 0.190445
30, 0.127612, 0.12775
31, 0.0942202, 0.104899
32, 0.131481, 0.112046
33, 0.176223, 0.178732
34, 0.309033, 0.299533
35, 0.179405, 0.181165
36, 0.298206, 0.247382
37, 0.259213, 0.280686
38, 0.286537, 0.276431
39, 0.121316, 0.112175
40, 0.137772, 0.130121
41, 0.108358, 0.100847
42, 0.128402, 0.150536
43, 0.0786916, 0.101432
44, 0.208674, 0.154268
45, 0.154674, 0.127665
46, 0.278172, 0.262518
47, 0.189074, 0.173157
48, 0.105398, 0.102795
49, 0.153987, 0.138922
50, 0.112249, 0.102742
51, 0.150499, 0.129347
52, 0.235959, 0.234647
53, 0.128877, 0.123991
54, 0.0976221, 0.103352
55, 0.0993129, 0.104708
56, 0.154374, 0.141521
57, 0.0989779, 0.102017
58, 0.204527, 0.194558
59, 0.2007, 0.192397
