Row, Predicted, Correct
1, 0.181372, 0.20438
2, 0.134052, 0.128556
3, 0.0998529, 0.103135
4, 0.274408, 0.377871
5, 0.134394, 0.139162
6, 0.133335, 0.248116
7, 0.370325, 0.412547
8, 0.146178, 0.163074
9, 0.172404, 0.164462
10, 0.106182, 0.105082
11, 0.119719, 0.121509
12, 0.098336, 0.10088
13, 0.129918, 0.140119
14, 0.139943, 0.126728
15, 0.105504, 0.101683
16, 0.0963887, 0.110769
17, 0.149808, 0.170473
18, 0.142395, 0.123708
19, 0.20975, 0.275744
20, 0.315472, 0.291857
21, 0.137178, 0.151232
22, 0.133646, 0.125122
23, 0.20851, 0.288884
24, 0.122741, 0.13003
25, 0.226224, 0.209358
26, 0.102199, 0.110405
27, 0.13873, 0.130095
28, 0.171478, 0.166743
29, 0.155038, 0.1432
30, 0.3152, 0.355434
31, 0.101821, 0.101487
32, 0.429556, 0.351986
33, 0.14217, 0.13032
34, 0.157897, 0.149623
35, 0.236901, 0.215572
36, 0.132986, 0.118342
37, 0.106019, 0.106437
38, 0.123558, 0.11132
39, 0.164589, 0.164897
40, 0.274977, 0.287878
41, 0.103609, 0.10816
42, 0.192613, 0.1811
43, 0.135768, 0.143356
44, 0.102615, 0.100872
45, 0.0980716, 0.100213
46, 0.128749, 0.118592
47, 0.137505, 0.124642
48, 0.127871, 0.125869
49, 0.292933, 0.195511
50, 0.195782, 0.19893
51, 0.155678, 0.137429
52, 0.153954, 0.189598
53, 0.115143, 0.113424
54, 0.27093, 0.273557
55, 0.182462, 0.138898
56, 0.10257, 0.100944
57, 0.1582, 0.137319
58, 0.221092, 0.26141
59, 0.137865, 0.156657
