Row, Predicted, Correct
1, 0.102326, 0.108747
2, 0.14693, 0.192442
3, 0.340499, 0.460326
4, 0.155352, 0.138922
5, 0.150771, 0.283951
6, 0.173312, 0.174649
7, 0.129731, 0.113417
8, 0.241678, 0.261458
9, 0.0921565, 0.108428
10, 0.101576, 0.122009
11, 0.0863475, 0.100795
12, 0.122172, 0.11021
13, 0.106572, 0.102795
14, 0.124932, 0.131306
15, 0.0947995, 0.102879
16, 0.136542, 0.111832
17, 0.119784, 0.111622
18, 0.258406, 0.35195
19, 0.0896503, 0.104096
20, 0.143424, 0.141417
21, 0.121181, 0.115306
22, 0.0953821, 0.10285
23, 0.264902, 0.40531
24, 0.283746, 0.291126
25, 0.120639, 0.123852
26, 0.202816, 0.245124
27, 0.137228, 0.133655
28, 0.140523, 0.232143
29, 0.131416, 0.146523
30, 0.148366, 0.145826
31, 0.133282, 0.162481
32, 0.254969, 0.377871
33, 0.126033, 0.148532
34, 0.146583, 0.135639
35, 0.0988547, 0.104899
36, 0.105624, 0.113107
37, 0.166892, 0.177498
38, 0.0843331, 0.108818
39, 0.152635, 0.145452
40, 0.267111, 0.254207
41, 0.163662, 0.149623
42, 0.117485, 0.117294
43, 0.503524, 0.592693
44, 0.151096, 0.181997
45, 0.0791636, 0.101432
46, 0.11206, 0.120077
47, 0.212881, 0.210592
48, 0.308564, 0.52702
49, 0.110193, 0.140505
50, 0.0869773, 0.100521
51, 0.0995486, 0.107607
52, 0.137698, 0.117498
53, 0.293214, 0.321445
54, 0.103294, 0.103871
55, 0.170565, 0.150383
56, 0.269024, 0.258124
57, 0.088835, 0.104041
58, 0.267386, 0.273557
59, 0.0821828, 0.106441
60, 0.348954, 0.309347
61, 0.150935, 0.169073
62, 0.198769, 0.23148
63, 0.0751592, 0.103615
64, 0.116136, 0.10672
65, 0.15264, 0.137429
66, 0.11287, 0.115925
67, 0.167605, 0.167755
68, 0.197488, 0.315018
69, 0.097709, 0.102503
70, 0.137026, 0.158419
71, 0.14697, 0.133812
72, 0.137818, 0.136412
73, 0.1103, 0.108681
74, 0.0747098, 0.100703
75, 0.1376, 0.135121
76, 0.0700992, 0.105333
77, 0.115315, 0.111313
78, 0.09865, 0.110822
79, 0.252777, 0.294163
80, 0.117899, 0.12775
81, 0.0944761, 0.100847
82, 0.123169, 0.118788
83, 0.0870344, 0.109071
84, 0.130164, 0.125869
85, 0.105559, 0.100928
86, 0.143354, 0.136585
87, 0.193607, 0.253012
88, 0.195259, 0.180858
89, 0.248688, 0.263934
90, 0.146051, 0.154803
91, 0.0733365, 0.103865
92, 0.0717913, 0.102018
93, 0.150361, 0.128303
94, 0.104665, 0.110757
95, 0.11342, 0.115641
96, 0.104675, 0.106337
97, 0.894854, 0.776247
98, 0.102142, 0.101395
99, 0.188185, 0.164895
100, 0.140761, 0.148817
101, 0.152432, 0.165846
102, 0.193594, 0.19893
103, 0.146113, 0.142718
104, 0.163931, 0.170201
105, 0.315081, 0.45608
106, 0.180751, 0.165144
107, 0.118985, 0.123991
108, 0.106414, 0.101974
109, 0.126117, 0.114916
110, 0.0954443, 0.1028
111, 0.142984, 0.147185
112, 0.104202, 0.113297
113, 0.1649, 0.200233
114, 0.096723, 0.102188
115, 0.123801, 0.11295
116, 0.071269, 0.101422
117, 0.26554, 0.256049
118, 0.17104, 0.184395
