Row, Predicted, Correct
1, 0.190174, 0.20438
2, 0.144293, 0.128556
3, 0.0826694, 0.103135
4, 0.287915, 0.377871
5, 0.152826, 0.139162
6, 0.152478, 0.248116
7, 0.379549, 0.412547
8, 0.160178, 0.163074
9, 0.180313, 0.164462
10, 0.117954, 0.105082
11, 0.129072, 0.121509
12, 0.104939, 0.10088
13, 0.139577, 0.140119
14, 0.132038, 0.126728
15, 0.0925888, 0.101683
16, 0.0952116, 0.110769
17, 0.142703, 0.170473
18, 0.123764, 0.123708
19, 0.22543, 0.275744
20, 0.311781, 0.291857
21, 0.136708, 0.151232
22, 0.125173, 0.125122
23, 0.226551, 0.288884
24, 0.118665, 0.13003
25, 0.235143, 0.209358
26, 0.109613, 0.110405
27, 0.137802, 0.130095
28, 0.174549, 0.166743
29, 0.145263, 0.1432
30, 0.311581, 0.355434
31, 0.0918018, 0.101487
32, 0.413354, 0.351986
33, 0.137408, 0.13032
34, 0.160141, 0.149623
35, 0.242593, 0.215572
36, 0.127021, 0.118342
37, 0.0933892, 0.106437
38, 0.126316, 0.11132
39, 0.182006, 0.164897
40, 0.281691, 0.287878
41, 0.0923702, 0.10816
42, 0.195109, 0.1811
43, 0.134404, 0.143356
44, 0.107175, 0.100872
45, 0.11225, 0.100213
46, 0.12127, 0.118592
47, 0.132028, 0.124642
48, 0.130583, 0.125869
49, 0.29861, 0.195511
50, 0.20521, 0.19893
51, 0.154611, 0.137429
52, 0.176751, 0.189598
53, 0.112435, 0.113424
54, 0.277982, 0.273557
55, 0.178059, 0.138898
56, 0.108922, 0.100944
57, 0.154839, 0.137319
58, 0.222531, 0.26141
59, 0.158304, 0.156657
