Row, Predicted, Correct
1, 0.106573, 0.110344
2, 0.168731, 0.148817
3, 0.149175, 0.153149
4, 0.142794, 0.130983
5, 0.241244, 0.342768
6, 0.165562, 0.170201
7, 0.27785, 0.29982
8, 0.113557, 0.108747
9, 0.0962317, 0.102834
10, 0.162674, 0.129706
11, 0.104701, 0.110242
12, 0.33158, 0.382201
13, 0.639964, 0.809529
14, 0.17048, 0.221413
15, 0.161324, 0.130701
16, 0.125754, 0.131306
17, 0.104601, 0.110822
18, 0.112583, 0.106337
19, 0.0938672, 0.101683
20, 0.176736, 0.205717
21, 0.173436, 0.189598
22, 0.113936, 0.115105
23, 0.112222, 0.115925
24, 0.384579, 0.439275
25, 0.158828, 0.206977
26, 0.137009, 0.105927
27, 0.174517, 0.184395
28, 0.17699, 0.167755
29, 0.13416, 0.129356
30, 0.126563, 0.12775
31, 0.143433, 0.154803
32, 0.133918, 0.1432
33, 0.286195, 0.315225
34, 0.136658, 0.117498
35, 0.17532, 0.131418
36, 0.0965429, 0.108428
37, 0.112287, 0.104163
38, 0.124184, 0.123708
39, 0.134928, 0.129224
40, 0.121784, 0.106136
41, 0.170422, 0.165381
42, 0.440762, 0.405155
43, 0.212025, 0.375542
44, 0.15379, 0.145452
45, 0.150303, 0.125164
46, 0.114064, 0.107076
47, 0.103925, 0.108836
48, 0.20698, 0.195861
49, 0.126361, 0.113066
50, 0.102841, 0.104899
51, 0.15302, 0.218798
52, 0.13345, 0.123852
53, 0.178231, 0.25709
54, 0.131507, 0.13032
55, 0.190494, 0.23148
56, 0.0927288, 0.103135
57, 0.347279, 0.460326
58, 0.379414, 0.279586
59, 0.116301, 0.105082
60, 0.143008, 0.132457
61, 0.19117, 0.20438
62, 0.199038, 0.232143
63, 0.128015, 0.120597
64, 0.323559, 0.422719
65, 0.199304, 0.23223
66, 0.0864625, 0.102023
67, 0.0871111, 0.100711
68, 0.0943743, 0.100685
69, 0.128974, 0.113417
70, 0.122043, 0.112784
71, 0.145868, 0.151442
72, 0.13236, 0.126031
73, 0.141217, 0.157134
74, 0.115669, 0.104653
75, 0.31298, 0.311163
76, 0.819697, 0.776247
77, 0.13851, 0.125408
78, 0.230135, 0.166689
79, 0.129417, 0.130121
80, 0.138414, 0.137327
81, 0.169263, 0.181858
82, 0.207927, 0.253012
83, 0.142086, 0.122916
84, 0.190127, 0.211733
85, 0.12691, 0.140505
86, 0.231814, 0.216679
87, 0.138383, 0.130095
88, 0.183087, 0.208598
89, 0.106244, 0.1073
90, 0.15834, 0.137429
91, 0.229497, 0.32508
92, 0.126877, 0.121509
93, 0.173685, 0.143503
94, 0.194616, 0.198531
95, 0.152474, 0.138783
96, 0.0694056, 0.105333
97, 0.153704, 0.248116
98, 0.297804, 0.217141
99, 0.352364, 0.35195
100, 0.127057, 0.144443
101, 0.0968148, 0.10094
102, 0.139987, 0.117409
103, 0.137897, 0.113029
104, 0.0967391, 0.104096
105, 0.110883, 0.109683
106, 0.288342, 0.291126
107, 0.117381, 0.10672
108, 0.383321, 0.45608
109, 0.110978, 0.11103
110, 0.136824, 0.122448
111, 0.126258, 0.110357
112, 0.134069, 0.120077
113, 0.911377, 0.9
114, 0.136214, 0.134974
115, 0.266678, 0.236125
116, 0.252239, 0.294163
117, 0.138777, 0.165144
118, 0.193387, 0.204047
