Row, Predicted, Correct
1, 0.138811, 0.129356
2, 0.193275, 0.194747
3, 0.0993343, 0.114844
4, 0.16139, 0.136585
5, 0.107689, 0.105166
6, 0.0891468, 0.101683
7, 0.116967, 0.106182
8, 0.10531, 0.105082
9, 0.0341745, 0.134683
10, 0.16914, 0.138898
11, 0.123782, 0.118788
12, 0.131392, 0.151232
13, 0.12381, 0.111313
14, 0.140119, 0.105927
15, 0.138876, 0.112046
16, 0.127209, 0.123922
17, 0.140204, 0.141417
18, 0.105374, 0.102503
19, 0.101753, 0.10756
20, 0.0972065, 0.104625
21, 0.102261, 0.102714
22, 0.119356, 0.112157
23, 0.159331, 0.130983
24, 0.310427, 0.312054
25, 0.201589, 0.198531
26, 0.0918592, 0.102017
27, 0.190433, 0.23148
28, 0.161315, 0.13667
29, 0.136758, 0.151972
30, 0.128184, 0.113403
31, 0.13583, 0.125869
32, 0.137, 0.157499
33, 0.0774793, 0.101422
34, 0.201281, 0.204047
35, 0.114528, 0.111622
36, 0.156372, 0.156162
37, 0.0996162, 0.1
38, 0.0979793, 0.109821
39, 0.174379, 0.130042
40, 0.150278, 0.140196
41, 0.137866, 0.125408
42, 0.100875, 0.110144
43, 0.119658, 0.113297
44, 0.166376, 0.14821
45, 0.104084, 0.104014
46, 0.414659, 0.454988
47, 0.39949, 0.439275
48, 0.244146, 0.288884
49, 0.156899, 0.162481
50, 0.0996902, 0.110242
51, 0.0925958, 0.102594
52, 0.152479, 0.156657
53, 0.212302, 0.1994
54, 0.348172, 0.460326
55, 0.130212, 0.14182
56, 0.185385, 0.184531
57, 0.306773, 0.29982
58, 0.09027, 0.10285
59, 0.134524, 0.153149
60, 0.106714, 0.104899
61, 0.158261, 0.15774
62, 0.183019, 0.178732
63, 0.167801, 0.181858
64, 0.155499, 0.149623
65, 0.133483, 0.121994
66, 0.130974, 0.119726
67, 0.113502, 0.125122
68, 0.177593, 0.196229
69, 0.0943449, 0.104809
70, 0.157102, 0.117454
71, 0.280387, 0.258124
72, 0.124996, 0.120597
73, 0.257002, 0.281671
74, 0.234541, 0.215572
75, 0.157298, 0.137319
76, 0.096003, 0.100255
77, 0.158361, 0.170201
78, 0.129019, 0.131306
79, 0.107763, 0.107594
80, 0.0997636, 0.111496
81, 0.151401, 0.153564
82, 0.0883016, 0.108759
83, 0.151297, 0.152263
84, 0.106875, 0.103974
85, 0.153881, 0.142718
86, 0.0970948, 0.102188
87, 0.231533, 0.242922
88, 0.100317, 0.102795
89, 0.13953, 0.112199
90, 0.288867, 0.385624
91, 0.228371, 0.241157
92, 0.12332, 0.117316
93, 0.117435, 0.109808
94, 0.106876, 0.113107
95, 0.200268, 0.150383
96, 0.127021, 0.112738
97, 0.146184, 0.136522
98, 0.208571, 0.228233
99, 0.11417, 0.115925
100, 0.203898, 0.131418
101, 0.142045, 0.113298
102, 0.0789887, 0.102018
103, 0.549802, 0.592693
104, 0.120815, 0.108541
105, 0.110051, 0.111223
106, 0.107893, 0.111975
107, 0.23009, 0.261458
108, 0.12498, 0.108793
109, 0.129175, 0.142323
110, 0.208177, 0.200233
111, 0.110888, 0.121157
112, 0.225555, 0.236452
113, 0.0944334, 0.100521
114, 0.0946176, 0.100847
115, 0.248343, 0.158422
116, 0.140856, 0.192442
117, 0.0926626, 0.102688
118, 0.100208, 0.10342
