Row, Predicted, Correct
1, 0.280049, 0.258124
2, 0.132853, 0.139162
3, 0.125904, 0.117498
4, 0.12784, 0.118141
5, 0.177316, 0.156925
6, 0.690479, 0.809529
7, 0.104695, 0.100928
8, 0.119005, 0.129059
9, 0.414297, 0.396128
10, 0.114505, 0.109878
11, 0.105216, 0.101683
12, 0.113035, 0.103871
13, 0.124095, 0.110987
14, 0.105222, 0.103075
15, 0.147289, 0.142718
16, 0.133859, 0.165846
17, 0.195023, 0.14751
18, 0.217177, 0.241157
19, 0.184674, 0.186072
20, 0.139189, 0.122009
21, 0.117074, 0.114916
22, 0.10326, 0.106356
23, 0.125088, 0.146523
24, 0.142257, 0.116288
25, 0.287124, 0.385624
26, 0.125848, 0.11604
27, 0.284451, 0.40531
28, 0.112674, 0.103673
29, 0.100889, 0.1
30, 0.107216, 0.110242
31, 0.206389, 0.330988
32, 0.182159, 0.20438
33, 0.744929, 0.729116
34, 0.131178, 0.125869
35, 0.106284, 0.102834
36, 0.111606, 0.115105
37, 0.103466, 0.103865
38, 0.195935, 0.19893
39, 0.163238, 0.137429
40, 0.129057, 0.119726
41, 0.124011, 0.115289
42, 0.107026, 0.104899
43, 0.208653, 0.209683
44, 0.2155, 0.288884
45, 0.151546, 0.148135
46, 0.125882, 0.13003
47, 0.125621, 0.129448
48, 0.12611, 0.115306
49, 0.140743, 0.151442
50, 0.178359, 0.129706
51, 0.108803, 0.10951
52, 0.157331, 0.138898
53, 0.202089, 0.213101
54, 0.102696, 0.10816
55, 0.12237, 0.11132
56, 0.102239, 0.11065
57, 0.122576, 0.108681
58, 0.177071, 0.166743
59, 0.28528, 0.315225
60, 0.119404, 0.113777
61, 0.169151, 0.162441
62, 0.109285, 0.103552
63, 0.138318, 0.105927
64, 0.159368, 0.205717
65, 0.166831, 0.151299
66, 0.115752, 0.121157
67, 0.134284, 0.151232
68, 0.195086, 0.197017
69, 0.152223, 0.167282
70, 0.132452, 0.130827
71, 0.166948, 0.206977
72, 0.122388, 0.117294
73, 0.129118, 0.125164
74, 0.103694, 0.104394
75, 0.100507, 0.10094
76, 0.164548, 0.174649
77, 0.121304, 0.108307
78, 0.317639, 0.415752
79, 0.100178, 0.101432
80, 0.101122, 0.100579
81, 0.115673, 0.108992
82, 0.103195, 0.100685
83, 0.180571, 0.208598
84, 0.126998, 0.116375
85, 0.179332, 0.199012
86, 0.281344, 0.286304
87, 0.101494, 0.100517
88, 0.113115, 0.106319
89, 0.112243, 0.10893
90, 0.192136, 0.164895
91, 0.107972, 0.104818
92, 0.131286, 0.119677
93, 0.130438, 0.127565
94, 0.192632, 0.208316
95, 0.192968, 0.259875
96, 0.320439, 0.348933
97, 0.094818, 0.101422
98, 0.231748, 0.274922
99, 0.130395, 0.121994
100, 0.143317, 0.125408
101, 0.106688, 0.100872
102, 0.176785, 0.158264
103, 0.157836, 0.149737
104, 0.174636, 0.25709
105, 0.10585, 0.104014
106, 0.192472, 0.164687
107, 0.102822, 0.100711
108, 0.172153, 0.194951
109, 0.102537, 0.103615
110, 0.181618, 0.168939
111, 0.113539, 0.117135
112, 0.126973, 0.108541
113, 0.277325, 0.276431
114, 0.114073, 0.105628
115, 0.326705, 0.217141
116, 0.17566, 0.16507
117, 0.249446, 0.18155
118, 0.102216, 0.104839
119, 0.109236, 0.107431
120, 0.126082, 0.129224
121, 0.116538, 0.112157
122, 0.204284, 0.150383
123, 0.18949, 0.186367
124, 0.106273, 0.154206
125, 0.143317, 0.123708
126, 0.128956, 0.123852
127, 0.141023, 0.166745
128, 0.120935, 0.131539
129, 0.137883, 0.156657
130, 0.153733, 0.141521
131, 0.213349, 0.214211
132, 0.134107, 0.147888
133, 0.119172, 0.110644
134, 0.382734, 0.204666
135, 0.184007, 0.283951
136, 0.107741, 0.106939
137, 0.303118, 0.244175
138, 0.466337, 0.526459
139, 0.111, 0.106399
140, 0.207701, 0.216679
141, 0.113138, 0.110822
142, 0.10516, 0.105778
143, 0.143036, 0.148532
144, 0.102359, 0.10088
145, 0.108893, 0.10647
146, 0.122887, 0.114844
147, 0.429249, 0.478406
148, 0.189354, 0.195861
149, 0.148021, 0.164368
150, 0.110924, 0.109967
151, 0.146033, 0.140325
152, 0.132966, 0.124642
153, 0.160533, 0.221413
154, 0.20648, 0.1994
155, 0.10278, 0.107558
156, 0.107652, 0.104041
157, 0.145868, 0.169073
158, 0.316301, 0.213215
159, 0.186104, 0.181165
160, 0.138187, 0.130095
161, 0.300023, 0.219167
162, 0.193964, 0.210707
163, 0.404599, 0.403377
164, 0.12319, 0.11295
165, 0.158124, 0.16288
166, 0.129482, 0.125122
167, 0.14923, 0.117454
168, 0.100993, 0.100255
169, 0.168992, 0.156408
170, 0.12786, 0.113403
171, 0.415116, 0.329614
172, 0.116945, 0.124564
173, 0.141371, 0.140902
174, 0.156383, 0.189598
175, 0.190724, 0.19565
176, 0.110529, 0.113266
177, 0.103007, 0.103352
178, 0.154205, 0.145452
179, 0.174746, 0.160313
180, 0.133466, 0.14182
181, 0.363058, 0.382201
182, 0.144925, 0.15774
183, 0.128382, 0.157499
184, 0.237543, 0.242264
185, 0.136265, 0.132457
186, 0.100587, 0.100703
187, 0.136774, 0.123998
188, 0.101881, 0.100213
189, 0.155151, 0.149623
190, 0.28117, 0.311241
191, 0.121603, 0.106316
192, 0.105058, 0.102788
193, 0.128115, 0.144443
194, 0.131611, 0.129587
195, 0.126482, 0.11103
196, 0.108323, 0.1091
197, 0.176762, 0.248116
198, 0.121432, 0.129015
199, 0.131606, 0.121901
200, 0.138889, 0.153149
201, 0.197296, 0.131418
202, 0.149425, 0.129347
203, 0.187983, 0.192397
204, 0.129126, 0.131306
205, 0.108331, 0.110851
206, 0.132087, 0.112201
207, 0.301394, 0.357685
208, 0.211591, 0.209358
209, 0.179714, 0.23223
210, 0.130847, 0.135336
211, 0.121402, 0.117517
212, 0.843773, 0.9
213, 0.102879, 0.102879
214, 0.561512, 0.592693
215, 0.103366, 0.101395
216, 0.10319, 0.105235
217, 0.158599, 0.165381
218, 0.16547, 0.181858
219, 0.149439, 0.136937
220, 0.277218, 0.195511
221, 0.124905, 0.118788
222, 0.137758, 0.118342
223, 0.126709, 0.151188
224, 0.100882, 0.100847
225, 0.105433, 0.103135
226, 0.140363, 0.143356
227, 0.104392, 0.102368
228, 0.404029, 0.563139
229, 0.122475, 0.111744
230, 0.160255, 0.189618
231, 0.148857, 0.1432
232, 0.102554, 0.10127
233, 0.226165, 0.32508
234, 0.118537, 0.113424
235, 0.138007, 0.136412
236, 0.300175, 0.249396
237, 0.235446, 0.281671
238, 0.315584, 0.299533
239, 0.348279, 0.35195
240, 0.162476, 0.186049
241, 0.15556, 0.192442
242, 0.100031, 0.102836
243, 0.143479, 0.177113
244, 0.10672, 0.105639
245, 0.124032, 0.10922
246, 0.135311, 0.117409
247, 0.102325, 0.100753
248, 0.123976, 0.124815
249, 0.101884, 0.102491
250, 0.180429, 0.130042
251, 0.105721, 0.101974
252, 0.183707, 0.23148
253, 0.106518, 0.10816
254, 0.225287, 0.234647
255, 0.102531, 0.102188
256, 0.295205, 0.282664
257, 0.119218, 0.109393
258, 0.122177, 0.130121
259, 0.153143, 0.127665
260, 0.140675, 0.133655
261, 0.102012, 0.100521
262, 0.257, 0.375542
263, 0.376201, 0.279586
264, 0.457988, 0.405155
265, 0.186838, 0.161236
266, 0.120965, 0.124178
267, 0.211738, 0.242446
268, 0.140161, 0.112199
269, 0.132051, 0.128556
270, 0.10923, 0.10519
271, 0.135765, 0.113029
272, 0.103658, 0.102688
273, 0.136709, 0.120945
274, 0.22599, 0.256049
275, 0.106153, 0.107607
276, 0.10517, 0.10285
277, 0.174692, 0.180858
278, 0.105891, 0.104163
279, 0.116052, 0.101325
280, 0.105084, 0.10228
281, 0.138722, 0.151993
282, 0.30592, 0.377871
283, 0.107504, 0.104342
284, 0.173337, 0.194558
285, 0.130774, 0.123991
286, 0.11357, 0.108471
287, 0.230212, 0.245124
288, 0.121072, 0.108279
