Row, Predicted, Correct
1, 0.131213, 0.121467
2, 0.106006, 0.1073
3, 0.187226, 0.168939
4, 0.113546, 0.115641
5, 0.140593, 0.119726
6, 0.126376, 0.129224
7, 0.10731, 0.108428
8, 0.156294, 0.139528
9, 0.163889, 0.115134
10, 0.452958, 0.371482
11, 0.118161, 0.109967
12, 0.122805, 0.112784
13, 0.100366, 0.103974
14, 0.114407, 0.10922
15, 0.147017, 0.119677
16, 0.159248, 0.14934
17, 0.189666, 0.16507
18, 0.113932, 0.114374
19, 0.107961, 0.108747
20, 0.100907, 0.102371
21, 0.0922054, 0.10228
22, 0.100792, 0.101678
23, 0.108915, 0.104163
24, 0.088607, 0.102023
25, 0.306364, 0.219167
26, 0.140448, 0.136522
27, 0.150109, 0.177113
28, 0.142211, 0.153149
29, 0.104192, 0.10893
30, 0.109682, 0.109683
31, 0.330493, 0.309347
32, 0.115639, 0.111744
33, 0.141163, 0.117534
34, 0.131699, 0.108541
35, 0.134879, 0.112265
36, 0.171311, 0.129706
37, 0.060312, 0.104839
38, 0.0948315, 0.100711
39, 0.114008, 0.101974
40, 0.156887, 0.134751
41, 0.158504, 0.148817
42, 0.0974684, 0.1
43, 0.12217, 0.117294
44, 0.182761, 0.161236
45, 0.193703, 0.25709
46, 0.101182, 0.102788
47, 0.179981, 0.143503
48, 0.0977706, 0.104394
49, 0.125557, 0.113777
50, 0.0982989, 0.10951
51, 0.164069, 0.176001
52, 0.125398, 0.115289
53, 0.124441, 0.112726
54, 0.279541, 0.264273
55, 0.111148, 0.111223
56, 0.225799, 0.184193
57, 0.120168, 0.12437
58, 0.188946, 0.184531
59, 0.348393, 0.45608
