Row, Correct, Predicted
1, 0.113777, 0.116098
2, 0.112265, 0.123676
3, 0.309347, 0.367316
4, 0.10922, 0.108974
5, 0.100579, 0.0987923
6, 0.140505, 0.122804
7, 0.13032, 0.115448
8, 0.100944, 0.100883
9, 0.181858, 0.132071
10, 0.137319, 0.140743
11, 0.102788, 0.105004
12, 0.253566, 0.213098
13, 0.1, 0.097263
14, 0.104014, 0.105068
15, 0.178732, 0.169098
16, 0.157134, 0.130605
17, 0.342768, 0.255288
18, 0.19893, 0.211483
19, 0.132854, 0.162246
20, 0.342078, 0.326185
21, 0.110987, 0.119472
22, 0.102491, 0.102936
23, 0.151993, 0.154138
24, 0.184193, 0.208964
25, 0.176001, 0.12771
26, 0.10647, 0.111401
27, 0.563139, 0.561164
28, 0.439137, 0.453602
29, 0.110298, 0.112719
30, 0.164895, 0.192443
31, 0.102972, 0.102042
32, 0.287878, 0.285571
33, 0.137327, 0.147872
34, 0.233544, 0.210015
35, 0.112738, 0.123392
36, 0.143356, 0.135164
37, 0.592693, 0.588967
38, 0.164368, 0.138046
39, 0.125164, 0.12521
40, 0.162481, 0.135551
41, 0.181165, 0.168172
42, 0.107558, 0.104214
43, 0.101886, 0.102852
44, 0.108759, 0.10007
45, 0.166743, 0.189585
46, 0.104041, 0.103207
47, 0.115278, 0.121413
48, 0.106136, 0.110704
49, 0.102642, 0.0996643
50, 0.108818, 0.0957377
51, 0.161236, 0.170062
52, 0.356558, 0.354571
53, 0.186367, 0.194478
54, 0.116288, 0.138689
55, 0.256049, 0.270939
56, 0.357685, 0.321496
57, 0.172616, 0.167875
58, 0.100711, 0.0985987
59, 0.178938, 0.234962
60, 0.124564, 0.124988
61, 0.108502, 0.108832
62, 0.10296, 0.101072
63, 0.100872, 0.0988197
64, 0.14821, 0.179079
65, 0.132428, 0.141718
66, 0.14751, 0.180366
67, 0.283951, 0.223623
68, 0.132457, 0.136981
69, 0.247382, 0.26009
70, 0.141417, 0.137842
71, 0.9, 0.896571
72, 0.100213, 0.100353
73, 0.105628, 0.102757
74, 0.10893, 0.111757
75, 0.126728, 0.126869
76, 0.198531, 0.191614
77, 0.164897, 0.170308
78, 0.299533, 0.316181
79, 0.123852, 0.134525
80, 0.351986, 0.378936
81, 0.217141, 0.240067
82, 0.121157, 0.119621
83, 0.110757, 0.108758
84, 0.117534, 0.137878
85, 0.242446, 0.231281
86, 0.284527, 0.291511
87, 0.192397, 0.204372
88, 0.281671, 0.268997
89, 0.108279, 0.115325
90, 0.15774, 0.150148
91, 0.167755, 0.1569
92, 0.136937, 0.146777
93, 0.119817, 0.116973
94, 0.110357, 0.117659
95, 0.45608, 0.480578
96, 0.154268, 0.207001
97, 0.123991, 0.132907
98, 0.117409, 0.131815
99, 0.170201, 0.155663
100, 0.286304, 0.297697
101, 0.10127, 0.0990073
102, 0.172843, 0.164771
103, 0.140005, 0.140955
104, 0.128303, 0.15012
105, 0.104394, 0.099893
106, 0.300505, 0.303122
107, 0.14182, 0.127106
108, 0.253012, 0.209149
109, 0.188267, 0.189411
110, 0.321486, 0.330513
111, 0.129059, 0.122209
112, 0.137429, 0.158872
113, 0.218798, 0.154054
114, 0.109683, 0.112412
115, 0.122459, 0.125055
116, 0.548279, 0.547269
117, 0.102795, 0.105242
118, 0.113029, 0.126199
119, 0.274922, 0.258794
120, 0.112157, 0.117019
121, 0.109569, 0.0996524
122, 0.15934, 0.142785
123, 0.123998, 0.134813
124, 0.249396, 0.250834
125, 0.103135, 0.102337
126, 0.280686, 0.281829
127, 0.10951, 0.101567
128, 0.348933, 0.325834
129, 0.10816, 0.104366
130, 0.127665, 0.156344
131, 0.110644, 0.115769
132, 0.480336, 0.472711
133, 0.105333, 0.102764
134, 0.11132, 0.118336
135, 0.261458, 0.240797
136, 0.10342, 0.106851
137, 0.140196, 0.161954
138, 0.177113, 0.144079
139, 0.110769, 0.105354
140, 0.107647, 0.107749
141, 0.241157, 0.227897
142, 0.106337, 0.106288
143, 0.106737, 0.100839
144, 0.10644, 0.113437
145, 0.108681, 0.122289
146, 0.172093, 0.151911
147, 0.112265, 0.114412
148, 0.126031, 0.133866
149, 0.121901, 0.132247
150, 0.103974, 0.102817
151, 0.100703, 0.102711
152, 0.186049, 0.180377
153, 0.1432, 0.151764
154, 0.100753, 0.0971505
155, 0.162925, 0.142386
156, 0.125869, 0.132138
157, 0.106437, 0.107229
158, 0.101496, 0.100588
159, 0.146468, 0.146556
160, 0.102742, 0.111875
161, 0.204047, 0.179477
162, 0.141521, 0.13675
163, 0.299811, 0.247253
164, 0.120945, 0.155867
165, 0.145976, 0.154383
166, 0.111496, 0.106226
167, 0.102018, 0.0969396
168, 0.103552, 0.0970144
169, 0.153149, 0.164051
170, 0.102836, 0.105672
171, 0.131306, 0.127468
172, 0.117135, 0.119178
173, 0.102688, 0.100267
174, 0.102368, 0.0988334
175, 0.301266, 0.225993
176, 0.204666, 0.214207
177, 0.478406, 0.451072
178, 0.279586, 0.343593
179, 0.158264, 0.179582
180, 0.129015, 0.125908
181, 0.210592, 0.208092
182, 0.115641, 0.12133
183, 0.194746, 0.180698
184, 0.32508, 0.267667
185, 0.124178, 0.122172
186, 0.113205, 0.122192
187, 0.132348, 0.134712
188, 0.108992, 0.117298
189, 0.117498, 0.134076
190, 0.26141, 0.234093
191, 0.110405, 0.110999
192, 0.1041, 0.104957
193, 0.311241, 0.297641
194, 0.101678, 0.106006
195, 0.101974, 0.104707
196, 0.109808, 0.118047
197, 0.112046, 0.121513
198, 0.131539, 0.124326
199, 0.130827, 0.119808
200, 0.111832, 0.130821
201, 0.180858, 0.180984
202, 0.130121, 0.126972
203, 0.108541, 0.118721
204, 0.19565, 0.205738
205, 0.104625, 0.105487
206, 0.10756, 0.104473
207, 0.151046, 0.136287
208, 0.108836, 0.106026
209, 0.121994, 0.131025
210, 0.261746, 0.272578
211, 0.102214, 0.0999626
212, 0.106441, 0.103198
213, 0.155542, 0.150507
214, 0.208508, 0.203976
215, 0.315018, 0.268221
216, 0.108569, 0.110347
217, 0.167282, 0.153893
218, 0.111975, 0.112751
219, 0.144443, 0.130802
220, 0.104818, 0.111918
221, 0.138922, 0.151591
222, 0.113298, 0.108003
223, 0.23223, 0.208818
224, 0.382201, 0.363044
225, 0.213215, 0.219625
226, 0.454988, 0.425498
227, 0.213101, 0.198262
228, 0.166745, 0.14616
229, 0.133635, 0.129285
230, 0.145826, 0.140089
231, 0.150383, 0.151909
232, 0.130983, 0.133593
233, 0.146523, 0.127454
234, 0.396128, 0.424693
235, 0.134974, 0.131748
236, 0.315225, 0.301721
237, 0.104096, 0.103176
238, 0.138898, 0.148192
239, 0.110851, 0.110095
240, 0.140325, 0.1489
241, 0.142323, 0.151087
242, 0.100685, 0.0984629
243, 0.113297, 0.110108
