Row, Predicted, Correct
1, 0.114511, 0.102836
2, 0.136583, 0.135639
3, 0.320261, 0.460326
4, 0.101588, 0.102594
5, 0.108263, 0.102503
6, 0.117483, 0.119817
7, 0.139209, 0.145826
8, 0.110797, 0.105639
9, 0.305107, 0.273557
10, 0.133451, 0.122916
11, 0.148087, 0.125408
12, 0.152256, 0.117454
13, 0.108218, 0.103974
14, 0.110185, 0.100703
15, 0.152692, 0.134751
16, 0.108786, 0.103871
17, 0.115046, 0.110822
18, 0.105989, 0.104625
19, 0.12706, 0.115289
20, 0.107966, 0.110144
21, 0.167111, 0.190445
22, 0.0893266, 0.101422
23, 0.363171, 0.439275
24, 0.11875, 0.117294
25, 0.469994, 0.439137
26, 0.142742, 0.14182
27, 0.11895, 0.129015
28, 0.107184, 0.100944
29, 0.108302, 0.117517
30, 0.116995, 0.112175
31, 0.2972, 0.254207
32, 0.15507, 0.115134
33, 0.299859, 0.284527
34, 0.240811, 0.299811
35, 0.109821, 0.110405
36, 0.235142, 0.154268
37, 0.106653, 0.10951
38, 0.127389, 0.151188
39, 0.263828, 0.256049
40, 0.164421, 0.184395
41, 0.255047, 0.178938
42, 0.106218, 0.108747
43, 0.102731, 0.100711
44, 0.0978928, 0.104394
45, 0.152073, 0.170201
46, 0.136216, 0.113066
47, 0.153701, 0.136937
48, 0.125669, 0.11021
49, 0.130115, 0.121467
50, 0.147124, 0.115278
51, 0.173567, 0.221413
52, 0.105732, 0.105778
53, 0.103433, 0.102788
54, 0.110869, 0.123922
55, 0.100558, 0.104096
56, 0.143834, 0.129356
57, 0.13508, 0.151442
58, 0.151847, 0.133655
59, 0.103624, 0.11065
60, 0.124208, 0.123852
61, 0.178638, 0.206977
62, 0.278321, 0.217141
63, 0.141258, 0.181858
64, 0.103079, 0.106032
65, 0.440798, 0.351986
66, 0.24079, 0.263934
67, 0.100186, 0.10127
68, 0.189881, 0.25709
69, 0.132323, 0.142323
70, 0.12321, 0.122534
71, 0.31163, 0.178827
72, 0.159724, 0.156162
73, 0.201038, 0.253566
74, 0.15337, 0.140902
75, 0.113098, 0.114844
76, 0.146142, 0.141521
77, 0.143693, 0.137319
78, 0.127984, 0.112199
79, 0.127957, 0.155542
80, 0.359279, 0.35195
81, 0.150254, 0.149737
82, 0.175362, 0.194727
83, 0.219964, 0.26141
84, 0.290463, 0.342078
85, 0.146051, 0.120945
86, 0.108519, 0.104818
87, 0.359537, 0.247382
88, 0.315197, 0.321445
89, 0.417736, 0.382201
90, 0.311832, 0.244175
91, 0.124514, 0.106136
92, 0.166648, 0.162441
93, 0.144946, 0.139162
94, 0.112897, 0.125122
95, 0.122294, 0.112726
96, 0.108067, 0.103673
97, 0.111718, 0.106441
98, 0.232297, 0.288884
99, 0.270796, 0.281671
100, 0.20076, 0.212445
101, 0.269709, 0.276431
102, 0.199058, 0.181266
103, 0.133129, 0.170473
104, 0.106527, 0.101974
105, 0.181516, 0.137327
106, 0.21313, 0.184531
107, 0.13081, 0.140505
108, 0.103178, 0.100847
109, 0.136294, 0.153564
110, 0.103225, 0.102642
111, 0.146826, 0.148532
112, 0.313574, 0.29982
113, 0.124734, 0.129059
114, 0.101469, 0.1
115, 0.230988, 0.330988
116, 0.129272, 0.121509
117, 0.15285, 0.151993
118, 0.339525, 0.311163
