Row, Predicted, Correct
1, 0.114853, 0.103673
2, 0.16565, 0.211733
3, 0.178815, 0.186072
4, 0.125142, 0.151972
5, 0.131679, 0.158419
6, 0.466357, 0.371482
7, 0.104824, 0.108502
8, 0.102604, 0.102714
9, 0.0946779, 0.102023
10, 0.29707, 0.249396
11, 0.115366, 0.117135
12, 0.314232, 0.321445
13, 0.142382, 0.139528
14, 0.106318, 0.111641
15, 0.173695, 0.20438
16, 0.126649, 0.127565
17, 0.144085, 0.134751
18, 0.149408, 0.138898
19, 0.0894872, 0.101432
20, 0.1375, 0.166745
21, 0.317909, 0.40531
22, 0.385213, 0.412547
23, 0.110834, 0.115925
24, 0.148316, 0.184531
25, 0.253921, 0.294163
26, 0.129417, 0.128676
27, 0.121221, 0.121467
28, 0.0968613, 0.11065
29, 0.113911, 0.111313
30, 0.538249, 0.602205
31, 0.143908, 0.129652
32, 0.178949, 0.173157
33, 0.160268, 0.194951
34, 0.387233, 0.439275
35, 0.108199, 0.112784
36, 0.165406, 0.166813
37, 0.164807, 0.130914
38, 0.141954, 0.170473
39, 0.127153, 0.181997
40, 0.102252, 0.103627
41, 0.0956323, 0.104041
42, 0.112451, 0.115289
43, 0.280743, 0.287878
44, 0.0984099, 0.104394
45, 0.119909, 0.248116
46, 0.144264, 0.162925
47, 0.11415, 0.118141
48, 0.192061, 0.175354
49, 0.118118, 0.117294
50, 0.179997, 0.194558
51, 0.100572, 0.103352
52, 0.0844834, 0.107022
53, 0.133459, 0.142718
54, 0.193771, 0.188267
55, 0.161889, 0.172843
56, 0.0968829, 0.109071
57, 0.138406, 0.123425
58, 0.142258, 0.1432
59, 0.106185, 0.11103
60, 0.100244, 0.104899
61, 0.103598, 0.104014
62, 0.179034, 0.204047
63, 0.163852, 0.186049
64, 0.148976, 0.15934
65, 0.272481, 0.252585
66, 0.112452, 0.113297
67, 0.117204, 0.112201
68, 0.184208, 0.194746
69, 0.0935685, 0.103601
70, 0.14325, 0.156657
71, 0.20748, 0.214211
72, 0.416264, 0.563139
73, 0.103327, 0.106337
74, 0.13131, 0.148727
75, 0.111324, 0.10672
76, 0.401111, 0.405155
77, 0.0962902, 0.100517
78, 0.0957891, 0.107558
79, 0.134084, 0.140902
80, 0.129488, 0.122459
81, 0.362102, 0.279586
82, 0.123596, 0.11295
83, 0.275504, 0.286304
84, 0.199328, 0.150383
85, 0.140452, 0.143356
86, 0.204465, 0.210592
87, 0.105937, 0.108992
88, 0.11007, 0.104708
89, 0.254026, 0.280686
90, 0.119366, 0.109808
91, 0.185391, 0.210707
92, 0.141058, 0.163074
93, 0.28035, 0.342078
94, 0.134211, 0.132348
95, 0.111648, 0.104922
96, 0.0946674, 0.100795
97, 0.114685, 0.104653
98, 0.11648, 0.107594
99, 0.118978, 0.114916
100, 0.0981251, 0.101487
101, 0.259103, 0.284527
102, 0.0940424, 0.100521
103, 0.0998253, 0.108836
104, 0.130603, 0.148135
105, 0.217111, 0.299811
106, 0.13055, 0.113403
107, 0.174618, 0.208598
108, 0.113177, 0.108681
109, 0.19478, 0.154268
110, 0.323056, 0.291857
111, 0.115592, 0.116288
112, 0.14491, 0.146468
113, 0.118549, 0.125408
114, 0.170897, 0.158264
115, 0.159692, 0.172616
116, 0.650223, 0.356558
117, 0.17273, 0.14751
118, 0.153579, 0.145452
