Row, Predicted, Correct
1, 0.193634, 0.25709
2, 0.141367, 0.132348
3, 0.164257, 0.140325
4, 0.288775, 0.311241
5, 0.19799, 0.131418
6, 0.134569, 0.113403
7, 0.239342, 0.299811
8, 0.105174, 0.107607
9, 0.270779, 0.236125
10, 0.106902, 0.102503
11, 0.141612, 0.157499
12, 0.108044, 0.111186
13, 0.134547, 0.104922
14, 0.521406, 0.602205
15, 0.122772, 0.104653
16, 0.204356, 0.175354
17, 0.304868, 0.213215
18, 0.187058, 0.206283
19, 0.102836, 0.103871
20, 0.211537, 0.213101
21, 0.101749, 0.101683
22, 0.124399, 0.111622
23, 0.18678, 0.143503
24, 0.107966, 0.111641
25, 0.333305, 0.321445
26, 0.233695, 0.184193
27, 0.102519, 0.106356
28, 0.343489, 0.321486
29, 0.152758, 0.133655
30, 0.111428, 0.109821
31, 0.157594, 0.145047
32, 0.154551, 0.117534
33, 0.143361, 0.126031
34, 0.290833, 0.300505
35, 0.314092, 0.370859
36, 0.0994764, 0.1028
37, 0.0862937, 0.109878
38, 0.169683, 0.181858
39, 0.144622, 0.117454
40, 0.157975, 0.162481
41, 0.105127, 0.101678
42, 0.241041, 0.158422
43, 0.298356, 0.252585
44, 0.114181, 0.109683
45, 0.115993, 0.115105
46, 0.182177, 0.181165
47, 0.177598, 0.115134
48, 0.095999, 0.108428
49, 0.107146, 0.103627
50, 0.537935, 0.439137
51, 0.15566, 0.136585
52, 0.10921, 0.106319
53, 0.120176, 0.10647
54, 0.155901, 0.133812
55, 0.0999505, 0.104394
56, 0.118339, 0.117986
57, 0.13613, 0.147185
58, 0.100536, 0.112265
59, 0.150402, 0.11021
60, 0.174724, 0.16288
61, 0.124521, 0.132361
62, 0.286042, 0.264273
63, 0.0962745, 0.100517
64, 0.115306, 0.121157
65, 0.310115, 0.370387
66, 0.143391, 0.122459
67, 0.197682, 0.164895
68, 0.0835043, 0.106737
69, 0.0993717, 0.10922
70, 0.160051, 0.192442
71, 0.234087, 0.215572
72, 0.102523, 0.110851
73, 0.105786, 0.113297
74, 0.123519, 0.122349
75, 0.155522, 0.126728
76, 0.427808, 0.563139
77, 0.137939, 0.118588
78, 0.104056, 0.110822
79, 0.21163, 0.208508
80, 0.0826461, 0.106441
81, 0.120484, 0.112784
82, 0.31184, 0.357685
83, 0.104241, 0.102214
84, 0.193841, 0.168685
85, 0.214684, 0.154268
86, 0.153787, 0.138988
87, 0.316718, 0.249396
88, 0.123446, 0.105082
89, 0.182807, 0.194727
90, 0.149077, 0.111832
91, 0.150264, 0.123998
92, 0.142963, 0.151972
93, 0.149715, 0.148727
94, 0.168727, 0.205717
95, 0.203562, 0.151299
96, 0.162461, 0.14821
97, 0.102632, 0.107647
98, 0.0891656, 0.103552
99, 0.0344596, 0.104839
100, 0.17343, 0.162441
101, 0.166867, 0.153564
102, 0.157737, 0.113029
103, 0.143792, 0.12537
104, 0.156729, 0.112046
105, 0.158882, 0.139528
106, 0.339842, 0.422719
107, 0.14932, 0.140005
108, 0.104506, 0.102642
109, 0.142802, 0.129587
110, 0.111948, 0.108681
111, 0.171976, 0.165381
112, 0.119721, 0.129059
113, 0.151785, 0.128676
114, 0.587547, 0.371482
115, 0.14842, 0.129356
116, 0.262787, 0.281671
117, 0.156318, 0.116288
118, 0.171956, 0.138898
