Row, Correct, Predicted
1, 0.104653, 0.107181
2, 0.113066, 0.105835
3, 0.115289, 0.107724
4, 0.112046, 0.123058
5, 0.284527, 0.253721
6, 0.300505, 0.259521
7, 0.104163, 0.103038
8, 0.23148, 0.187073
9, 0.241157, 0.21195
10, 0.205717, 0.165746
11, 0.106316, 0.100819
12, 0.11132, 0.106768
13, 0.101678, 0.0972866
14, 0.460326, 0.335775
15, 0.100872, 0.0969237
16, 0.151972, 0.122188
17, 0.119677, 0.149798
18, 0.280334, 0.342449
19, 0.154268, 0.198028
20, 0.115134, 0.137587
21, 0.114374, 0.0967552
22, 0.253566, 0.208634
23, 0.138988, 0.131858
24, 0.143503, 0.170342
25, 0.259875, 0.166843
26, 0.100944, 0.094684
27, 0.100685, 0.0934623
28, 0.105628, 0.107201
29, 0.110757, 0.10889
30, 0.20438, 0.159384
31, 0.140005, 0.129044
32, 0.102688, 0.0931454
33, 0.175354, 0.188725
34, 0.167282, 0.135169
35, 0.106441, 0.0989099
36, 0.115278, 0.120262
37, 0.129652, 0.147304
38, 0.184395, 0.153447
39, 0.299533, 0.287714
40, 0.103352, 0.101557
41, 0.132361, 0.10495
42, 0.348933, 0.272753
43, 0.108818, 0.0866085
44, 0.174649, 0.16873
45, 0.114844, 0.107283
46, 0.103865, 0.088341
47, 0.357685, 0.301416
48, 0.108428, 0.0876938
49, 0.15774, 0.148505
50, 0.115641, 0.10521
51, 0.283951, 0.180024
52, 0.160313, 0.172391
53, 0.382201, 0.329831
54, 0.315225, 0.278291
55, 0.396128, 0.3997
56, 0.137319, 0.132402
57, 0.287878, 0.277519
58, 0.102371, 0.094786
59, 0.103627, 0.0967202
60, 0.140705, 0.156438
61, 0.113424, 0.111179
62, 0.151232, 0.13499
63, 0.1, 0.0909935
64, 0.100521, 0.0901268
65, 0.173157, 0.183824
66, 0.153564, 0.123837
67, 0.154023, 0.140264
68, 0.151188, 0.121896
69, 0.104922, 0.0877538
70, 0.162925, 0.136617
71, 0.122534, 0.111645
72, 0.14934, 0.139649
73, 0.218798, 0.152093
74, 0.104809, 0.0990005
75, 0.14751, 0.177892
76, 0.136522, 0.126514
77, 0.208508, 0.172545
78, 0.156162, 0.139689
79, 0.110822, 0.101275
80, 0.112726, 0.100077
81, 0.141521, 0.107916
82, 0.108541, 0.0561311
83, 0.809529, 0.754652
84, 0.101422, 0.101911
85, 0.101974, 0.102332
86, 0.210592, 0.207406
87, 0.301266, 0.216841
88, 0.351986, 0.386179
89, 0.111223, 0.100795
90, 0.108502, 0.0989891
91, 0.162481, 0.127613
92, 0.107647, 0.093583
93, 0.200233, 0.188099
94, 0.13032, 0.117097
95, 0.194951, 0.148605
96, 0.104394, 0.0932398
97, 0.100847, 0.0944386
98, 0.125869, 0.122962
99, 0.148532, 0.121974
100, 0.10922, 0.0927724
101, 0.181997, 0.143261
102, 0.228233, 0.222892
103, 0.177113, 0.140474
104, 0.117454, 0.12864
105, 0.126031, 0.123177
106, 0.156408, 0.169028
107, 0.106399, 0.098476
108, 0.108279, 0.106634
109, 0.110297, 0.0942696
110, 0.1811, 0.166033
111, 0.168685, 0.180765
112, 0.106437, 0.0986983
113, 0.100711, 0.0915205
114, 0.219593, 0.200043
115, 0.140196, 0.124314
116, 0.276431, 0.277306
117, 0.104625, 0.0955149
118, 0.315018, 0.232796
119, 0.145047, 0.133635
120, 0.130983, 0.129845
121, 0.104096, 0.092943
122, 0.113266, 0.0991758
123, 0.209683, 0.238826
124, 0.249396, 0.258519
125, 0.135639, 0.126328
126, 0.129706, 0.133077
127, 0.12775, 0.111338
128, 0.478406, 0.404863
129, 0.370387, 0.296748
130, 0.107558, 0.0946057
131, 0.776247, 0.804852
132, 0.111832, 0.119962
133, 0.236452, 0.207374
134, 0.112201, 0.0958611
135, 0.137429, 0.157882
136, 0.129674, 0.100833
137, 0.170473, 0.152045
138, 0.125164, 0.119877
139, 0.385624, 0.27555
140, 0.123425, 0.127645
141, 0.12437, 0.104948
142, 0.103075, 0.101388
143, 0.243333, 0.198263
