Row, Predicted, Correct
1, 0.175989, 0.164462
2, 0.150387, 0.166745
3, 0.114321, 0.119817
4, 0.121789, 0.10922
5, 0.167313, 0.170473
6, 0.132842, 0.122009
7, 0.204174, 0.132854
8, 0.134779, 0.172093
9, 0.129118, 0.13032
10, 0.0890428, 0.105333
11, 0.123736, 0.11103
12, 0.105317, 0.100711
13, 0.187288, 0.194727
14, 0.108398, 0.108428
15, 0.41244, 0.263561
16, 0.23508, 0.26141
17, 0.203746, 0.166689
18, 0.107299, 0.115105
19, 0.159282, 0.167755
20, 0.137237, 0.113029
21, 0.138849, 0.158419
22, 0.160006, 0.163074
23, 0.195409, 0.188267
24, 0.100322, 0.105235
25, 0.211351, 0.210592
26, 0.11302, 0.104163
27, 0.153568, 0.189618
28, 0.125132, 0.115289
29, 0.113101, 0.109393
30, 0.180287, 0.197017
31, 0.139161, 0.127565
32, 0.173614, 0.161236
33, 0.213906, 0.212445
34, 0.24854, 0.256049
35, 0.16613, 0.13667
36, 0.11748, 0.113424
37, 0.109646, 0.101683
38, 0.223772, 0.214211
39, 0.150236, 0.156162
40, 0.105506, 0.108747
41, 0.214463, 0.1994
42, 0.134857, 0.117409
43, 0.114969, 0.107076
44, 0.157187, 0.177113
45, 0.194372, 0.167797
46, 0.343465, 0.548279
47, 0.172425, 0.14934
48, 0.114694, 0.114374
49, 0.28474, 0.312054
50, 0.178681, 0.206283
51, 0.124059, 0.115306
52, 0.239832, 0.242264
53, 0.108949, 0.100944
54, 0.102474, 0.110769
55, 0.106337, 0.110757
56, 0.0991783, 0.104809
57, 0.123007, 0.113298
58, 0.191858, 0.204047
59, 0.178241, 0.174649
60, 0.192198, 0.219593
61, 0.157144, 0.145047
62, 0.163458, 0.184395
63, 0.122813, 0.104653
64, 0.134692, 0.153564
65, 0.110296, 0.110344
66, 0.188994, 0.178732
67, 0.126127, 0.120945
68, 0.750682, 0.9
69, 0.48983, 0.371482
70, 0.143588, 0.154803
71, 0.184389, 0.185918
72, 0.148683, 0.112175
73, 0.147602, 0.140005
74, 0.141814, 0.135639
75, 0.126506, 0.133655
76, 0.151515, 0.142718
77, 0.154355, 0.164368
78, 0.169485, 0.166813
79, 0.18128, 0.1811
80, 0.143156, 0.145826
81, 0.105616, 0.10519
82, 0.162275, 0.170201
83, 0.115363, 0.110298
84, 0.293639, 0.321486
85, 0.15058, 0.137319
86, 0.175919, 0.283951
87, 0.270364, 0.285274
88, 0.145154, 0.129347
89, 0.376944, 0.460326
90, 0.111141, 0.102795
91, 0.131786, 0.113066
92, 0.303156, 0.301551
93, 0.108258, 0.111975
94, 0.233995, 0.236452
95, 0.245417, 0.342768
96, 0.155081, 0.148817
97, 0.105026, 0.10798
98, 0.138725, 0.151232
99, 0.259655, 0.280686
100, 0.290938, 0.311241
101, 0.182705, 0.160313
102, 0.106821, 0.101487
103, 0.151805, 0.138783
104, 0.100759, 0.10951
105, 0.107199, 0.10296
106, 0.176891, 0.164687
107, 0.183, 0.14751
108, 0.13494, 0.116375
109, 0.140015, 0.121901
110, 0.317197, 0.311163
111, 0.126966, 0.11132
112, 0.154474, 0.128303
113, 0.106736, 0.102491
114, 0.196018, 0.208316
115, 0.149464, 0.145452
116, 0.176386, 0.184531
117, 0.252844, 0.178938
118, 0.135831, 0.139623
119, 0.126833, 0.109967
