Row, Predicted, Correct
1, 0.133152, 0.121467
2, 0.103791, 0.1073
3, 0.189524, 0.168939
4, 0.112122, 0.115641
5, 0.14056, 0.119726
6, 0.128825, 0.129224
7, 0.105469, 0.108428
8, 0.154982, 0.139528
9, 0.166364, 0.115134
10, 0.481685, 0.371482
11, 0.114544, 0.109967
12, 0.123603, 0.112784
13, 0.097082, 0.103974
14, 0.107788, 0.10922
15, 0.138251, 0.119677
16, 0.158262, 0.14934
17, 0.187508, 0.16507
18, 0.116317, 0.114374
19, 0.108056, 0.108747
20, 0.104777, 0.102371
21, 0.0897187, 0.10228
22, 0.100972, 0.101678
23, 0.108558, 0.104163
24, 0.0840631, 0.102023
25, 0.304519, 0.219167
26, 0.14382, 0.136522
27, 0.145709, 0.177113
28, 0.139456, 0.153149
29, 0.100091, 0.10893
30, 0.111579, 0.109683
31, 0.32768, 0.309347
32, 0.110137, 0.111744
33, 0.140945, 0.117534
34, 0.134045, 0.108541
35, 0.131049, 0.112265
36, 0.167676, 0.129706
37, 0.0508196, 0.104839
38, 0.0925493, 0.100711
39, 0.11343, 0.101974
40, 0.160272, 0.134751
41, 0.156586, 0.148817
42, 0.0994435, 0.1
43, 0.121151, 0.117294
44, 0.184031, 0.161236
45, 0.189528, 0.25709
46, 0.101657, 0.102788
47, 0.179757, 0.143503
48, 0.0939712, 0.104394
49, 0.129743, 0.113777
50, 0.0954811, 0.10951
51, 0.160722, 0.176001
52, 0.128946, 0.115289
53, 0.125011, 0.112726
54, 0.280514, 0.264273
55, 0.105681, 0.111223
56, 0.217538, 0.184193
57, 0.123415, 0.12437
58, 0.188991, 0.184531
59, 0.342866, 0.45608
