Row, Predicted, Correct
1, 0.15488, 0.177113
2, 0.100555, 0.10798
3, 0.222749, 0.1994
4, 0.143825, 0.141417
5, 0.155903, 0.13032
6, 0.0970711, 0.106441
7, 0.12282, 0.108279
8, 0.0959966, 0.100517
9, 0.113519, 0.110987
10, 0.19679, 0.23148
11, 0.304569, 0.236125
12, 0.119461, 0.100928
13, 0.137588, 0.129587
14, 0.117552, 0.112784
15, 0.106532, 0.109071
16, 0.601111, 0.749997
17, 0.117711, 0.10756
18, 0.110522, 0.102714
19, 0.327343, 0.247382
20, 0.147425, 0.151972
21, 0.294423, 0.315225
22, 0.151491, 0.148135
23, 0.0962841, 0.106939
24, 0.122737, 0.11132
25, 0.113876, 0.129674
26, 0.105151, 0.104096
27, 0.102698, 0.108428
28, 0.11476, 0.102742
29, 0.143451, 0.122459
30, 0.147401, 0.248116
31, 0.147722, 0.124178
32, 0.111344, 0.106319
33, 0.132335, 0.121509
34, 0.217467, 0.19893
35, 0.120784, 0.129059
36, 0.357763, 0.199765
37, 0.208633, 0.181266
38, 0.139875, 0.142323
39, 0.187339, 0.164462
40, 0.102964, 0.109878
41, 0.214672, 0.195861
42, 0.142175, 0.116288
43, 0.148272, 0.130095
44, 0.152327, 0.129356
45, 0.257847, 0.245124
46, 0.154736, 0.130121
47, 0.133939, 0.134974
48, 0.142415, 0.128556
49, 0.165183, 0.149623
50, 0.369112, 0.217141
51, 0.108689, 0.103871
52, 0.0931591, 0.102023
53, 0.125855, 0.104653
54, 0.0975835, 0.10951
55, 0.24287, 0.216679
56, 0.170197, 0.147996
57, 0.107672, 0.110644
58, 0.442136, 0.405155
59, 0.192479, 0.180858
60, 0.225326, 0.209683
61, 0.10169, 0.101886
62, 0.11971, 0.10647
63, 0.301715, 0.385624
64, 0.296067, 0.348933
65, 0.10612, 0.103627
66, 0.152399, 0.105927
67, 0.152385, 0.15774
68, 0.123217, 0.123852
69, 0.146031, 0.106136
70, 0.167874, 0.128303
71, 0.134892, 0.120597
72, 0.187436, 0.136267
73, 0.143293, 0.118588
74, 0.345308, 0.52702
75, 0.0972021, 0.10127
76, 0.225008, 0.154268
77, 0.452173, 0.396128
78, 0.167023, 0.143354
79, 0.133484, 0.112199
80, 0.248832, 0.342768
81, 0.130778, 0.118592
82, 0.123193, 0.129448
83, 0.148621, 0.12775
84, 0.191205, 0.178732
85, 0.298765, 0.273557
86, 0.118377, 0.113424
87, 0.277745, 0.261746
88, 0.152826, 0.112201
89, 0.171133, 0.162441
90, 0.103472, 0.105235
91, 0.100964, 0.104625
92, 0.208181, 0.190725
93, 0.0972996, 0.103601
94, 0.129005, 0.104818
95, 0.124435, 0.10332
96, 0.145831, 0.125408
97, 0.100082, 0.10285
98, 0.095373, 0.108818
99, 0.103759, 0.101678
100, 0.167501, 0.14934
101, 0.145862, 0.166745
102, 0.174946, 0.186049
103, 0.161465, 0.145976
104, 0.122373, 0.112157
105, 0.180583, 0.206977
106, 0.297839, 0.287878
107, 0.10122, 0.107558
108, 0.158953, 0.138922
109, 0.143614, 0.151046
110, 0.0953123, 0.1
111, 0.163601, 0.1432
112, 0.201744, 0.25709
113, 0.124448, 0.12437
114, 0.180561, 0.192442
115, 0.118996, 0.111622
116, 0.107233, 0.111744
117, 0.140481, 0.144443
118, 0.108755, 0.102503
