Row, Predicted, Correct
1, 0.0918524, 0.100795
2, 0.0944436, 0.102544
3, 0.194815, 0.283951
4, 0.104738, 0.103601
5, 0.153175, 0.140325
6, 0.109409, 0.107431
7, 0.131027, 0.12775
8, 0.129579, 0.123922
9, 0.247501, 0.273557
10, 0.116187, 0.115641
11, 0.10242, 0.10951
12, 0.379675, 0.263561
13, 0.114679, 0.124564
14, 0.139363, 0.112046
15, 0.127571, 0.125869
16, 0.282643, 0.321486
17, 0.136239, 0.147185
18, 0.141917, 0.145826
19, 0.127267, 0.116375
20, 0.101056, 0.106441
21, 0.181881, 0.185918
22, 0.155752, 0.140705
23, 0.213639, 0.154268
24, 0.442595, 0.403377
25, 0.266414, 0.40531
26, 0.436, 0.233544
27, 0.140962, 0.129356
28, 0.145807, 0.136937
29, 0.205461, 0.243333
30, 0.100836, 0.105235
31, 0.130885, 0.108793
32, 0.104037, 0.108747
33, 0.223649, 0.208508
34, 0.10538, 0.113266
35, 0.232786, 0.209358
36, 0.180724, 0.190445
37, 0.100756, 0.108759
38, 0.214581, 0.228233
39, 0.176577, 0.164897
40, 0.104971, 0.1073
41, 0.10473, 0.110851
42, 0.2472, 0.256049
43, 0.194522, 0.173157
44, 0.102274, 0.1041
45, 0.108011, 0.111496
46, 0.208252, 0.167797
47, 0.151345, 0.177113
48, 0.144735, 0.140005
49, 0.254128, 0.178827
50, 0.183434, 0.177498
51, 0.221875, 0.158422
52, 0.257677, 0.178938
53, 0.110541, 0.108992
54, 0.106581, 0.109071
55, 0.11373, 0.106316
56, 0.116454, 0.108681
57, 0.0955048, 0.10094
58, 0.120257, 0.11132
59, 0.146801, 0.165846
60, 0.438548, 0.396128
61, 0.244796, 0.234647
62, 0.186422, 0.194727
63, 0.124578, 0.117135
64, 0.180549, 0.186049
65, 0.114544, 0.111223
66, 0.221265, 0.1994
67, 0.100697, 0.103352
68, 0.149785, 0.139528
69, 0.113947, 0.108279
70, 0.852825, 0.9
71, 0.0925093, 0.100521
72, 0.235554, 0.26141
73, 0.171304, 0.130914
74, 0.416279, 0.460326
75, 0.128675, 0.112199
76, 0.148175, 0.148135
77, 0.105504, 0.10088
78, 0.172002, 0.131418
79, 0.296658, 0.52702
80, 0.345705, 0.213215
81, 0.14958, 0.242446
82, 0.10512, 0.106356
83, 0.108519, 0.10332
84, 0.141917, 0.135639
85, 0.319631, 0.35195
86, 0.135349, 0.148727
87, 0.144323, 0.15774
88, 0.157574, 0.164368
89, 0.171125, 0.181165
90, 0.063329, 0.134683
91, 0.177623, 0.194746
92, 0.101089, 0.110769
93, 0.141514, 0.148532
94, 0.132618, 0.119726
95, 0.247136, 0.375542
96, 0.286693, 0.262518
97, 0.140217, 0.125164
98, 0.152619, 0.141521
99, 0.140468, 0.117316
100, 0.112319, 0.102742
101, 0.134527, 0.151972
102, 0.303411, 0.311241
103, 0.108404, 0.106337
104, 0.27269, 0.348933
105, 0.302572, 0.276431
106, 0.160106, 0.145976
107, 0.104371, 0.100255
108, 0.324497, 0.300505
109, 0.130445, 0.120945
110, 0.111714, 0.104163
111, 0.185521, 0.186367
112, 0.151401, 0.138988
113, 0.293556, 0.412547
114, 0.224906, 0.275744
115, 0.108042, 0.129674
116, 0.117399, 0.129059
117, 0.164362, 0.115134
118, 0.0961267, 0.100711
