Row, Predicted, Correct
1, 0.11453, 0.10332
2, 0.248946, 0.32508
3, 0.111954, 0.115925
4, 0.140179, 0.123991
5, 0.202714, 0.184531
6, 0.167981, 0.138922
7, 0.123577, 0.114374
8, 0.139054, 0.142323
9, 0.120396, 0.104342
10, 0.339548, 0.370387
11, 0.186454, 0.194727
12, 0.195073, 0.196229
13, 0.106032, 0.100517
14, 0.218468, 0.212445
15, 0.163029, 0.136937
16, 0.167428, 0.218798
17, 0.106591, 0.10816
18, 0.11024, 0.111496
19, 0.134982, 0.118141
20, 0.117291, 0.104041
21, 0.310878, 0.311241
22, 0.199796, 0.164462
23, 0.164637, 0.134683
24, 0.115546, 0.10342
25, 0.18608, 0.166813
26, 0.131599, 0.119677
27, 0.0966059, 0.102879
28, 0.109108, 0.110851
29, 0.112032, 0.10296
30, 0.137165, 0.135121
31, 0.227629, 0.209683
32, 0.146217, 0.118788
33, 0.295742, 0.236125
34, 0.0994434, 0.11065
35, 0.321728, 0.52702
36, 0.345773, 0.299533
37, 0.195764, 0.206283
38, 0.181173, 0.128303
39, 0.180568, 0.15934
40, 0.119127, 0.10672
41, 0.292614, 0.294163
42, 0.157956, 0.162925
43, 0.127238, 0.129059
44, 0.346005, 0.233544
45, 0.2354, 0.158422
46, 0.277479, 0.287878
47, 0.0879526, 0.103601
48, 0.313, 0.315225
49, 0.0998057, 0.102368
50, 0.141272, 0.119726
51, 0.135455, 0.124815
52, 0.195293, 0.160313
53, 0.120759, 0.102742
54, 0.266551, 0.216679
55, 0.142574, 0.147185
56, 0.116553, 0.111744
57, 0.280059, 0.415752
58, 0.114063, 0.103135
59, 0.138328, 0.108569
60, 0.171531, 0.148817
61, 0.110375, 0.100847
62, 0.13825, 0.122448
63, 0.120058, 0.104818
64, 0.160875, 0.136585
65, 0.157025, 0.130121
66, 0.155269, 0.130983
67, 0.138229, 0.125869
68, 0.207048, 0.23148
69, 0.140584, 0.123708
70, 0.106112, 0.1041
71, 0.24072, 0.132854
72, 0.166729, 0.136267
73, 0.150059, 0.141417
74, 0.132957, 0.127565
75, 0.930588, 0.9
76, 0.189343, 0.16288
77, 0.316466, 0.254207
78, 0.364043, 0.311163
79, 0.104546, 0.111186
80, 0.136975, 0.111313
81, 0.101966, 0.100685
82, 0.119247, 0.112157
83, 0.107639, 0.102491
84, 0.225172, 0.194558
85, 0.166039, 0.142718
86, 0.120169, 0.109569
87, 0.11099, 0.101886
88, 0.322748, 0.286304
89, 0.207004, 0.190725
90, 0.105155, 0.100795
91, 0.106646, 0.103865
92, 0.210949, 0.195861
93, 0.294593, 0.178827
94, 0.124681, 0.10644
95, 0.110766, 0.106441
96, 0.115473, 0.100872
97, 0.250765, 0.275744
98, 0.127159, 0.120597
99, 0.107337, 0.101496
100, 0.167817, 0.194951
101, 0.162288, 0.130042
102, 0.110483, 0.105639
103, 0.152438, 0.118342
104, 0.205858, 0.242446
105, 0.123885, 0.105082
106, 0.103554, 0.1073
107, 0.190656, 0.150383
108, 0.153146, 0.14182
109, 0.164516, 0.1432
110, 0.100544, 0.10094
111, 0.419003, 0.382201
112, 0.146321, 0.151442
113, 0.115871, 0.110344
114, 0.152052, 0.158419
115, 0.108675, 0.107558
116, 0.149912, 0.181858
117, 0.109593, 0.102714
118, 0.11515, 0.113266
