Row, Predicted, Correct
1, 0.172308, 0.127565
2, 0.205972, 0.377871
3, 0.168488, 0.123852
4, 0.144059, 0.117986
5, 0.159469, 0.140005
6, 0.148369, 0.134751
7, 0.257782, 0.396128
8, 0.107717, 0.103552
9, 0.130851, 0.117534
10, 0.21784, 0.284527
11, 0.134806, 0.165846
12, 0.117915, 0.117517
13, 0.112389, 0.10893
14, 0.132301, 0.148727
15, 0.265869, 0.190725
16, 0.185351, 0.156162
17, 0.242918, 0.315225
18, 0.110059, 0.107607
19, 0.149241, 0.165381
20, 0.148315, 0.151046
21, 0.177967, 0.169073
22, 0.190207, 0.174649
23, 0.0876539, 0.100213
24, 0.132507, 0.113417
25, 0.212475, 0.178732
26, 0.195566, 0.243333
27, 0.224164, 0.248116
28, 0.0968167, 0.102742
29, 0.2242, 0.26141
30, 0.105367, 0.103601
31, 0.246749, 0.282664
32, 0.149249, 0.146468
33, 0.133239, 0.154803
34, 0.10162, 0.104096
35, 0.162482, 0.16288
36, 0.163991, 0.12775
37, 0.153417, 0.140325
38, 0.216952, 0.1811
39, 0.185599, 0.1432
40, 0.208411, 0.140705
41, 0.179812, 0.166745
42, 0.0944806, 0.104014
43, 0.18007, 0.130827
44, 0.278745, 0.195511
45, 0.144713, 0.139162
46, 0.105683, 0.112157
47, 0.108571, 0.109393
48, 0.102764, 0.103075
49, 0.180068, 0.105927
50, 0.23814, 0.312054
51, 0.0802041, 0.100521
52, 0.117296, 0.115925
53, 0.168678, 0.164462
54, 0.189466, 0.115278
55, 0.105885, 0.105628
56, 0.131397, 0.120597
57, 0.0944751, 0.102714
58, 0.099399, 0.107022
59, 0.110163, 0.110987
60, 0.116242, 0.112199
61, 0.244214, 0.280686
62, 0.163349, 0.120077
63, 0.186589, 0.129652
64, 0.138204, 0.184395
65, 0.130002, 0.106032
66, 0.133291, 0.109808
67, 0.130214, 0.115289
68, 0.135714, 0.103673
69, 0.106216, 0.110822
70, 0.114312, 0.129059
71, 0.0991627, 0.10951
72, 0.113389, 0.108428
73, 0.188401, 0.186367
74, 0.218705, 0.192442
75, 0.30538, 0.351986
76, 0.135804, 0.131539
77, 0.223186, 0.158422
78, 0.15064, 0.113403
79, 0.0994763, 0.108502
80, 0.0892345, 0.104839
81, 0.146747, 0.108569
82, 0.303844, 0.415752
83, 0.144484, 0.129587
84, 0.133389, 0.122448
85, 0.203947, 0.167797
86, 0.208305, 0.143503
87, 0.0834272, 0.102503
88, 0.13493, 0.133812
89, 0.09061, 0.103627
90, 0.134506, 0.145047
91, 0.183127, 0.153149
92, 0.191922, 0.204047
93, 0.125674, 0.123922
94, 0.19451, 0.13032
95, 0.0968874, 0.102544
96, 0.0917594, 0.104899
97, 0.0938067, 0.102795
98, 0.0904901, 0.107558
99, 0.160541, 0.167755
100, 0.189134, 0.167282
101, 0.252184, 0.164687
102, 0.110303, 0.114916
103, 0.151701, 0.123998
104, 0.115732, 0.110298
105, 0.206022, 0.166689
106, 0.0962801, 0.102491
107, 0.102803, 0.106737
108, 0.195699, 0.126728
109, 0.275079, 0.402651
110, 0.16113, 0.144443
111, 0.252764, 0.18155
112, 0.304414, 0.405155
113, 0.112007, 0.109071
114, 0.105131, 0.104163
115, 0.388125, 0.247382
116, 0.394027, 0.809529
117, 0.164639, 0.151442
118, 0.0803648, 0.102188
