Row, Predicted, Correct
1, 0.169689, 0.127565
2, 0.209928, 0.377871
3, 0.167015, 0.123852
4, 0.142791, 0.117986
5, 0.159527, 0.140005
6, 0.150199, 0.134751
7, 0.268634, 0.396128
8, 0.107799, 0.103552
9, 0.13047, 0.117534
10, 0.223982, 0.284527
11, 0.131842, 0.165846
12, 0.118442, 0.117517
13, 0.11096, 0.10893
14, 0.132635, 0.148727
15, 0.273696, 0.190725
16, 0.185181, 0.156162
17, 0.24617, 0.315225
18, 0.108556, 0.107607
19, 0.148517, 0.165381
20, 0.146567, 0.151046
21, 0.176216, 0.169073
22, 0.188756, 0.174649
23, 0.0854646, 0.100213
24, 0.128919, 0.113417
25, 0.216124, 0.178732
26, 0.197342, 0.243333
27, 0.212719, 0.248116
28, 0.0958317, 0.102742
29, 0.22344, 0.26141
30, 0.105873, 0.103601
31, 0.247088, 0.282664
32, 0.152149, 0.146468
33, 0.133033, 0.154803
34, 0.101297, 0.104096
35, 0.161366, 0.16288
36, 0.161964, 0.12775
37, 0.154999, 0.140325
38, 0.216968, 0.1811
39, 0.183298, 0.1432
40, 0.204721, 0.140705
41, 0.177835, 0.166745
42, 0.0919586, 0.104014
43, 0.186462, 0.130827
44, 0.287166, 0.195511
45, 0.142057, 0.139162
46, 0.105411, 0.112157
47, 0.109179, 0.109393
48, 0.0994875, 0.103075
49, 0.177066, 0.105927
50, 0.245527, 0.312054
51, 0.0783302, 0.100521
52, 0.117915, 0.115925
53, 0.169396, 0.164462
54, 0.185079, 0.115278
55, 0.107585, 0.105628
56, 0.132533, 0.120597
57, 0.0925158, 0.102714
58, 0.099533, 0.107022
59, 0.111039, 0.110987
60, 0.117918, 0.112199
61, 0.249945, 0.280686
62, 0.164378, 0.120077
63, 0.185794, 0.129652
64, 0.139291, 0.184395
65, 0.127738, 0.106032
66, 0.129575, 0.109808
67, 0.130009, 0.115289
68, 0.132904, 0.103673
69, 0.106157, 0.110822
70, 0.113395, 0.129059
71, 0.0994792, 0.10951
72, 0.113981, 0.108428
73, 0.186251, 0.186367
74, 0.227865, 0.192442
75, 0.31487, 0.351986
76, 0.133664, 0.131539
77, 0.222891, 0.158422
78, 0.148904, 0.113403
79, 0.0977605, 0.108502
80, 0.085148, 0.104839
81, 0.144341, 0.108569
82, 0.318139, 0.415752
83, 0.1447, 0.129587
84, 0.132551, 0.122448
85, 0.204907, 0.167797
86, 0.207149, 0.143503
87, 0.0829572, 0.102503
88, 0.137465, 0.133812
89, 0.0880003, 0.103627
90, 0.132617, 0.145047
91, 0.179677, 0.153149
92, 0.194803, 0.204047
93, 0.126861, 0.123922
94, 0.191722, 0.13032
95, 0.0972942, 0.102544
96, 0.0903042, 0.104899
97, 0.0918657, 0.102795
98, 0.089621, 0.107558
99, 0.164097, 0.167755
100, 0.189207, 0.167282
101, 0.268484, 0.164687
102, 0.109105, 0.114916
103, 0.150613, 0.123998
104, 0.114316, 0.110298
105, 0.213736, 0.166689
106, 0.0938887, 0.102491
107, 0.10282, 0.106737
108, 0.189517, 0.126728
109, 0.284645, 0.402651
110, 0.156842, 0.144443
111, 0.253064, 0.18155
112, 0.313892, 0.405155
113, 0.111961, 0.109071
114, 0.102328, 0.104163
115, 0.402372, 0.247382
116, 0.412743, 0.809529
117, 0.164929, 0.151442
118, 0.0776823, 0.102188
