Row, Predicted, Correct
1, 0.168496, 0.127565
2, 0.208313, 0.377871
3, 0.166143, 0.123852
4, 0.143911, 0.117986
5, 0.161046, 0.140005
6, 0.150937, 0.134751
7, 0.266738, 0.396128
8, 0.109699, 0.103552
9, 0.12946, 0.117534
10, 0.222548, 0.284527
11, 0.134026, 0.165846
12, 0.121284, 0.117517
13, 0.111024, 0.10893
14, 0.131965, 0.148727
15, 0.270512, 0.190725
16, 0.181609, 0.156162
17, 0.246961, 0.315225
18, 0.109117, 0.107607
19, 0.14881, 0.165381
20, 0.148356, 0.151046
21, 0.174411, 0.169073
22, 0.188778, 0.174649
23, 0.0832376, 0.100213
24, 0.132399, 0.113417
25, 0.213139, 0.178732
26, 0.194465, 0.243333
27, 0.216981, 0.248116
28, 0.0937476, 0.102742
29, 0.22465, 0.26141
30, 0.108788, 0.103601
31, 0.248031, 0.282664
32, 0.152053, 0.146468
33, 0.134477, 0.154803
34, 0.101332, 0.104096
35, 0.162475, 0.16288
36, 0.160783, 0.12775
37, 0.153825, 0.140325
38, 0.216928, 0.1811
39, 0.180711, 0.1432
40, 0.202124, 0.140705
41, 0.176807, 0.166745
42, 0.0894074, 0.104014
43, 0.183779, 0.130827
44, 0.282909, 0.195511
45, 0.144099, 0.139162
46, 0.106995, 0.112157
47, 0.111154, 0.109393
48, 0.0982031, 0.103075
49, 0.176453, 0.105927
50, 0.244099, 0.312054
51, 0.0758086, 0.100521
52, 0.121125, 0.115925
53, 0.169518, 0.164462
54, 0.184186, 0.115278
55, 0.111222, 0.105628
56, 0.132618, 0.120597
57, 0.091307, 0.102714
58, 0.101422, 0.107022
59, 0.113884, 0.110987
60, 0.120671, 0.112199
61, 0.246585, 0.280686
62, 0.162893, 0.120077
63, 0.18226, 0.129652
64, 0.141114, 0.184395
65, 0.128586, 0.106032
66, 0.133584, 0.109808
67, 0.128054, 0.115289
68, 0.134297, 0.103673
69, 0.107454, 0.110822
70, 0.114241, 0.129059
71, 0.102256, 0.10951
72, 0.116844, 0.108428
73, 0.189411, 0.186367
74, 0.226888, 0.192442
75, 0.312481, 0.351986
76, 0.13575, 0.131539
77, 0.224157, 0.158422
78, 0.151288, 0.113403
79, 0.0971655, 0.108502
80, 0.0859049, 0.104839
81, 0.145458, 0.108569
82, 0.321055, 0.415752
83, 0.144165, 0.129587
84, 0.133786, 0.122448
85, 0.204877, 0.167797
86, 0.204757, 0.143503
87, 0.0819825, 0.102503
88, 0.140598, 0.133812
89, 0.0856887, 0.103627
90, 0.133868, 0.145047
91, 0.179063, 0.153149
92, 0.19321, 0.204047
93, 0.131053, 0.123922
94, 0.19041, 0.13032
95, 0.0977947, 0.102544
96, 0.0885954, 0.104899
97, 0.0902773, 0.102795
98, 0.0890847, 0.107558
99, 0.164244, 0.167755
100, 0.188323, 0.167282
101, 0.262182, 0.164687
102, 0.110304, 0.114916
103, 0.151931, 0.123998
104, 0.111151, 0.110298
105, 0.213143, 0.166689
106, 0.094441, 0.102491
107, 0.10488, 0.106737
108, 0.193261, 0.126728
109, 0.28482, 0.402651
110, 0.158268, 0.144443
111, 0.248132, 0.18155
112, 0.311444, 0.405155
113, 0.114897, 0.109071
114, 0.101946, 0.104163
115, 0.403417, 0.247382
116, 0.4045, 0.809529
117, 0.165449, 0.151442
118, 0.0746957, 0.102188
