Row, Predicted, Correct
1, 0.169144, 0.127565
2, 0.209564, 0.377871
3, 0.166679, 0.123852
4, 0.143827, 0.117986
5, 0.160395, 0.140005
6, 0.151028, 0.134751
7, 0.26543, 0.396128
8, 0.108719, 0.103552
9, 0.130291, 0.117534
10, 0.222015, 0.284527
11, 0.133296, 0.165846
12, 0.120308, 0.117517
13, 0.110966, 0.10893
14, 0.132789, 0.148727
15, 0.26954, 0.190725
16, 0.184485, 0.156162
17, 0.245604, 0.315225
18, 0.109278, 0.107607
19, 0.149244, 0.165381
20, 0.147732, 0.151046
21, 0.175584, 0.169073
22, 0.189154, 0.174649
23, 0.0849971, 0.100213
24, 0.131243, 0.113417
25, 0.213821, 0.178732
26, 0.196775, 0.243333
27, 0.215019, 0.248116
28, 0.0952328, 0.102742
29, 0.223323, 0.26141
30, 0.107735, 0.103601
31, 0.247158, 0.282664
32, 0.152314, 0.146468
33, 0.134049, 0.154803
34, 0.102012, 0.104096
35, 0.162116, 0.16288
36, 0.162575, 0.12775
37, 0.154329, 0.140325
38, 0.21668, 0.1811
39, 0.183385, 0.1432
40, 0.203493, 0.140705
41, 0.177416, 0.166745
42, 0.091285, 0.104014
43, 0.183742, 0.130827
44, 0.282275, 0.195511
45, 0.143583, 0.139162
46, 0.106501, 0.112157
47, 0.110241, 0.109393
48, 0.0996953, 0.103075
49, 0.178413, 0.105927
50, 0.243145, 0.312054
51, 0.0771881, 0.100521
52, 0.119763, 0.115925
53, 0.169546, 0.164462
54, 0.185478, 0.115278
55, 0.109443, 0.105628
56, 0.132476, 0.120597
57, 0.0922134, 0.102714
58, 0.10045, 0.107022
59, 0.112467, 0.110987
60, 0.119374, 0.112199
61, 0.247432, 0.280686
62, 0.164287, 0.120077
63, 0.185023, 0.129652
64, 0.140497, 0.184395
65, 0.128731, 0.106032
66, 0.13211, 0.109808
67, 0.12994, 0.115289
68, 0.134277, 0.103673
69, 0.107023, 0.110822
70, 0.114083, 0.129059
71, 0.100753, 0.10951
72, 0.115324, 0.108428
73, 0.188781, 0.186367
74, 0.225007, 0.192442
75, 0.311768, 0.351986
76, 0.135133, 0.131539
77, 0.224643, 0.158422
78, 0.150273, 0.113403
79, 0.0978026, 0.108502
80, 0.084472, 0.104839
81, 0.145908, 0.108569
82, 0.315312, 0.415752
83, 0.145057, 0.129587
84, 0.133434, 0.122448
85, 0.205157, 0.167797
86, 0.206579, 0.143503
87, 0.0828065, 0.102503
88, 0.138859, 0.133812
89, 0.0872301, 0.103627
90, 0.133722, 0.145047
91, 0.179173, 0.153149
92, 0.193633, 0.204047
93, 0.129036, 0.123922
94, 0.19182, 0.13032
95, 0.0979783, 0.102544
96, 0.089638, 0.104899
97, 0.0914629, 0.102795
98, 0.0896906, 0.107558
99, 0.163476, 0.167755
100, 0.190018, 0.167282
101, 0.262054, 0.164687
102, 0.110074, 0.114916
103, 0.151769, 0.123998
104, 0.113068, 0.110298
105, 0.212493, 0.166689
106, 0.0946732, 0.102491
107, 0.103796, 0.106737
108, 0.192531, 0.126728
109, 0.282442, 0.402651
110, 0.158026, 0.144443
111, 0.250084, 0.18155
112, 0.310784, 0.405155
113, 0.113017, 0.109071
114, 0.102746, 0.104163
115, 0.397979, 0.247382
116, 0.405742, 0.809529
117, 0.165431, 0.151442
118, 0.0765197, 0.102188
