Row, Predicted, Correct
1, 0.16742, 0.127565
2, 0.209969, 0.377871
3, 0.165422, 0.123852
4, 0.142835, 0.117986
5, 0.15944, 0.140005
6, 0.150439, 0.134751
7, 0.273444, 0.396128
8, 0.108884, 0.103552
9, 0.129313, 0.117534
10, 0.225916, 0.284527
11, 0.131953, 0.165846
12, 0.119955, 0.117517
13, 0.110593, 0.10893
14, 0.132252, 0.148727
15, 0.271643, 0.190725
16, 0.182079, 0.156162
17, 0.246778, 0.315225
18, 0.108742, 0.107607
19, 0.148393, 0.165381
20, 0.146408, 0.151046
21, 0.173854, 0.169073
22, 0.186934, 0.174649
23, 0.084784, 0.100213
24, 0.129576, 0.113417
25, 0.213864, 0.178732
26, 0.195827, 0.243333
27, 0.212264, 0.248116
28, 0.0951464, 0.102742
29, 0.222945, 0.26141
30, 0.108267, 0.103601
31, 0.247773, 0.282664
32, 0.152389, 0.146468
33, 0.13308, 0.154803
34, 0.101807, 0.104096
35, 0.161076, 0.16288
36, 0.160319, 0.12775
37, 0.1543, 0.140325
38, 0.215981, 0.1811
39, 0.180376, 0.1432
40, 0.201231, 0.140705
41, 0.175728, 0.166745
42, 0.090663, 0.104014
43, 0.186617, 0.130827
44, 0.288436, 0.195511
45, 0.141498, 0.139162
46, 0.106648, 0.112157
47, 0.110557, 0.109393
48, 0.0984355, 0.103075
49, 0.175586, 0.105927
50, 0.247714, 0.312054
51, 0.0779113, 0.100521
52, 0.11982, 0.115925
53, 0.169377, 0.164462
54, 0.18307, 0.115278
55, 0.110591, 0.105628
56, 0.132182, 0.120597
57, 0.0918154, 0.102714
58, 0.101288, 0.107022
59, 0.113235, 0.110987
60, 0.120035, 0.112199
61, 0.248919, 0.280686
62, 0.163546, 0.120077
63, 0.182518, 0.129652
64, 0.140267, 0.184395
65, 0.127818, 0.106032
66, 0.130831, 0.109808
67, 0.128617, 0.115289
68, 0.132971, 0.103673
69, 0.107204, 0.110822
70, 0.113814, 0.129059
71, 0.10158, 0.10951
72, 0.115564, 0.108428
73, 0.187014, 0.186367
74, 0.228926, 0.192442
75, 0.317475, 0.351986
76, 0.133524, 0.131539
77, 0.22325, 0.158422
78, 0.149096, 0.113403
79, 0.0972853, 0.108502
80, 0.0857254, 0.104839
81, 0.143964, 0.108569
82, 0.324045, 0.415752
83, 0.143455, 0.129587
84, 0.132902, 0.122448
85, 0.204324, 0.167797
86, 0.205207, 0.143503
87, 0.0834543, 0.102503
88, 0.139902, 0.133812
89, 0.0869985, 0.103627
90, 0.132465, 0.145047
91, 0.177756, 0.153149
92, 0.193897, 0.204047
93, 0.129177, 0.123922
94, 0.189965, 0.13032
95, 0.0984451, 0.102544
96, 0.0899603, 0.104899
97, 0.0909226, 0.102795
98, 0.0899903, 0.107558
99, 0.165501, 0.167755
100, 0.18798, 0.167282
101, 0.272572, 0.164687
102, 0.109439, 0.114916
103, 0.150217, 0.123998
104, 0.112426, 0.110298
105, 0.214489, 0.166689
106, 0.094315, 0.102491
107, 0.104443, 0.106737
108, 0.189551, 0.126728
109, 0.287762, 0.402651
110, 0.156058, 0.144443
111, 0.250487, 0.18155
112, 0.316505, 0.405155
113, 0.113551, 0.109071
114, 0.101919, 0.104163
115, 0.406798, 0.247382
116, 0.421184, 0.809529
117, 0.165133, 0.151442
118, 0.0769239, 0.102188
