Row, Predicted, Correct
1, 0.169893, 0.127565
2, 0.208245, 0.377871
3, 0.167065, 0.123852
4, 0.144116, 0.117986
5, 0.159167, 0.140005
6, 0.149831, 0.134751
7, 0.25999, 0.396128
8, 0.107917, 0.103552
9, 0.130063, 0.117534
10, 0.218536, 0.284527
11, 0.133499, 0.165846
12, 0.119321, 0.117517
13, 0.11105, 0.10893
14, 0.132929, 0.148727
15, 0.263768, 0.190725
16, 0.186013, 0.156162
17, 0.242204, 0.315225
18, 0.110062, 0.107607
19, 0.149558, 0.165381
20, 0.147414, 0.151046
21, 0.176367, 0.169073
22, 0.188958, 0.174649
23, 0.0872046, 0.100213
24, 0.131688, 0.113417
25, 0.21151, 0.178732
26, 0.197341, 0.243333
27, 0.218211, 0.248116
28, 0.0963914, 0.102742
29, 0.221533, 0.26141
30, 0.107373, 0.103601
31, 0.245856, 0.282664
32, 0.150796, 0.146468
33, 0.133171, 0.154803
34, 0.102918, 0.104096
35, 0.161621, 0.16288
36, 0.164414, 0.12775
37, 0.153252, 0.140325
38, 0.215544, 0.1811
39, 0.185756, 0.1432
40, 0.205101, 0.140705
41, 0.177816, 0.166745
42, 0.0933327, 0.104014
43, 0.179693, 0.130827
44, 0.277969, 0.195511
45, 0.143484, 0.139162
46, 0.106434, 0.112157
47, 0.109313, 0.109393
48, 0.10198, 0.103075
49, 0.180973, 0.105927
50, 0.23863, 0.312054
51, 0.078962, 0.100521
52, 0.118593, 0.115925
53, 0.168772, 0.164462
54, 0.187835, 0.115278
55, 0.107964, 0.105628
56, 0.130916, 0.120597
57, 0.0932427, 0.102714
58, 0.100097, 0.107022
59, 0.11133, 0.110987
60, 0.117765, 0.112199
61, 0.244837, 0.280686
62, 0.164649, 0.120077
63, 0.186666, 0.129652
64, 0.139149, 0.184395
65, 0.12988, 0.106032
66, 0.132666, 0.109808
67, 0.131099, 0.115289
68, 0.135428, 0.103673
69, 0.106854, 0.110822
70, 0.114258, 0.129059
71, 0.0998504, 0.10951
72, 0.113888, 0.108428
73, 0.188938, 0.186367
74, 0.217876, 0.192442
75, 0.306903, 0.351986
76, 0.135016, 0.131539
77, 0.225047, 0.158422
78, 0.149732, 0.113403
79, 0.0986485, 0.108502
80, 0.0853016, 0.104839
81, 0.147022, 0.108569
82, 0.303042, 0.415752
83, 0.144906, 0.129587
84, 0.133316, 0.122448
85, 0.204209, 0.167797
86, 0.207959, 0.143503
87, 0.0837949, 0.102503
88, 0.13639, 0.133812
89, 0.0891166, 0.103627
90, 0.133893, 0.145047
91, 0.179893, 0.153149
92, 0.191832, 0.204047
93, 0.126973, 0.123922
94, 0.193624, 0.13032
95, 0.0983752, 0.102544
96, 0.0908824, 0.104899
97, 0.0926244, 0.102795
98, 0.0906876, 0.107558
99, 0.160843, 0.167755
100, 0.190793, 0.167282
101, 0.254745, 0.164687
102, 0.110146, 0.114916
103, 0.151477, 0.123998
104, 0.114144, 0.110298
105, 0.207594, 0.166689
106, 0.0960701, 0.102491
107, 0.103289, 0.106737
108, 0.194526, 0.126728
109, 0.275713, 0.402651
110, 0.159159, 0.144443
111, 0.251025, 0.18155
112, 0.305983, 0.405155
113, 0.111542, 0.109071
114, 0.104505, 0.104163
115, 0.385623, 0.247382
116, 0.401161, 0.809529
117, 0.16504, 0.151442
118, 0.0789067, 0.102188
