Row, Predicted, Correct
1, 0.169816, 0.127565
2, 0.210725, 0.377871
3, 0.166646, 0.123852
4, 0.142777, 0.117986
5, 0.15938, 0.140005
6, 0.150451, 0.134751
7, 0.259403, 0.396128
8, 0.106832, 0.103552
9, 0.13164, 0.117534
10, 0.2191, 0.284527
11, 0.132567, 0.165846
12, 0.118492, 0.117517
13, 0.110747, 0.10893
14, 0.132946, 0.148727
15, 0.270412, 0.190725
16, 0.188011, 0.156162
17, 0.244377, 0.315225
18, 0.108776, 0.107607
19, 0.148975, 0.165381
20, 0.146911, 0.151046
21, 0.176969, 0.169073
22, 0.190602, 0.174649
23, 0.0867185, 0.100213
24, 0.13004, 0.113417
25, 0.215302, 0.178732
26, 0.198759, 0.243333
27, 0.214042, 0.248116
28, 0.0967257, 0.102742
29, 0.22244, 0.26141
30, 0.104951, 0.103601
31, 0.246316, 0.282664
32, 0.151585, 0.146468
33, 0.13356, 0.154803
34, 0.101776, 0.104096
35, 0.161532, 0.16288
36, 0.164256, 0.12775
37, 0.154356, 0.140325
38, 0.216356, 0.1811
39, 0.186908, 0.1432
40, 0.205519, 0.140705
41, 0.178161, 0.166745
42, 0.0935998, 0.104014
43, 0.182447, 0.130827
44, 0.279204, 0.195511
45, 0.143737, 0.139162
46, 0.104966, 0.112157
47, 0.108279, 0.109393
48, 0.101416, 0.103075
49, 0.180668, 0.105927
50, 0.240123, 0.312054
51, 0.0784253, 0.100521
52, 0.117174, 0.115925
53, 0.168572, 0.164462
54, 0.186679, 0.115278
55, 0.105637, 0.105628
56, 0.132403, 0.120597
57, 0.0935119, 0.102714
58, 0.0979839, 0.107022
59, 0.109425, 0.110987
60, 0.116591, 0.112199
61, 0.248415, 0.280686
62, 0.1644, 0.120077
63, 0.188594, 0.129652
64, 0.139137, 0.184395
65, 0.127827, 0.106032
66, 0.130068, 0.109808
67, 0.131587, 0.115289
68, 0.133492, 0.103673
69, 0.105546, 0.110822
70, 0.113181, 0.129059
71, 0.0978997, 0.10951
72, 0.112725, 0.108428
73, 0.188549, 0.186367
74, 0.222252, 0.192442
75, 0.310349, 0.351986
76, 0.134629, 0.131539
77, 0.226278, 0.158422
78, 0.148807, 0.113403
79, 0.0985662, 0.108502
80, 0.0823378, 0.104839
81, 0.146126, 0.108569
82, 0.306907, 0.415752
83, 0.146165, 0.129587
84, 0.132175, 0.122448
85, 0.205391, 0.167797
86, 0.208184, 0.143503
87, 0.083043, 0.102503
88, 0.135233, 0.133812
89, 0.0891046, 0.103627
90, 0.133523, 0.145047
91, 0.179023, 0.153149
92, 0.193706, 0.204047
93, 0.125758, 0.123922
94, 0.192758, 0.13032
95, 0.096841, 0.102544
96, 0.0904073, 0.104899
97, 0.0932055, 0.102795
98, 0.0896402, 0.107558
99, 0.160788, 0.167755
100, 0.191907, 0.167282
101, 0.256298, 0.164687
102, 0.109632, 0.114916
103, 0.151582, 0.123998
104, 0.115603, 0.110298
105, 0.211246, 0.166689
106, 0.0944397, 0.102491
107, 0.101335, 0.106737
108, 0.192945, 0.126728
109, 0.278604, 0.402651
110, 0.157627, 0.144443
111, 0.251903, 0.18155
112, 0.309362, 0.405155
113, 0.110042, 0.109071
114, 0.103271, 0.104163
115, 0.390884, 0.247382
116, 0.398224, 0.809529
117, 0.163871, 0.151442
118, 0.0784506, 0.102188
