Row, Predicted, Correct
1, 0.124091, 0.127565
2, 0.335141, 0.377871
3, 0.123866, 0.123852
4, 0.121113, 0.117986
5, 0.154172, 0.140005
6, 0.166856, 0.134751
7, 0.356786, 0.396128
8, 0.105605, 0.103552
9, 0.142042, 0.117534
10, 0.276398, 0.284527
11, 0.14651, 0.165846
12, 0.132234, 0.117517
13, 0.110035, 0.10893
14, 0.144791, 0.148727
15, 0.177943, 0.190725
16, 0.163465, 0.156162
17, 0.301105, 0.315225
18, 0.106345, 0.107607
19, 0.16563, 0.165381
20, 0.141961, 0.151046
21, 0.145797, 0.169073
22, 0.185924, 0.174649
23, 0.100995, 0.100213
24, 0.122257, 0.113417
25, 0.17743, 0.178732
26, 0.213461, 0.243333
27, 0.150896, 0.248116
28, 0.113986, 0.102742
29, 0.238839, 0.26141
30, 0.103258, 0.103601
31, 0.316185, 0.282664
32, 0.163833, 0.146468
33, 0.146086, 0.154803
34, 0.103688, 0.104096
35, 0.171849, 0.16288
36, 0.133925, 0.12775
37, 0.153215, 0.140325
38, 0.202633, 0.1811
39, 0.158436, 0.1432
40, 0.157833, 0.140705
41, 0.140351, 0.166745
42, 0.113108, 0.104014
43, 0.131014, 0.130827
44, 0.249467, 0.195511
45, 0.150564, 0.139162
46, 0.11506, 0.112157
47, 0.114449, 0.109393
48, 0.100736, 0.103075
49, 0.138128, 0.105927
50, 0.301537, 0.312054
51, 0.0955182, 0.100521
52, 0.124933, 0.115925
53, 0.178449, 0.164462
54, 0.14283, 0.115278
55, 0.110005, 0.105628
56, 0.123857, 0.120597
57, 0.107686, 0.102714
58, 0.0990451, 0.107022
59, 0.117602, 0.110987
60, 0.131942, 0.112199
61, 0.26382, 0.280686
62, 0.140092, 0.120077
63, 0.163021, 0.129652
64, 0.172085, 0.184395
65, 0.103423, 0.106032
66, 0.113429, 0.109808
67, 0.1313, 0.115289
68, 0.108313, 0.103673
69, 0.111465, 0.110822
70, 0.120652, 0.129059
71, 0.100148, 0.10951
72, 0.112285, 0.108428
73, 0.18302, 0.186367
74, 0.157115, 0.192442
75, 0.483161, 0.351986
76, 0.131341, 0.131539
77, 0.224205, 0.158422
78, 0.136141, 0.113403
79, 0.109655, 0.108502
80, 0.0745658, 0.104839
81, 0.125335, 0.108569
82, 0.277211, 0.415752
83, 0.143351, 0.129587
84, 0.132731, 0.122448
85, 0.218839, 0.167797
86, 0.196188, 0.143503
87, 0.0991365, 0.102503
88, 0.154492, 0.133812
89, 0.108587, 0.103627
90, 0.149929, 0.145047
91, 0.134279, 0.153149
92, 0.190786, 0.204047
93, 0.138037, 0.123922
94, 0.152477, 0.13032
95, 0.0997973, 0.102544
96, 0.103589, 0.104899
97, 0.108111, 0.102795
98, 0.0994611, 0.107558
99, 0.164875, 0.167755
100, 0.176852, 0.167282
101, 0.186357, 0.164687
102, 0.12301, 0.114916
103, 0.149828, 0.123998
104, 0.119796, 0.110298
105, 0.218674, 0.166689
106, 0.0929144, 0.102491
107, 0.101238, 0.106737
108, 0.133244, 0.126728
109, 0.346908, 0.402651
110, 0.127512, 0.144443
111, 0.260303, 0.18155
112, 0.483724, 0.405155
113, 0.105377, 0.109071
114, 0.100838, 0.104163
115, 0.308088, 0.247382
116, 0.585569, 0.809529
117, 0.144764, 0.151442
118, 0.102509, 0.102188
