Row, Predicted, Correct
1, 0.171649, 0.127565
2, 0.208546, 0.377871
3, 0.167945, 0.123852
4, 0.143618, 0.117986
5, 0.159291, 0.140005
6, 0.149076, 0.134751
7, 0.262231, 0.396128
8, 0.107458, 0.103552
9, 0.131834, 0.117534
10, 0.221343, 0.284527
11, 0.134354, 0.165846
12, 0.117905, 0.117517
13, 0.112211, 0.10893
14, 0.133094, 0.148727
15, 0.26793, 0.190725
16, 0.185726, 0.156162
17, 0.243056, 0.315225
18, 0.10975, 0.107607
19, 0.149722, 0.165381
20, 0.147828, 0.151046
21, 0.177852, 0.169073
22, 0.189766, 0.174649
23, 0.0874324, 0.100213
24, 0.131486, 0.113417
25, 0.214086, 0.178732
26, 0.196577, 0.243333
27, 0.220257, 0.248116
28, 0.0971751, 0.102742
29, 0.223378, 0.26141
30, 0.105362, 0.103601
31, 0.246162, 0.282664
32, 0.150555, 0.146468
33, 0.133387, 0.154803
34, 0.101735, 0.104096
35, 0.162545, 0.16288
36, 0.163801, 0.12775
37, 0.154964, 0.140325
38, 0.215931, 0.1811
39, 0.185432, 0.1432
40, 0.207169, 0.140705
41, 0.179275, 0.166745
42, 0.0943068, 0.104014
43, 0.184512, 0.130827
44, 0.281832, 0.195511
45, 0.14413, 0.139162
46, 0.105688, 0.112157
47, 0.108645, 0.109393
48, 0.102363, 0.103075
49, 0.179636, 0.105927
50, 0.241851, 0.312054
51, 0.0797983, 0.100521
52, 0.117195, 0.115925
53, 0.169313, 0.164462
54, 0.188177, 0.115278
55, 0.10604, 0.105628
56, 0.132393, 0.120597
57, 0.0941342, 0.102714
58, 0.0992723, 0.107022
59, 0.110283, 0.110987
60, 0.116715, 0.112199
61, 0.245902, 0.280686
62, 0.16369, 0.120077
63, 0.186862, 0.129652
64, 0.138953, 0.184395
65, 0.129511, 0.106032
66, 0.132184, 0.109808
67, 0.130801, 0.115289
68, 0.135054, 0.103673
69, 0.106207, 0.110822
70, 0.114287, 0.129059
71, 0.0989381, 0.10951
72, 0.113168, 0.108428
73, 0.187875, 0.186367
74, 0.223056, 0.192442
75, 0.308938, 0.351986
76, 0.135145, 0.131539
77, 0.223282, 0.158422
78, 0.149886, 0.113403
79, 0.0991739, 0.108502
80, 0.087691, 0.104839
81, 0.146268, 0.108569
82, 0.307371, 0.415752
83, 0.144799, 0.129587
84, 0.133339, 0.122448
85, 0.203851, 0.167797
86, 0.207999, 0.143503
87, 0.0834541, 0.102503
88, 0.135672, 0.133812
89, 0.0902797, 0.103627
90, 0.13447, 0.145047
91, 0.182147, 0.153149
92, 0.193418, 0.204047
93, 0.125543, 0.123922
94, 0.193488, 0.13032
95, 0.0970595, 0.102544
96, 0.0917162, 0.104899
97, 0.0934704, 0.102795
98, 0.0903652, 0.107558
99, 0.163033, 0.167755
100, 0.189123, 0.167282
101, 0.26105, 0.164687
102, 0.110121, 0.114916
103, 0.151432, 0.123998
104, 0.116694, 0.110298
105, 0.208781, 0.166689
106, 0.0957725, 0.102491
107, 0.102588, 0.106737
108, 0.193866, 0.126728
109, 0.277399, 0.402651
110, 0.159942, 0.144443
111, 0.252804, 0.18155
112, 0.308017, 0.405155
113, 0.111664, 0.109071
114, 0.104712, 0.104163
115, 0.391319, 0.247382
116, 0.403322, 0.809529
117, 0.164519, 0.151442
118, 0.0799316, 0.102188
