Row, Predicted, Correct
1, 0.165258, 0.127565
2, 0.206584, 0.377871
3, 0.163262, 0.123852
4, 0.141008, 0.117986
5, 0.158339, 0.140005
6, 0.148165, 0.134751
7, 0.27611, 0.396128
8, 0.109614, 0.103552
9, 0.126793, 0.117534
10, 0.224851, 0.284527
11, 0.131019, 0.165846
12, 0.119848, 0.117517
13, 0.110355, 0.10893
14, 0.12947, 0.148727
15, 0.277941, 0.190725
16, 0.177592, 0.156162
17, 0.250824, 0.315225
18, 0.108417, 0.107607
19, 0.14544, 0.165381
20, 0.145228, 0.151046
21, 0.170998, 0.169073
22, 0.185579, 0.174649
23, 0.0860038, 0.100213
24, 0.129315, 0.113417
25, 0.213187, 0.178732
26, 0.191723, 0.243333
27, 0.213943, 0.248116
28, 0.094933, 0.102742
29, 0.22547, 0.26141
30, 0.108706, 0.103601
31, 0.250766, 0.282664
32, 0.149639, 0.146468
33, 0.131943, 0.154803
34, 0.101554, 0.104096
35, 0.159258, 0.16288
36, 0.156362, 0.12775
37, 0.151125, 0.140325
38, 0.217151, 0.1811
39, 0.175898, 0.1432
40, 0.199742, 0.140705
41, 0.173761, 0.166745
42, 0.0909854, 0.104014
43, 0.183145, 0.130827
44, 0.293275, 0.195511
45, 0.14045, 0.139162
46, 0.106881, 0.112157
47, 0.110917, 0.109393
48, 0.0981938, 0.103075
49, 0.171286, 0.105927
50, 0.248821, 0.312054
51, 0.0803206, 0.100521
52, 0.120001, 0.115925
53, 0.16696, 0.164462
54, 0.180204, 0.115278
55, 0.111439, 0.105628
56, 0.130551, 0.120597
57, 0.0928442, 0.102714
58, 0.102355, 0.107022
59, 0.113628, 0.110987
60, 0.119852, 0.112199
61, 0.250167, 0.280686
62, 0.159967, 0.120077
63, 0.178179, 0.129652
64, 0.138601, 0.184395
65, 0.126115, 0.106032
66, 0.130615, 0.109808
67, 0.125281, 0.115289
68, 0.131268, 0.103673
69, 0.107378, 0.110822
70, 0.113226, 0.129059
71, 0.103189, 0.10951
72, 0.116297, 0.108428
73, 0.185621, 0.186367
74, 0.230594, 0.192442
75, 0.323874, 0.351986
76, 0.132797, 0.131539
77, 0.22197, 0.158422
78, 0.148363, 0.113403
79, 0.0978558, 0.108502
80, 0.0890407, 0.104839
81, 0.141549, 0.108569
82, 0.338251, 0.415752
83, 0.140895, 0.129587
84, 0.131441, 0.122448
85, 0.203532, 0.167797
86, 0.202491, 0.143503
87, 0.0853927, 0.102503
88, 0.139206, 0.133812
89, 0.0880543, 0.103627
90, 0.130891, 0.145047
91, 0.176293, 0.153149
92, 0.191893, 0.204047
93, 0.12961, 0.123922
94, 0.187225, 0.13032
95, 0.0988345, 0.102544
96, 0.0907572, 0.104899
97, 0.0919066, 0.102795
98, 0.0912196, 0.107558
99, 0.162756, 0.167755
100, 0.184669, 0.167282
101, 0.271629, 0.164687
102, 0.109485, 0.114916
103, 0.148549, 0.123998
104, 0.109874, 0.110298
105, 0.214518, 0.166689
106, 0.0954643, 0.102491
107, 0.105404, 0.106737
108, 0.188421, 0.126728
109, 0.295308, 0.402651
110, 0.154398, 0.144443
111, 0.250707, 0.18155
112, 0.322718, 0.405155
113, 0.11468, 0.109071
114, 0.101725, 0.104163
115, 0.423849, 0.247382
116, 0.424929, 0.809529
117, 0.163028, 0.151442
118, 0.0792771, 0.102188
