Row, Predicted, Correct
1, 0.118769, 0.111622
2, 0.144746, 0.126031
3, 0.162457, 0.181858
4, 0.200547, 0.168685
5, 0.103109, 0.103974
6, 0.139172, 0.134974
7, 0.126843, 0.124815
8, 0.124321, 0.121157
9, 0.101466, 0.106032
10, 0.231635, 0.236452
11, 0.132159, 0.127565
12, 0.155262, 0.129347
13, 0.128064, 0.129224
14, 0.151634, 0.172616
15, 0.168131, 0.147996
16, 0.373299, 0.403377
17, 0.272489, 0.178938
18, 0.137051, 0.118342
19, 0.168211, 0.149623
20, 0.0992802, 0.103352
21, 0.270042, 0.274922
22, 0.341663, 0.233544
23, 0.098663, 0.10951
24, 0.168008, 0.181997
25, 0.0996628, 0.10127
26, 0.519598, 0.439137
27, 0.0974591, 0.100753
28, 0.110007, 0.10342
29, 0.233612, 0.52702
30, 0.207334, 0.192397
31, 0.158449, 0.119677
32, 0.137169, 0.148727
33, 0.291484, 0.385624
34, 0.0966665, 0.104096
35, 0.116835, 0.108307
36, 0.204472, 0.242446
37, 0.17949, 0.259875
38, 0.340132, 0.252585
39, 0.14622, 0.137319
40, 0.223835, 0.315018
41, 0.109224, 0.109683
42, 0.147239, 0.133635
43, 0.170867, 0.15774
44, 0.201977, 0.194747
45, 0.108618, 0.108471
46, 0.113661, 0.112726
47, 0.135545, 0.111832
48, 0.112619, 0.111223
49, 0.279793, 0.412547
50, 0.368822, 0.351986
51, 0.128583, 0.12269
52, 0.123899, 0.124642
53, 0.12983, 0.118788
54, 0.152452, 0.146468
55, 0.106775, 0.112201
56, 0.124951, 0.106136
57, 0.238192, 0.158422
58, 0.148365, 0.123998
59, 0.1003, 0.105778
60, 0.0749348, 0.154206
61, 0.111759, 0.112784
62, 0.140041, 0.129356
63, 0.358653, 0.439275
64, 0.107969, 0.11103
65, 0.103151, 0.10285
66, 0.174887, 0.283951
67, 0.116956, 0.12437
68, 0.199916, 0.164895
69, 0.10006, 0.10519
70, 0.110863, 0.104342
71, 0.122776, 0.122534
72, 0.140607, 0.142718
73, 0.096522, 0.100517
74, 0.119981, 0.107594
75, 0.097131, 0.104809
76, 0.102873, 0.107647
77, 0.107216, 0.103627
78, 0.166345, 0.167755
79, 0.186602, 0.190445
80, 0.162436, 0.192442
81, 0.103223, 0.102688
82, 0.282293, 0.312054
83, 0.159812, 0.129652
84, 0.118539, 0.105082
85, 0.124643, 0.11021
86, 0.153772, 0.1432
87, 0.440889, 0.396128
88, 0.166046, 0.136267
89, 0.217847, 0.415752
90, 0.15288, 0.134751
91, 0.124039, 0.121509
92, 0.106536, 0.111496
93, 0.109085, 0.115105
94, 0.10205, 0.108428
95, 0.267002, 0.285274
96, 0.213869, 0.208508
97, 0.147418, 0.167282
98, 0.203049, 0.167797
99, 0.106259, 0.104163
100, 0.183333, 0.185918
101, 0.292393, 0.262518
102, 0.111839, 0.105639
103, 0.124482, 0.114916
104, 0.101449, 0.103601
105, 0.149536, 0.232143
106, 0.144288, 0.145826
107, 0.330718, 0.217141
108, 0.293551, 0.35195
109, 0.214505, 0.219593
110, 0.128955, 0.116375
111, 0.158623, 0.176001
112, 0.204252, 0.186072
113, 0.106456, 0.103871
114, 0.116332, 0.108279
115, 0.188381, 0.247382
116, 0.180639, 0.184531
117, 0.203062, 0.131418
118, 0.193296, 0.160313
