Row, Predicted, Correct
1, 0.526813, 0.602205
2, 0.0911458, 0.102688
3, 0.129959, 0.121467
4, 0.190932, 0.181266
5, 0.290867, 0.301551
6, 0.111958, 0.113424
7, 0.125704, 0.112199
8, 0.126613, 0.135121
9, 0.240191, 0.178938
10, 0.24578, 0.375542
11, 0.147545, 0.166745
12, 0.250797, 0.219167
13, 0.192912, 0.132854
14, 0.146219, 0.14934
15, 0.140069, 0.136412
16, 0.145661, 0.130095
17, 0.266515, 0.291126
18, 0.121818, 0.129015
19, 0.0908523, 0.100711
20, 0.120847, 0.118592
21, 0.131149, 0.123708
22, 0.174346, 0.186049
23, 0.136022, 0.157499
24, 0.223755, 0.315018
25, 0.179656, 0.166743
26, 0.395791, 0.402651
27, 0.124811, 0.122916
28, 0.123891, 0.113417
29, 0.348356, 0.309347
30, 0.331871, 0.321445
31, 0.280919, 0.286304
32, 0.288869, 0.385624
33, 0.15561, 0.145976
34, 0.095394, 0.104809
35, 0.132299, 0.108793
36, 0.0911157, 0.104041
37, 0.112074, 0.108307
38, 0.109998, 0.120077
39, 0.181641, 0.156925
40, 0.121498, 0.111622
41, 0.0995631, 0.11065
42, 0.130744, 0.106136
43, 0.139071, 0.117454
44, 0.19462, 0.194558
45, 0.576664, 0.749997
46, 0.0902381, 0.10816
47, 0.143181, 0.133655
48, 0.17798, 0.160313
49, 0.141386, 0.128676
50, 0.0850499, 0.102023
51, 0.18646, 0.288884
52, 0.115293, 0.137327
53, 0.15739, 0.169073
54, 0.123725, 0.117517
55, 0.169591, 0.165381
56, 0.20517, 0.301266
57, 0.284384, 0.264273
58, 0.156857, 0.1432
59, 0.157771, 0.13667
60, 0.163828, 0.177498
61, 0.13492, 0.118788
62, 0.108708, 0.114844
63, 0.106472, 0.106316
64, 0.104671, 0.1073
65, 0.177883, 0.205717
66, 0.199936, 0.167797
67, 0.36033, 0.233544
68, 0.103572, 0.10922
69, 0.129398, 0.134974
70, 0.143558, 0.139528
71, 0.094838, 0.102214
72, 0.0808425, 0.102972
73, 0.190502, 0.200233
74, 0.120523, 0.10756
75, 0.135811, 0.139623
76, 0.100828, 0.106356
77, 0.100227, 0.101496
78, 0.198686, 0.195861
79, 0.221996, 0.209358
80, 0.102612, 0.106337
81, 0.158, 0.143354
82, 0.105861, 0.10816
83, 0.221862, 0.26141
84, 0.11744, 0.129059
85, 0.259811, 0.348933
86, 0.137428, 0.12537
87, 0.130375, 0.151188
88, 0.105247, 0.111496
89, 0.116072, 0.104163
90, 0.141598, 0.148532
91, 0.110763, 0.110405
92, 0.10198, 0.103871
93, 0.189562, 0.208316
94, 0.130323, 0.124642
95, 0.148296, 0.115134
96, 0.142261, 0.165846
97, 0.19162, 0.164687
98, 0.144967, 0.142323
99, 0.351706, 0.217141
100, 0.154627, 0.170201
101, 0.13777, 0.154803
102, 0.335342, 0.263561
103, 0.299267, 0.195511
104, 0.125272, 0.117498
105, 0.504511, 0.592693
106, 0.0900555, 0.109878
107, 0.138899, 0.133635
108, 0.237717, 0.342768
109, 0.232595, 0.274922
110, 0.476354, 0.480336
111, 0.147628, 0.192442
112, 0.314852, 0.370859
113, 0.243806, 0.256049
114, 0.184434, 0.173157
115, 0.112143, 0.104708
116, 0.102278, 0.110144
117, 0.189074, 0.192397
118, 0.151319, 0.153149
