Row, Correct, Predicted
1, 0.10647, 0.106559
2, 0.114374, 0.108994
3, 0.526459, 0.4134
4, 0.110298, 0.114649
5, 0.156162, 0.140658
6, 0.111036, 0.11406
7, 0.106399, 0.103605
8, 0.119677, 0.14484
9, 0.236452, 0.212392
10, 0.200233, 0.173424
11, 0.1041, 0.0994468
12, 0.208598, 0.172342
13, 0.311241, 0.260754
14, 0.288884, 0.210629
15, 0.351986, 0.404465
16, 0.114844, 0.12846
17, 0.115925, 0.119782
18, 0.52702, 0.386664
19, 0.563139, 0.479543
20, 0.122916, 0.131697
21, 0.103615, 0.0954481
22, 0.300505, 0.279911
23, 0.11604, 0.118836
24, 0.249396, 0.248162
25, 0.100944, 0.0952892
26, 0.132348, 0.128017
27, 0.104342, 0.0969124
28, 0.127565, 0.125182
29, 0.100685, 0.0959303
30, 0.106182, 0.111006
31, 0.29982, 0.264832
32, 0.132428, 0.13932
33, 0.140505, 0.123907
34, 0.342078, 0.285466
35, 0.14821, 0.107364
36, 0.115641, 0.115549
37, 0.141521, 0.153835
38, 0.124815, 0.119994
39, 0.10816, 0.0920611
40, 0.118592, 0.122314
41, 0.178732, 0.179802
42, 0.23223, 0.175451
43, 0.104839, 0.0891531
44, 0.110822, 0.107883
45, 0.382201, 0.304624
46, 0.166689, 0.195839
47, 0.136937, 0.14028
48, 0.10519, 0.105858
49, 0.377871, 0.259246
50, 0.403377, 0.402764
51, 0.110357, 0.1126
52, 0.103552, 0.107546
53, 0.385837, 0.489718
54, 0.102017, 0.0921256
55, 0.101974, 0.0924528
56, 0.101678, 0.0965936
57, 0.11103, 0.109959
58, 0.116288, 0.141642
59, 0.162441, 0.180297
60, 0.185918, 0.167957
61, 0.219167, 0.309564
62, 0.120945, 0.115715
63, 0.10922, 0.124876
64, 0.18155, 0.2263
65, 0.108793, 0.120628
66, 0.1091, 0.0998335
67, 0.113417, 0.120442
68, 0.150536, 0.120116
69, 0.153149, 0.134532
70, 0.776247, 0.719475
71, 0.115278, 0.113433
72, 0.124178, 0.118205
73, 0.181858, 0.143355
74, 0.181165, 0.164267
75, 0.168685, 0.138182
76, 0.111975, 0.103089
77, 0.105333, 0.0964558
78, 0.211733, 0.183344
79, 0.100517, 0.0911867
80, 0.123922, 0.131203
81, 0.100872, 0.0897798
82, 0.103627, 0.0978928
83, 0.261458, 0.220743
84, 0.113424, 0.114512
85, 0.216679, 0.207793
86, 0.355434, 0.321383
87, 0.123998, 0.135428
88, 0.108818, 0.107886
89, 0.122009, 0.13948
90, 0.129356, 0.129362
91, 0.102688, 0.0988829
92, 0.197017, 0.173938
93, 0.102879, 0.0941581
94, 0.1028, 0.0944674
95, 0.256049, 0.212182
96, 0.124642, 0.121885
97, 0.102214, 0.0961655
98, 0.140005, 0.142051
99, 0.147888, 0.138108
100, 0.112738, 0.111911
101, 0.294163, 0.251949
102, 0.164895, 0.18224
103, 0.129652, 0.142525
104, 0.204047, 0.180487
105, 0.102642, 0.0952242
106, 0.148817, 0.145421
107, 0.548279, 0.367807
108, 0.102795, 0.101577
109, 0.259875, 0.11938
110, 0.210707, 0.170252
111, 0.147996, 0.151361
112, 0.112265, 0.117159
113, 0.118588, 0.11918
114, 0.136522, 0.129411
115, 0.248116, 0.112193
116, 0.106136, 0.113409
117, 0.109683, 0.102217
118, 0.107594, 0.105714
