Row, Correct, Predicted
1, 0.103135, 0.100108
2, 0.181997, 0.165237
3, 0.103552, 0.106036
4, 0.104899, 0.102098
5, 0.11021, 0.135435
6, 0.175354, 0.18144
7, 0.130701, 0.146289
8, 0.301266, 0.226197
9, 0.122534, 0.109786
10, 0.13003, 0.162917
11, 0.164895, 0.17924
12, 0.103627, 0.0996875
13, 0.100685, 0.0992352
14, 0.133812, 0.144085
15, 0.311163, 0.284499
16, 0.259875, 0.125615
17, 0.133655, 0.127813
18, 0.104394, 0.0987006
19, 0.1432, 0.139316
20, 0.208598, 0.169422
21, 0.151232, 0.127726
22, 0.199765, 0.403349
23, 0.168685, 0.139687
24, 0.15934, 0.159048
25, 0.13032, 0.125833
26, 0.35195, 0.293219
27, 0.396128, 0.350394
28, 0.108836, 0.108558
29, 0.402651, 0.317691
30, 0.129347, 0.138376
31, 0.108428, 0.112107
32, 0.145826, 0.126597
33, 0.180858, 0.170853
34, 0.311241, 0.260599
35, 0.262518, 0.23974
36, 0.107607, 0.0993559
37, 0.173157, 0.181903
38, 0.133635, 0.150698
39, 0.10672, 0.104576
40, 0.11604, 0.144103
41, 0.10951, 0.107034
42, 0.120077, 0.124581
43, 0.140902, 0.127811
44, 0.113297, 0.121052
45, 0.143354, 0.157322
46, 0.241157, 0.206469
47, 0.10296, 0.102613
48, 0.124564, 0.110962
49, 0.110144, 0.103533
50, 0.106437, 0.104103
51, 0.102642, 0.098527
52, 0.14182, 0.116937
53, 0.101974, 0.0941505
54, 0.103871, 0.107094
55, 0.117517, 0.122667
56, 0.189618, 0.145208
57, 0.154023, 0.149523
58, 0.105166, 0.102336
59, 0.177113, 0.135259
60, 0.602205, 0.457415
61, 0.478406, 0.346544
62, 0.110822, 0.107186
63, 0.105639, 0.103232
64, 0.252585, 0.356658
65, 0.174649, 0.162218
66, 0.108502, 0.102309
67, 0.342768, 0.218846
68, 0.135336, 0.127312
69, 0.145047, 0.130796
70, 0.1, 0.0945041
71, 0.118588, 0.122468
72, 0.228233, 0.198546
73, 0.100517, 0.0965322
74, 0.242446, 0.150147
75, 0.196229, 0.169761
76, 0.130121, 0.124398
77, 0.102594, 0.0926013
78, 0.190445, 0.164248
79, 0.169073, 0.136233
80, 0.109878, 0.10693
81, 0.122009, 0.131589
82, 0.112157, 0.108193
83, 0.102972, 0.0959095
84, 0.131306, 0.123792
85, 0.280334, 0.460296
86, 0.287878, 0.239584
87, 0.146523, 0.120966
88, 0.123922, 0.130222
89, 0.130827, 0.132167
90, 0.125408, 0.12741
91, 0.141417, 0.127233
92, 0.129059, 0.110684
93, 0.148727, 0.123554
94, 0.186049, 0.165649
95, 0.10519, 0.105157
96, 0.111186, 0.0928401
97, 0.145976, 0.139352
98, 0.275744, 0.225528
99, 0.112157, 0.110404
100, 0.123998, 0.133161
101, 0.129587, 0.121498
102, 0.101496, 0.0976954
103, 0.301551, 0.282266
104, 0.117409, 0.118952
105, 0.261746, 0.243638
106, 0.321486, 0.246354
107, 0.104809, 0.0992352
108, 0.140505, 0.147681
109, 0.10127, 0.0987669
110, 0.148135, 0.138011
111, 0.104342, 0.0975485
112, 0.14821, 0.115699
113, 0.385837, 0.517231
114, 0.280686, 0.236207
115, 0.143356, 0.139985
116, 0.102795, 0.102498
117, 0.117294, 0.120181
118, 0.190725, 0.178085
119, 0.113266, 0.107359
