Row, Correct, Predicted
1, 0.165144, 0.193504
2, 0.163074, 0.147667
3, 0.113266, 0.109711
4, 0.133812, 0.156324
5, 0.123922, 0.131131
6, 0.135639, 0.143034
7, 0.405155, 0.416944
8, 0.232143, 0.224143
9, 0.377871, 0.255817
10, 0.19565, 0.202573
11, 0.288884, 0.195387
12, 0.40531, 0.260267
13, 0.100685, 0.0973931
14, 0.103871, 0.111175
15, 0.188267, 0.211489
16, 0.208508, 0.236241
17, 0.123991, 0.132601
18, 0.141521, 0.169036
19, 0.152263, 0.139071
20, 0.115925, 0.11826
21, 0.103352, 0.0978696
22, 0.118342, 0.138176
23, 0.10756, 0.103406
24, 0.195861, 0.227984
25, 0.217141, 0.400578
26, 0.118592, 0.121353
27, 0.315225, 0.286617
28, 0.258124, 0.308321
29, 0.283951, 0.175686
30, 0.131306, 0.125014
31, 0.100517, 0.0917778
32, 0.113424, 0.114819
33, 0.210592, 0.203367
34, 0.198531, 0.183214
35, 0.178732, 0.19659
36, 0.199765, 0.422271
37, 0.403377, 0.462367
38, 0.156162, 0.149095
39, 0.156657, 0.1443
40, 0.168685, 0.17911
41, 0.160313, 0.190946
42, 0.15934, 0.162474
43, 0.262518, 0.261267
44, 0.10893, 0.112794
45, 0.158422, 0.238717
46, 0.100255, 0.0878065
47, 0.108759, 0.101582
48, 0.148135, 0.154854
49, 0.173157, 0.209274
50, 0.280334, 0.481524
51, 0.104096, 0.0934281
52, 0.10094, 0.0849984
53, 0.242922, 0.212482
54, 0.252585, 0.382333
55, 0.200233, 0.188945
56, 0.176001, 0.178833
57, 0.185918, 0.190542
58, 0.110297, 0.110711
59, 0.103552, 0.106421
60, 0.208598, 0.19086
61, 0.150536, 0.128815
62, 0.101496, 0.09478
63, 0.281671, 0.23364
64, 0.211733, 0.207288
65, 0.136267, 0.19154
66, 0.245124, 0.210596
67, 0.286304, 0.256731
68, 0.110344, 0.0927368
69, 0.356558, 0.506252
70, 0.263561, 0.36982
71, 0.243333, 0.186004
72, 0.122349, 0.119821
73, 0.103135, 0.0970794
74, 0.526459, 0.441864
75, 0.122009, 0.158555
76, 0.106939, 0.100912
77, 0.192397, 0.192569
78, 0.107647, 0.105304
79, 0.139162, 0.140118
80, 0.129356, 0.134761
81, 0.110851, 0.102905
82, 0.12775, 0.129084
83, 0.104899, 0.102084
84, 0.129706, 0.187147
85, 0.136412, 0.138335
86, 0.166743, 0.168665
87, 0.180858, 0.185914
88, 0.196229, 0.185327
89, 0.35195, 0.286863
90, 0.548279, 0.408287
91, 0.164462, 0.174461
92, 0.121157, 0.122805
93, 0.100213, 0.088094
94, 0.140902, 0.151677
95, 0.102972, 0.0920712
96, 0.134974, 0.143954
97, 0.110357, 0.12013
98, 0.140119, 0.124925
99, 0.114374, 0.108947
100, 0.110769, 0.0923309
101, 0.253566, 0.214715
102, 0.478406, 0.370591
103, 0.206977, 0.17216
104, 0.148727, 0.131053
105, 0.261458, 0.246653
106, 0.105082, 0.105508
107, 0.121901, 0.129285
108, 0.102017, 0.0898139
109, 0.101487, 0.0982778
110, 0.110242, 0.103247
111, 0.109683, 0.100388
112, 0.104818, 0.0985143
113, 0.10951, 0.105037
114, 0.108793, 0.121106
115, 0.194558, 0.20408
116, 0.102544, 0.0929314
117, 0.149623, 0.169795
118, 0.149737, 0.145856
