Row, Correct, Predicted
1, 0.749997, 0.574766
2, 0.140325, 0.153374
3, 0.301266, 0.224775
4, 0.312054, 0.302795
5, 0.130701, 0.174184
6, 0.172616, 0.162092
7, 0.106437, 0.10359
8, 0.103673, 0.112077
9, 0.11065, 0.0945879
10, 0.10672, 0.106567
11, 0.113029, 0.135304
12, 0.10228, 0.0985161
13, 0.14934, 0.151188
14, 0.108992, 0.125016
15, 0.119677, 0.161866
16, 0.300712, 0.254626
17, 0.294163, 0.274479
18, 0.166689, 0.214703
19, 0.100579, 0.0862535
20, 0.111036, 0.115747
21, 0.154206, 0.132349
22, 0.103627, 0.0992063
23, 0.301551, 0.310457
24, 0.170473, 0.169597
25, 0.100928, 0.096845
26, 0.100703, 0.0884995
27, 0.102836, 0.0919085
28, 0.10088, 0.0909811
29, 0.111744, 0.124211
30, 0.110822, 0.106465
31, 0.329614, 0.445082
32, 0.208316, 0.206311
33, 0.112726, 0.120873
34, 0.23148, 0.20305
35, 0.1432, 0.146963
36, 0.111641, 0.108899
37, 0.110298, 0.120351
38, 0.729116, 0.634955
39, 0.164897, 0.17597
40, 0.101886, 0.0937661
41, 0.280686, 0.266301
42, 0.108681, 0.120643
43, 0.219167, 0.321234
44, 0.10127, 0.0956057
45, 0.129224, 0.125732
46, 0.101325, 0.123195
47, 0.206283, 0.165434
48, 0.162441, 0.201944
49, 0.154268, 0.205317
50, 0.104394, 0.0969491
51, 0.195511, 0.342423
52, 0.199012, 0.188841
53, 0.110405, 0.103587
54, 0.123708, 0.155175
55, 0.102594, 0.089135
56, 0.122534, 0.109663
57, 0.213215, 0.312268
58, 0.108428, 0.114234
59, 0.1041, 0.0995555
60, 0.122459, 0.137835
61, 0.189618, 0.184656
62, 0.311163, 0.314273
63, 0.110144, 0.099937
64, 0.108569, 0.123774
65, 0.128676, 0.142103
66, 0.109808, 0.122322
67, 0.109071, 0.117717
68, 0.115278, 0.136396
69, 0.108502, 0.101916
70, 0.460326, 0.382893
71, 0.162925, 0.15074
72, 0.130042, 0.175919
73, 0.137327, 0.156548
74, 0.117409, 0.128818
75, 0.190725, 0.223881
76, 0.9, 0.749427
77, 0.106737, 0.102196
78, 0.132457, 0.133918
79, 0.1, 0.0889191
80, 0.342768, 0.240287
81, 0.117135, 0.10878
82, 0.125164, 0.13737
83, 0.287878, 0.298208
84, 0.45608, 0.325818
85, 0.138988, 0.159915
86, 0.112265, 0.130963
87, 0.273557, 0.308024
88, 0.102642, 0.0968191
89, 0.145976, 0.160456
90, 0.133635, 0.154124
91, 0.412547, 0.409217
92, 0.146523, 0.122147
93, 0.104922, 0.13404
94, 0.136937, 0.147397
95, 0.164687, 0.230495
96, 0.1811, 0.194528
97, 0.112784, 0.123617
98, 0.236452, 0.229063
99, 0.209358, 0.253544
100, 0.124178, 0.118164
101, 0.107022, 0.100165
102, 0.174649, 0.175666
103, 0.209683, 0.249668
104, 0.105639, 0.104298
105, 0.148817, 0.155492
106, 0.166813, 0.162579
107, 0.254207, 0.262526
108, 0.114844, 0.140425
109, 0.115105, 0.107884
110, 0.10519, 0.103377
111, 0.143356, 0.146363
112, 0.102491, 0.0905547
113, 0.104708, 0.0995363
114, 0.102023, 0.0959147
115, 0.102371, 0.091496
116, 0.104625, 0.0910362
117, 0.18155, 0.258852
118, 0.100944, 0.0961649
119, 0.167755, 0.182214
