Row, Correct, Predicted
1, 0.115925, 0.110798
2, 0.113297, 0.12196
3, 0.1073, 0.0977453
4, 0.125408, 0.126243
5, 0.273557, 0.235984
6, 0.111036, 0.110054
7, 0.1041, 0.103705
8, 0.112265, 0.108654
9, 0.100928, 0.105082
10, 0.15934, 0.146662
11, 0.106032, 0.094034
12, 0.114374, 0.104844
13, 0.123922, 0.12223
14, 0.253566, 0.183742
15, 0.104839, 0.10362
16, 0.132457, 0.128173
17, 0.101683, 0.112189
18, 0.103627, 0.107351
19, 0.121157, 0.106606
20, 0.115105, 0.0970285
21, 0.248116, 0.161703
22, 0.113066, 0.127032
23, 0.102688, 0.107241
24, 0.125122, 0.121061
25, 0.117517, 0.114921
26, 0.164687, 0.18404
27, 0.130827, 0.134961
28, 0.111641, 0.107069
29, 0.148727, 0.126531
30, 0.218798, 0.143179
31, 0.10127, 0.105414
32, 0.180858, 0.165184
33, 0.144443, 0.114612
34, 0.102017, 0.0901897
35, 0.164462, 0.160702
36, 0.153149, 0.126958
37, 0.142718, 0.136808
38, 0.101886, 0.102869
39, 0.100711, 0.107203
40, 0.105971, 0.102848
41, 0.385837, 0.428981
42, 0.13667, 0.1363
43, 0.170201, 0.141209
44, 0.142323, 0.124697
45, 0.163074, 0.137585
46, 0.10816, 0.0932233
47, 0.189618, 0.152188
48, 0.263934, 0.215455
49, 0.101422, 0.0878531
50, 0.194727, 0.16002
51, 0.105927, 0.131704
52, 0.206283, 0.153915
53, 0.139623, 0.125529
54, 0.139162, 0.124373
55, 0.111744, 0.115509
56, 0.101487, 0.107012
57, 0.1091, 0.098709
58, 0.215572, 0.222551
59, 0.213101, 0.187907
60, 0.100872, 0.0894022
61, 0.121901, 0.121011
62, 0.177498, 0.166716
63, 0.309347, 0.314874
64, 0.111186, 0.0941335
65, 0.104342, 0.0966994
66, 0.121509, 0.113342
67, 0.190445, 0.155589
68, 0.321445, 0.312276
69, 0.439137, 0.476515
70, 0.127565, 0.117837
71, 0.192442, 0.150253
72, 0.196229, 0.159646
73, 0.371482, 0.301194
74, 0.181858, 0.163602
75, 0.129059, 0.108898
76, 0.100685, 0.107156
77, 0.140505, 0.140767
78, 0.110644, 0.109493
79, 0.178732, 0.170372
80, 0.108279, 0.115244
81, 0.104922, 0.133935
82, 0.10088, 0.0903794
83, 0.140005, 0.133627
84, 0.14751, 0.185706
85, 0.137429, 0.152826
86, 0.102836, 0.0880367
87, 0.102371, 0.0997332
88, 0.138988, 0.142269
89, 0.151993, 0.131667
90, 0.10519, 0.100734
91, 0.35195, 0.310349
92, 0.126728, 0.154734
93, 0.130701, 0.153208
94, 0.157499, 0.120076
95, 0.103601, 0.0970208
96, 0.233544, 0.358672
97, 0.112738, 0.112715
98, 0.146468, 0.150636
99, 0.167282, 0.14737
100, 0.190725, 0.180396
101, 0.375542, 0.235693
102, 0.108818, 0.0991719
103, 0.109878, 0.10339
104, 0.110405, 0.0996564
105, 0.102503, 0.0999659
106, 0.172616, 0.152039
107, 0.210707, 0.176391
108, 0.112265, 0.119974
109, 0.157134, 0.126574
110, 0.102714, 0.108317
111, 0.149623, 0.146225
112, 0.129356, 0.124409
113, 0.14182, 0.116777
114, 0.149737, 0.143493
115, 0.135336, 0.119366
116, 0.117534, 0.124737
117, 0.107647, 0.101597
118, 0.156657, 0.12922
