Row, Correct, Predicted
1, 0.108793, 0.100235
2, 0.10922, 0.112552
3, 0.110298, 0.109725
4, 0.275744, 0.196229
5, 0.111496, 0.0902785
6, 0.140505, 0.135358
7, 0.129674, 0.0969875
8, 0.110297, 0.0973992
9, 0.186049, 0.14639
10, 0.288884, 0.180893
11, 0.10285, 0.0985113
12, 0.315018, 0.203026
13, 0.107558, 0.0841815
14, 0.11132, 0.102719
15, 0.10127, 0.092976
16, 0.256049, 0.194495
17, 0.113403, 0.107077
18, 0.263561, 0.324177
19, 0.101325, 0.12304
20, 0.195861, 0.175051
21, 0.212445, 0.191646
22, 0.149737, 0.13782
23, 0.1041, 0.0904886
24, 0.144443, 0.0989703
25, 0.405155, 0.368767
26, 0.110357, 0.0899254
27, 0.102594, 0.0788766
28, 0.10893, 0.099371
29, 0.259875, 0.130966
30, 0.25709, 0.151729
31, 0.123998, 0.116583
32, 0.131306, 0.111304
33, 0.139528, 0.112013
34, 0.45608, 0.316478
35, 0.137429, 0.129221
36, 0.184395, 0.134912
37, 0.103075, 0.0795626
38, 0.140196, 0.131329
39, 0.130121, 0.0977669
40, 0.121994, 0.114465
41, 0.104708, 0.0773321
42, 0.103552, 0.0940384
43, 0.143356, 0.117905
44, 0.130042, 0.153044
45, 0.52702, 0.256059
46, 0.147888, 0.112715
47, 0.211733, 0.165554
48, 0.108471, 0.0995845
49, 0.108279, 0.105756
50, 0.215572, 0.204642
51, 0.117986, 0.10034
52, 0.1432, 0.129391
53, 0.121467, 0.107759
54, 0.103974, 0.10022
55, 0.109071, 0.0993338
56, 0.148727, 0.117001
57, 0.113029, 0.104635
58, 0.375542, 0.194488
59, 0.348933, 0.244906
60, 0.233544, 0.356257
61, 0.253012, 0.172778
62, 0.103865, 0.0825939
63, 0.439137, 0.459928
64, 0.262518, 0.246105
65, 0.101432, 0.0798783
66, 0.156408, 0.144966
67, 0.130701, 0.147664
68, 0.148532, 0.120095
69, 0.101974, 0.0780363
70, 0.115289, 0.105131
71, 0.132348, 0.11163
72, 0.100795, 0.0918399
73, 0.102714, 0.0965798
74, 0.141417, 0.117431
75, 0.128676, 0.126234
76, 0.210707, 0.167176
77, 0.132428, 0.131109
78, 0.117409, 0.11378
79, 0.106939, 0.08818
80, 0.105628, 0.105857
81, 0.109683, 0.0899496
82, 0.19893, 0.164638
83, 0.412547, 0.285467
84, 0.118592, 0.112879
85, 0.108759, 0.0875742
86, 0.276431, 0.241019
87, 0.10228, 0.0881458
88, 0.125869, 0.110175
89, 0.294163, 0.23787
90, 0.140902, 0.11697
91, 0.133635, 0.136861
92, 0.273557, 0.221407
93, 0.117454, 0.128664
94, 0.113066, 0.132147
95, 0.135639, 0.121059
96, 0.104818, 0.0857567
97, 0.244175, 0.2404
98, 0.105166, 0.0947479
99, 0.112784, 0.105849
100, 0.245124, 0.189488
101, 0.106356, 0.0847874
102, 0.104096, 0.0863468
103, 0.118788, 0.106595
104, 0.123708, 0.130009
105, 0.204666, 0.282426
106, 0.23148, 0.159804
107, 0.315225, 0.24436
108, 0.105927, 0.125572
109, 0.236452, 0.176545
110, 0.194746, 0.155216
111, 0.112046, 0.117134
112, 0.129356, 0.120882
113, 0.301551, 0.252633
114, 0.136267, 0.152501
115, 0.11065, 0.0841158
116, 0.102795, 0.0969365
117, 0.194951, 0.143021
118, 0.104394, 0.0932152
119, 0.158419, 0.114944
