Row, Correct, Predicted
1, 0.100847, 0.101712
2, 0.154206, 0.109735
3, 0.129448, 0.150447
4, 0.10672, 0.11561
5, 0.109878, 0.121666
6, 0.125122, 0.141503
7, 0.143354, 0.201541
8, 0.102688, 0.110107
9, 0.102018, 0.108963
10, 0.138898, 0.209493
11, 0.247382, 0.289571
12, 0.178938, 0.282733
13, 0.166689, 0.21016
14, 0.10342, 0.108734
15, 0.254207, 0.263767
16, 0.108747, 0.121852
17, 0.204666, 0.399644
18, 0.121509, 0.126559
19, 0.190725, 0.190665
20, 0.108759, 0.11754
21, 0.140325, 0.153049
22, 0.167282, 0.192478
23, 0.248116, 0.150172
24, 0.129059, 0.124494
25, 0.592693, 0.490994
26, 0.140005, 0.162678
27, 0.11103, 0.15155
28, 0.112157, 0.118641
29, 0.130914, 0.195629
30, 0.245124, 0.24588
31, 0.194727, 0.192152
32, 0.119817, 0.130028
33, 0.107431, 0.118897
34, 0.206283, 0.193737
35, 0.151232, 0.152168
36, 0.115925, 0.137623
37, 0.114374, 0.125129
38, 0.111622, 0.146306
39, 0.263934, 0.244129
40, 0.143503, 0.205759
41, 0.131539, 0.131076
42, 0.287878, 0.270854
43, 0.126031, 0.128679
44, 0.52702, 0.325983
45, 0.108502, 0.111608
46, 0.139162, 0.140902
47, 0.101432, 0.0996198
48, 0.123998, 0.151173
49, 0.132428, 0.167927
50, 0.177498, 0.2005
51, 0.101496, 0.107859
52, 0.112157, 0.123344
53, 0.151993, 0.146885
54, 0.284527, 0.275073
55, 0.111313, 0.148232
56, 0.108569, 0.137407
57, 0.129587, 0.140314
58, 0.148135, 0.170312
59, 0.145976, 0.157871
60, 0.133635, 0.177973
61, 0.192397, 0.211181
62, 0.180858, 0.194854
63, 0.133655, 0.151784
64, 0.137319, 0.173516
65, 0.106337, 0.123405
66, 0.113777, 0.133133
67, 0.114916, 0.121689
68, 0.10798, 0.123954
69, 0.19893, 0.203404
70, 0.158264, 0.197732
71, 0.116288, 0.156412
72, 0.173157, 0.203595
73, 0.130983, 0.176658
74, 0.12269, 0.162036
75, 0.164368, 0.192926
76, 0.351986, 0.394975
77, 0.256049, 0.261648
78, 0.106399, 0.114839
79, 0.110297, 0.123819
80, 0.1811, 0.217315
81, 0.236452, 0.208899
82, 0.10228, 0.108851
83, 0.107076, 0.106073
84, 0.113205, 0.122377
85, 0.232143, 0.193923
86, 0.107607, 0.110748
87, 0.185918, 0.194448
88, 0.120077, 0.162354
89, 0.184531, 0.219417
90, 0.103075, 0.102941
91, 0.181997, 0.163628
92, 0.412547, 0.333738
93, 0.100753, 0.106399
94, 0.181165, 0.203656
95, 0.142718, 0.185445
96, 0.253566, 0.223745
97, 0.102879, 0.108529
98, 0.102834, 0.109229
99, 0.194951, 0.191732
100, 0.101422, 0.111913
101, 0.209683, 0.201834
102, 0.216679, 0.212275
103, 0.422719, 0.252885
104, 0.112265, 0.121381
105, 0.776247, 0.782633
106, 0.111641, 0.119657
107, 0.146468, 0.167894
108, 0.312054, 0.286381
109, 0.221413, 0.158412
110, 0.122459, 0.158482
111, 0.285274, 0.268228
112, 0.125869, 0.138418
113, 0.110822, 0.120992
114, 0.100795, 0.105685
115, 0.10088, 0.105296
116, 0.108471, 0.120305
117, 0.106441, 0.117074
118, 0.15934, 0.204062
119, 0.112726, 0.139423
