Row, Correct, Predicted
1, 0.156408, 0.172302
2, 0.175354, 0.170898
3, 0.103135, 0.0987884
4, 0.14182, 0.121259
5, 0.377871, 0.166787
6, 0.129347, 0.127232
7, 0.294163, 0.226385
8, 0.112726, 0.13882
9, 0.145452, 0.168274
10, 0.107022, 0.107637
11, 0.105639, 0.100752
12, 0.140705, 0.185742
13, 0.119677, 0.163756
14, 0.180858, 0.158489
15, 0.128556, 0.118973
16, 0.101395, 0.0964336
17, 0.108747, 0.127182
18, 0.45608, 0.247054
19, 0.184193, 0.180705
20, 0.138922, 0.125984
21, 0.10342, 0.106227
22, 0.145976, 0.132331
23, 0.10816, 0.105048
24, 0.100685, 0.0979639
25, 0.111186, 0.10658
26, 0.123708, 0.129973
27, 0.105778, 0.100352
28, 0.136267, 0.160221
29, 0.356558, 0.597627
30, 0.12437, 0.11652
31, 0.153149, 0.166562
32, 0.127665, 0.153885
33, 0.301551, 0.219725
34, 0.126031, 0.120726
35, 0.10519, 0.106765
36, 0.144443, 0.14644
37, 0.402651, 0.2915
38, 0.110297, 0.110851
39, 0.110405, 0.106972
40, 0.104922, 0.195643
41, 0.143354, 0.156802
42, 0.105235, 0.104091
43, 0.190725, 0.221082
44, 0.139162, 0.126358
45, 0.121994, 0.119223
46, 0.213215, 0.303761
47, 0.111641, 0.107694
48, 0.108279, 0.107081
49, 0.210707, 0.149892
50, 0.129674, 0.106326
51, 0.25709, 0.167577
52, 0.126728, 0.172874
53, 0.194746, 0.134394
54, 0.130095, 0.151165
55, 0.149737, 0.135797
56, 0.385624, 0.226964
57, 0.111036, 0.114656
58, 0.12537, 0.127635
59, 0.110298, 0.107626
60, 0.135639, 0.123307
61, 0.342078, 0.254173
62, 0.142323, 0.15225
63, 0.113266, 0.103426
64, 0.112175, 0.136867
65, 0.109569, 0.111771
66, 0.132457, 0.118506
67, 0.439275, 0.3664
68, 0.422719, 0.213978
69, 0.104818, 0.103475
70, 0.153564, 0.196415
71, 0.287878, 0.253386
72, 0.13667, 0.130158
73, 0.321486, 0.237108
74, 0.16288, 0.143012
75, 0.9, 0.750098
76, 0.262518, 0.223884
77, 0.102714, 0.101136
78, 0.252585, 0.292076
79, 0.104163, 0.104017
80, 0.177498, 0.154823
81, 0.151232, 0.164019
82, 0.178827, 0.188895
83, 0.217141, 0.324707
84, 0.101683, 0.102755
85, 0.232143, 0.216254
86, 0.1041, 0.102432
87, 0.122534, 0.104474
88, 0.104708, 0.112446
89, 0.244175, 0.196684
90, 0.14934, 0.128372
91, 0.212445, 0.204244
92, 0.138988, 0.161205
93, 0.123991, 0.166353
94, 0.253566, 0.232799
95, 0.234647, 0.202009
96, 0.351986, 0.289186
97, 0.10094, 0.0967303
98, 0.113298, 0.1169
99, 0.110242, 0.111025
100, 0.480336, 0.670096
101, 0.199765, 0.299639
102, 0.154268, 0.191087
103, 0.110144, 0.106361
104, 0.184531, 0.22598
105, 0.163074, 0.12772
106, 0.198531, 0.145838
107, 0.382201, 0.247886
108, 0.117454, 0.12226
109, 0.104096, 0.104063
110, 0.102544, 0.103415
111, 0.12269, 0.137656
112, 0.135336, 0.141494
113, 0.123998, 0.136034
114, 0.10088, 0.101022
115, 0.168685, 0.263748
116, 0.121509, 0.108184
117, 0.131306, 0.118641
118, 0.165144, 0.226302
