Row, Correct, Predicted
1, 0.138898, 0.166404
2, 0.167282, 0.157379
3, 0.102642, 0.103351
4, 0.113298, 0.130241
5, 0.181858, 0.149878
6, 0.107607, 0.0937813
7, 0.103601, 0.0934846
8, 0.104653, 0.0971204
9, 0.112726, 0.11338
10, 0.105166, 0.103487
11, 0.140705, 0.140543
12, 0.105082, 0.0964976
13, 0.151442, 0.130099
14, 0.221413, 0.142755
15, 0.100521, 0.100312
16, 0.116375, 0.117971
17, 0.103615, 0.0912624
18, 0.103352, 0.08965
19, 0.106399, 0.102669
20, 0.145976, 0.142298
21, 0.165846, 0.121724
22, 0.385624, 0.267082
23, 0.348933, 0.287934
24, 0.101974, 0.0909546
25, 0.243333, 0.188903
26, 0.107431, 0.112478
27, 0.125164, 0.120399
28, 0.113417, 0.102849
29, 0.100872, 0.0926351
30, 0.113403, 0.116521
31, 0.169073, 0.136364
32, 0.135336, 0.119223
33, 0.165381, 0.142288
34, 0.129652, 0.145353
35, 0.103974, 0.108602
36, 0.142718, 0.143434
37, 0.109878, 0.100769
38, 0.166689, 0.189821
39, 0.13667, 0.136177
40, 0.315018, 0.222277
41, 0.422719, 0.25483
42, 0.103075, 0.0927885
43, 0.244175, 0.272029
44, 0.112265, 0.112255
45, 0.109808, 0.0963245
46, 0.181997, 0.134801
47, 0.275744, 0.204067
48, 0.315225, 0.265522
49, 0.1091, 0.0977692
50, 0.15774, 0.12999
51, 0.147888, 0.123149
52, 0.100711, 0.103678
53, 0.32508, 0.231131
54, 0.152263, 0.148596
55, 0.110757, 0.0991613
56, 0.151299, 0.172199
57, 0.115641, 0.109872
58, 0.10647, 0.108405
59, 0.172093, 0.124601
60, 0.172843, 0.141079
61, 0.112157, 0.103965
62, 0.106136, 0.109489
63, 0.100928, 0.103368
64, 0.104014, 0.103595
65, 0.111186, 0.092312
66, 0.10644, 0.0932529
67, 0.264273, 0.26615
68, 0.177498, 0.155922
69, 0.136267, 0.159592
70, 0.107558, 0.0945489
71, 0.181266, 0.193097
72, 0.108502, 0.102921
73, 0.135639, 0.129326
74, 0.1, 0.099393
75, 0.100753, 0.101469
76, 0.284527, 0.248297
77, 0.103135, 0.0989415
78, 0.117316, 0.111449
79, 0.103627, 0.103422
80, 0.103871, 0.106965
81, 0.113205, 0.110667
82, 0.214211, 0.202257
83, 0.209358, 0.209577
84, 0.100213, 0.0944139
85, 0.288884, 0.198802
86, 0.245124, 0.208067
87, 0.113266, 0.109322
88, 0.253012, 0.185649
89, 0.259875, 0.140431
90, 0.186367, 0.171715
91, 0.12537, 0.123587
92, 0.236125, 0.269509
93, 0.218798, 0.133218
94, 0.119677, 0.129207
95, 0.118141, 0.117508
96, 0.117498, 0.121174
97, 0.107022, 0.0946268
98, 0.123922, 0.120033
99, 0.263934, 0.223805
100, 0.10672, 0.102797
101, 0.117294, 0.110298
102, 0.258124, 0.259746
103, 0.108307, 0.11437
104, 0.403377, 0.388918
105, 0.133812, 0.147451
106, 0.102972, 0.091894
107, 0.321486, 0.262904
108, 0.286304, 0.255326
109, 0.117409, 0.123517
110, 0.146523, 0.114312
111, 0.104818, 0.0953231
112, 0.131306, 0.117714
113, 0.110242, 0.0946711
114, 0.104809, 0.0910745
115, 0.219167, 0.312244
116, 0.234647, 0.214035
117, 0.210592, 0.190069
118, 0.232143, 0.178434
