Row, Correct, Predicted
1, 0.117517, 0.123535
2, 0.138783, 0.136757
3, 0.153564, 0.121398
4, 0.106356, 0.0930777
5, 0.109808, 0.112765
6, 0.139623, 0.129072
7, 0.9, 0.757847
8, 0.194951, 0.143422
9, 0.125869, 0.124331
10, 0.100521, 0.0925999
11, 0.180858, 0.174601
12, 0.108471, 0.109724
13, 0.158422, 0.216115
14, 0.129015, 0.11895
15, 0.218798, 0.145759
16, 0.214211, 0.204005
17, 0.321445, 0.323772
18, 0.145047, 0.135021
19, 0.136412, 0.139082
20, 0.32508, 0.233018
21, 0.138988, 0.147713
22, 0.142718, 0.137388
23, 0.281671, 0.224043
24, 0.109878, 0.107378
25, 0.130983, 0.150511
26, 0.119817, 0.111774
27, 0.106337, 0.113913
28, 0.10756, 0.10054
29, 0.123852, 0.120357
30, 0.299811, 0.221135
31, 0.181997, 0.15349
32, 0.139162, 0.137903
33, 0.100795, 0.0933669
34, 0.14182, 0.118588
35, 0.286304, 0.24117
36, 0.151993, 0.145093
37, 0.112784, 0.116719
38, 0.111744, 0.122421
39, 0.206977, 0.155412
40, 0.113403, 0.127614
41, 0.184193, 0.203011
42, 0.104899, 0.101121
43, 0.454988, 0.341796
44, 0.107431, 0.110417
45, 0.101487, 0.0975989
46, 0.123425, 0.131856
47, 0.122534, 0.11165
48, 0.809529, 0.532716
49, 0.117454, 0.137771
50, 0.123991, 0.119598
51, 0.110987, 0.118634
52, 0.112175, 0.130522
53, 0.1994, 0.194122
54, 0.315018, 0.203297
55, 0.330988, 0.191027
56, 0.129224, 0.121922
57, 0.189618, 0.146127
58, 0.112157, 0.110173
59, 0.20438, 0.171199
60, 0.186367, 0.17276
61, 0.134751, 0.144485
62, 0.177498, 0.165375
63, 0.186049, 0.17199
64, 0.105235, 0.0985251
65, 0.109393, 0.114975
66, 0.100928, 0.0968728
67, 0.10672, 0.106485
68, 0.342768, 0.217792
69, 0.104708, 0.0952434
70, 0.155542, 0.147174
71, 0.129347, 0.141586
72, 0.110851, 0.103844
73, 0.112157, 0.110752
74, 0.136267, 0.169223
75, 0.113205, 0.112645
76, 0.213101, 0.189677
77, 0.166813, 0.15311
78, 0.102834, 0.0997831
79, 0.130827, 0.142643
80, 0.209683, 0.213886
81, 0.262518, 0.239312
82, 0.315225, 0.26581
83, 0.107558, 0.094827
84, 0.100847, 0.0881798
85, 0.149737, 0.142082
86, 0.276431, 0.270164
87, 0.138922, 0.143277
88, 0.189598, 0.157221
89, 0.258124, 0.277303
90, 0.15934, 0.151879
91, 0.116375, 0.120216
92, 0.10893, 0.10998
93, 0.108541, 0.119448
94, 0.199765, 0.390938
95, 0.113066, 0.116691
96, 0.106939, 0.102198
97, 0.283951, 0.162163
98, 0.112199, 0.130045
99, 0.125408, 0.12783
100, 0.35195, 0.278052
101, 0.107647, 0.105486
102, 0.11132, 0.11628
103, 0.104394, 0.0960482
104, 0.206283, 0.147232
105, 0.105166, 0.100882
106, 0.45608, 0.315459
107, 0.115306, 0.117306
108, 0.166745, 0.137035
109, 0.460326, 0.357808
110, 0.113029, 0.111896
111, 0.405155, 0.404639
112, 0.178827, 0.256908
113, 0.140119, 0.124666
114, 0.117294, 0.119795
115, 0.348933, 0.269069
116, 0.165381, 0.146331
117, 0.10285, 0.103264
118, 0.233544, 0.386103
119, 0.124564, 0.109707
