Row, Predicted, Correct
1, 0.22888, 0.261458
2, 0.123154, 0.112726
3, 0.145073, 0.137327
4, 0.0913081, 0.10228
5, 0.344181, 0.382201
6, 0.128816, 0.12537
7, 0.0916116, 0.103552
8, 0.144356, 0.162925
9, 0.188228, 0.23148
10, 0.160871, 0.148817
11, 0.103201, 0.10893
12, 0.131789, 0.11295
13, 0.534935, 0.356558
14, 0.0976016, 0.109071
15, 0.323348, 0.415752
16, 0.154112, 0.149623
17, 0.168102, 0.152263
18, 0.143961, 0.140005
19, 0.122511, 0.11021
20, 0.219222, 0.166689
21, 0.264451, 0.285274
22, 0.134151, 0.136522
23, 0.114888, 0.113777
24, 0.132107, 0.142323
25, 0.0886161, 0.10951
26, 0.184158, 0.168939
27, 0.121101, 0.129224
28, 0.12511, 0.122448
29, 0.116451, 0.118592
30, 0.180696, 0.208598
31, 0.194554, 0.194558
32, 0.125442, 0.127565
33, 0.150567, 0.165846
34, 0.0917571, 0.100795
35, 0.128379, 0.109808
36, 0.200768, 0.19893
37, 0.117442, 0.105082
38, 0.0954999, 0.102371
39, 0.223671, 0.236452
40, 0.106882, 0.113266
41, 0.101711, 0.103871
42, 0.186155, 0.197017
43, 0.0914238, 0.102879
44, 0.114906, 0.117986
45, 0.519398, 0.592693
46, 0.136895, 0.117534
47, 0.155979, 0.170201
48, 0.130641, 0.119726
49, 0.106764, 0.106337
50, 0.10652, 0.100872
51, 0.305338, 0.299533
52, 0.173019, 0.259875
53, 0.22223, 0.216679
54, 0.135593, 0.115278
55, 0.0985981, 0.110144
56, 0.104231, 0.1091
57, 0.0912496, 0.100517
58, 0.133504, 0.120945
59, 0.303082, 0.355434
