Row, Predicted, Correct
1, 0.0992319, 0.100928
2, 0.194445, 0.181266
3, 0.11508, 0.104163
4, 0.150605, 0.138988
5, 0.234175, 0.342768
6, 0.0957547, 0.100579
7, 0.16609, 0.14934
8, 0.185948, 0.178732
9, 0.111835, 0.10922
10, 0.131569, 0.120597
11, 0.806352, 0.356558
12, 0.0906278, 0.103865
13, 0.287689, 0.284527
14, 0.182642, 0.206977
15, 0.09358, 0.100753
16, 0.178953, 0.16288
17, 0.115432, 0.111186
18, 0.186788, 0.136267
19, 0.0923019, 0.102834
20, 0.101691, 0.102214
21, 0.0928153, 0.104041
22, 0.0670475, 0.104839
23, 0.320274, 0.370859
24, 0.16074, 0.169073
25, 0.15677, 0.177498
26, 0.116844, 0.107076
27, 0.130643, 0.110298
28, 0.229684, 0.132854
29, 0.127104, 0.111622
30, 0.0943748, 0.105333
31, 0.123319, 0.114844
32, 0.168549, 0.140705
33, 0.087438, 0.100517
34, 0.18293, 0.143503
35, 0.210331, 0.189618
36, 0.137507, 0.125164
37, 0.279425, 0.280686
38, 0.164213, 0.166813
39, 0.141305, 0.120945
40, 0.240392, 0.195511
41, 0.0934916, 0.105166
42, 0.116317, 0.104342
43, 0.148137, 0.126728
44, 0.0578745, 0.154206
45, 0.371203, 0.45608
46, 0.146204, 0.184531
47, 0.118373, 0.110987
48, 0.0857375, 0.100521
49, 0.310616, 0.370387
50, 0.151491, 0.143356
51, 0.188099, 0.210707
52, 0.188794, 0.190445
53, 0.098849, 0.1041
54, 0.104925, 0.102714
55, 0.121852, 0.112784
56, 0.18111, 0.228233
57, 0.121228, 0.114916
58, 0.310047, 0.249396
59, 0.205189, 0.188267
60, 0.204378, 0.219593
61, 0.104718, 0.111975
62, 0.127586, 0.112726
63, 0.222259, 0.214211
64, 0.429916, 0.478406
65, 0.275933, 0.263934
66, 0.128492, 0.131306
67, 0.0953682, 0.102544
68, 0.132848, 0.108569
69, 0.303566, 0.563139
70, 0.127014, 0.157134
71, 0.125663, 0.172093
72, 0.184654, 0.129706
73, 0.235607, 0.26141
74, 0.347558, 0.403377
75, 0.124627, 0.119817
76, 0.14803, 0.123998
77, 0.120482, 0.132361
78, 0.114047, 0.113777
79, 0.0946795, 0.102688
80, 0.125206, 0.104653
81, 0.154725, 0.13667
82, 0.154752, 0.156162
83, 0.134746, 0.113417
84, 0.138911, 0.105927
85, 0.126572, 0.121157
86, 0.253924, 0.291126
87, 0.165067, 0.184395
88, 0.140743, 0.113205
89, 0.112936, 0.106316
90, 0.0958111, 0.106939
91, 0.0879901, 0.104625
92, 0.150163, 0.151232
93, 0.341311, 0.321486
94, 0.181586, 0.158264
95, 0.132317, 0.109808
96, 0.12802, 0.128556
97, 0.134926, 0.112046
98, 0.147014, 0.133635
99, 0.115764, 0.112157
100, 0.176993, 0.190725
101, 0.162927, 0.192442
102, 0.134378, 0.162441
103, 0.0990693, 0.104899
104, 0.145931, 0.152263
105, 0.103236, 0.102188
106, 0.119002, 0.106032
107, 0.132583, 0.14182
108, 0.125109, 0.118592
109, 0.117135, 0.117316
110, 0.105799, 0.110144
111, 0.331084, 0.199765
112, 0.278105, 0.377871
113, 0.138368, 0.135336
114, 0.117371, 0.10756
115, 0.143717, 0.13032
116, 0.151566, 0.148817
117, 0.197633, 0.243333
118, 0.113326, 0.108541
