Row, Correct, Predicted
1, 0.151188, 0.1341
2, 0.129356, 0.12356
3, 0.102023, 0.0973224
4, 0.164368, 0.127881
5, 0.130701, 0.149953
6, 0.10332, 0.10966
7, 0.112265, 0.11737
8, 0.10816, 0.103566
9, 0.102017, 0.104599
10, 0.156408, 0.173747
11, 0.107607, 0.105599
12, 0.111036, 0.111312
13, 0.111832, 0.132619
14, 0.110987, 0.122113
15, 0.145976, 0.155124
16, 0.103627, 0.107627
17, 0.150536, 0.125649
18, 0.321445, 0.348007
19, 0.11295, 0.132291
20, 0.123708, 0.133646
21, 0.115105, 0.11629
22, 0.117517, 0.118758
23, 0.166689, 0.233972
24, 0.151232, 0.155474
25, 0.110769, 0.106592
26, 0.198531, 0.207618
27, 0.206283, 0.211918
28, 0.103865, 0.101703
29, 0.165846, 0.153008
30, 0.135639, 0.144631
31, 0.111641, 0.11893
32, 0.100579, 0.111091
33, 0.125869, 0.136846
34, 0.592693, 0.621505
35, 0.148817, 0.157841
36, 0.139162, 0.154806
37, 0.113107, 0.107777
38, 0.109878, 0.123658
39, 0.107647, 0.108727
40, 0.228233, 0.255111
41, 0.126728, 0.129558
42, 0.300505, 0.273832
43, 0.115289, 0.120427
44, 0.101886, 0.102076
45, 0.109808, 0.13209
46, 0.181266, 0.22544
47, 0.155542, 0.143808
48, 0.102491, 0.111409
49, 0.276431, 0.319101
50, 0.103673, 0.121258
51, 0.212445, 0.219729
52, 0.253012, 0.22034
53, 0.10285, 0.101409
54, 0.116375, 0.128447
55, 0.11604, 0.0911108
56, 0.23223, 0.213842
57, 0.291857, 0.366019
58, 0.10094, 0.0933979
59, 0.131306, 0.126308
60, 0.209683, 0.272488
61, 0.109683, 0.116742
62, 0.177498, 0.192755
63, 0.121467, 0.129671
64, 0.111622, 0.0982461
65, 0.263561, 0.33635
66, 0.329614, 0.437475
67, 0.154206, 0.160142
68, 0.102594, 0.106288
69, 0.102788, 0.109542
70, 0.154803, 0.149827
71, 0.138988, 0.157528
72, 0.342078, 0.293012
73, 0.110851, 0.109145
74, 0.259875, 0.190818
75, 0.132457, 0.143164
76, 0.415752, 0.360766
77, 0.111496, 0.110459
78, 0.208508, 0.18419
79, 0.166813, 0.157604
80, 0.102742, 0.113625
81, 0.104041, 0.105856
82, 0.114374, 0.111131
83, 0.52702, 0.572677
84, 0.11021, 0.113518
85, 0.125408, 0.121535
86, 0.145452, 0.149505
87, 0.107594, 0.119541
88, 0.14934, 0.157483
89, 0.103601, 0.0893561
90, 0.284527, 0.270902
91, 0.104899, 0.106175
92, 0.108747, 0.113584
93, 0.100213, 0.111539
94, 0.103352, 0.0990711
95, 0.402651, 0.401713
96, 0.141417, 0.145878
97, 0.113417, 0.122872
98, 0.111313, 0.110352
99, 0.10647, 0.114001
100, 0.102503, 0.108512
101, 0.109569, 0.115001
102, 0.147185, 0.144533
103, 0.153564, 0.131993
104, 0.280686, 0.283083
105, 0.12775, 0.113918
106, 0.11065, 0.0966594
107, 0.776247, 0.791114
108, 0.478406, 0.443457
109, 0.148135, 0.134036
110, 0.160313, 0.190161
111, 0.167755, 0.16444
112, 0.10922, 0.119492
113, 0.108992, 0.114684
114, 0.102688, 0.100872
115, 0.286304, 0.293531
116, 0.11132, 0.121322
117, 0.137327, 0.124131
118, 0.330988, 0.285983
119, 0.103135, 0.102512
120, 0.194746, 0.185909
121, 0.176001, 0.12242
122, 0.13003, 0.123615
123, 0.110357, 0.131495
124, 0.110822, 0.110725
125, 0.133812, 0.157202
126, 0.234647, 0.242701
127, 0.130095, 0.148066
128, 0.140119, 0.143326
129, 0.168939, 0.20043
130, 0.370387, 0.31313
131, 0.245124, 0.254745
132, 0.1432, 0.136611
133, 0.100255, 0.101399
134, 0.29982, 0.314546
135, 0.111223, 0.118812
136, 0.219593, 0.22805
137, 0.165144, 0.177939
138, 0.122459, 0.124365
139, 0.107431, 0.105213
140, 0.130121, 0.13155
141, 0.105628, 0.102663
142, 0.106032, 0.12047
143, 0.112157, 0.122621
144, 0.106399, 0.111921
145, 0.128556, 0.13608
146, 0.729116, 0.752482
147, 0.312054, 0.292499
148, 0.279586, 0.393282
149, 0.105082, 0.120164
150, 0.115306, 0.121831
151, 0.117498, 0.138266
152, 0.161236, 0.179075
153, 0.232143, 0.221113
154, 0.200233, 0.213865
155, 0.18155, 0.242863
156, 0.167797, 0.19815
157, 0.16507, 0.186395
158, 0.274922, 0.271562
159, 0.248116, 0.233142
160, 0.108502, 0.113941
161, 0.20438, 0.183433
162, 0.241157, 0.239499
163, 0.375542, 0.339161
164, 0.106737, 0.103623
165, 0.120077, 0.117991
166, 0.113298, 0.125716
167, 0.102214, 0.104059
168, 0.129059, 0.127313
169, 0.189618, 0.158121
170, 0.142718, 0.1417
171, 0.1028, 0.102652
172, 0.172616, 0.164323
173, 0.356558, 0.387592
174, 0.108569, 0.114245
175, 0.117135, 0.132287
176, 0.195861, 0.195679
177, 0.181165, 0.177245
178, 0.138898, 0.133701
179, 0.104922, 0.100988
180, 0.108471, 0.116226
181, 0.214211, 0.234685
182, 0.136267, 0.17061
183, 0.526459, 0.435719
184, 0.158419, 0.148734
185, 0.10342, 0.11644
186, 0.205717, 0.184076
187, 0.35195, 0.335696
188, 0.262518, 0.288171
189, 0.167282, 0.140843
190, 0.1041, 0.105945
191, 0.45608, 0.449103
192, 0.138783, 0.158099
193, 0.117986, 0.115484
194, 0.112738, 0.133409
195, 0.412547, 0.356649
196, 0.145047, 0.160013
197, 0.100872, 0.0990264
198, 0.169073, 0.158139
199, 0.148532, 0.138403
200, 0.104163, 0.115891
201, 0.291126, 0.325407
202, 0.104625, 0.100866
203, 0.351986, 0.401154
204, 0.132348, 0.141476
205, 0.315018, 0.274112
206, 0.144443, 0.150168
207, 0.460326, 0.413926
208, 0.122448, 0.139264
209, 0.173157, 0.189367
210, 0.13032, 0.136934
211, 0.130827, 0.130676
212, 0.186072, 0.203457
213, 0.113205, 0.135695
214, 0.113403, 0.133929
215, 0.104342, 0.119779
216, 0.142323, 0.172146
217, 0.264273, 0.307001
218, 0.299533, 0.334642
219, 0.101683, 0.10036
220, 0.253566, 0.213316
221, 0.129652, 0.145616
222, 0.136937, 0.154328
223, 0.100521, 0.0947139
224, 0.118141, 0.128465
225, 0.109821, 0.122636
226, 0.186367, 0.18344
227, 0.143356, 0.14149
228, 0.204666, 0.334334
229, 0.172843, 0.170005
230, 0.102544, 0.0880632
231, 0.153149, 0.193217
232, 0.190445, 0.185584
233, 0.137429, 0.140587
234, 0.249396, 0.278393
235, 0.342768, 0.253801
236, 0.256049, 0.272438
237, 0.127665, 0.148822
238, 0.163074, 0.165529
239, 0.14751, 0.177053
240, 0.147996, 0.178777
241, 0.181858, 0.133394
242, 0.11103, 0.0988991
243, 0.749997, 0.776833
244, 0.300712, 0.230787
245, 0.14182, 0.129296
246, 0.109393, 0.115999
247, 0.106441, 0.108342
248, 0.112046, 0.148591
249, 0.117294, 0.119988
250, 0.140902, 0.141271
251, 0.19893, 0.230595
252, 0.122349, 0.126339
253, 0.147888, 0.151308
254, 0.121994, 0.12902
255, 0.118592, 0.12958
256, 0.10672, 0.120897
257, 0.311241, 0.306471
258, 0.273557, 0.286393
259, 0.194747, 0.203971
260, 0.102371, 0.104456
261, 0.261746, 0.264412
262, 0.100944, 0.105964
263, 0.236452, 0.231823
264, 0.9, 0.90619
265, 0.115278, 0.140472
266, 0.108307, 0.122733
267, 0.101487, 0.101975
268, 0.377871, 0.34466
269, 0.480336, 0.490129
270, 0.139528, 0.156473
271, 0.104394, 0.101247
272, 0.165381, 0.174842
273, 0.189598, 0.180281
274, 0.158264, 0.181876
275, 0.100795, 0.0957414
276, 0.110297, 0.113062
277, 0.136412, 0.155524
278, 0.199012, 0.196655
279, 0.162481, 0.149826
280, 0.103552, 0.102075
281, 0.120597, 0.125347
282, 0.104653, 0.119003
283, 0.10951, 0.104807
284, 0.129706, 0.157179
285, 0.123991, 0.120773
286, 0.174649, 0.180893
287, 0.299811, 0.230863
288, 0.287878, 0.310384
289, 0.184395, 0.174814
290, 0.218798, 0.138571
291, 0.118588, 0.119079
292, 0.172093, 0.146016
293, 0.103871, 0.115127
294, 0.288884, 0.263548
295, 0.242446, 0.19228
296, 0.112175, 0.134676
297, 0.104839, 0.123617
298, 0.120945, 0.123443
299, 0.124564, 0.112838
300, 0.13667, 0.177405
301, 0.108793, 0.137169
302, 0.134751, 0.150289
303, 0.125122, 0.113522
304, 0.233544, 0.253686
305, 0.184193, 0.209488
306, 0.10798, 0.103136
307, 0.132854, 0.216536
308, 0.1811, 0.17276
309, 0.108428, 0.107179
310, 0.1, 0.0974606
311, 0.108818, 0.0968343
