Row, Predicted, Correct
1, 0.136471, 0.148727
2, 0.148629, 0.133635
3, 0.140729, 0.141417
4, 0.11847, 0.104342
5, 0.186846, 0.196229
6, 0.184419, 0.208598
7, 0.113247, 0.10342
8, 0.103211, 0.107607
9, 0.11853, 0.10644
10, 0.111211, 0.110987
11, 0.0996323, 0.111036
12, 0.147048, 0.166745
13, 0.158426, 0.154023
14, 0.0946682, 0.106319
15, 0.351426, 0.402651
16, 0.0981096, 0.110297
17, 0.116671, 0.121157
18, 0.106085, 0.102491
19, 0.134493, 0.12537
20, 0.103527, 0.110822
21, 0.0808792, 0.154206
22, 0.36863, 0.439275
23, 0.109926, 0.1091
24, 0.454039, 0.602205
25, 0.15958, 0.129652
26, 0.181303, 0.194746
27, 0.097943, 0.10519
28, 0.210526, 0.166689
29, 0.277134, 0.311241
30, 0.0761978, 0.102972
31, 0.195791, 0.23148
32, 0.181241, 0.168685
33, 0.110271, 0.115105
34, 0.110691, 0.108992
35, 0.133315, 0.146523
36, 0.155121, 0.181997
37, 0.0905416, 0.104625
38, 0.0870062, 0.10296
39, 0.1166, 0.119817
40, 0.13499, 0.124178
41, 0.090627, 0.102544
42, 0.123556, 0.122009
43, 0.281568, 0.40531
44, 0.186808, 0.210707
45, 0.492129, 0.439137
46, 0.274657, 0.357685
47, 0.0790919, 0.100703
48, 0.0938175, 0.1028
49, 0.217789, 0.212445
50, 0.111247, 0.108307
51, 0.382657, 0.478406
52, 0.259175, 0.263934
53, 0.100486, 0.103871
54, 0.138644, 0.147185
55, 0.495343, 0.592693
56, 0.107516, 0.106316
57, 0.110992, 0.108681
58, 0.240679, 0.256049
59, 0.127881, 0.117517
