Row, Correct, Predicted
1, 0.105639, 0.109213
2, 0.342768, 0.247799
3, 0.111186, 0.109481
4, 0.113107, 0.113684
5, 0.111036, 0.112124
6, 0.283951, 0.242601
7, 0.129347, 0.143858
8, 0.101395, 0.100793
9, 0.23148, 0.19343
10, 0.102188, 0.102172
11, 0.107022, 0.105784
12, 0.103627, 0.107801
13, 0.218798, 0.139429
14, 0.330988, 0.282959
15, 0.110405, 0.117466
16, 0.1073, 0.111908
17, 0.415752, 0.380474
18, 0.170473, 0.158404
19, 0.526459, 0.454911
20, 0.102714, 0.107062
21, 0.206977, 0.17462
22, 0.194558, 0.189605
23, 0.167282, 0.135005
24, 0.10672, 0.116275
25, 0.135336, 0.128823
26, 0.233544, 0.196812
27, 0.107076, 0.111545
28, 0.151442, 0.144043
29, 0.1811, 0.17181
30, 0.104818, 0.11446
31, 0.264273, 0.318662
32, 0.106437, 0.107889
33, 0.1041, 0.107528
34, 0.189618, 0.160418
35, 0.175354, 0.184871
36, 0.274922, 0.251505
37, 0.164895, 0.189345
38, 0.113417, 0.127579
39, 0.10088, 0.102018
40, 0.110987, 0.121309
41, 0.115306, 0.118623
42, 0.10296, 0.103027
43, 0.13667, 0.154747
44, 0.103601, 0.101241
45, 0.261458, 0.234892
46, 0.10127, 0.0977704
47, 0.123991, 0.117623
48, 0.130983, 0.134395
49, 0.213101, 0.196813
50, 0.184395, 0.153658
51, 0.102017, 0.103066
52, 0.113066, 0.120059
53, 0.122349, 0.128302
54, 0.142718, 0.136081
55, 0.102214, 0.103333
56, 0.167797, 0.195672
57, 0.129224, 0.124828
58, 0.130042, 0.140993
59, 0.108569, 0.109875
60, 0.103075, 0.106403
61, 0.299811, 0.23651
62, 0.208316, 0.183232
63, 0.219593, 0.2384
64, 0.142323, 0.155707
65, 0.1432, 0.133457
66, 0.107607, 0.107842
67, 0.312054, 0.314928
68, 0.130121, 0.129331
69, 0.186367, 0.177506
70, 0.107594, 0.118448
71, 0.124178, 0.126619
72, 0.138922, 0.143255
73, 0.104839, 0.101947
74, 0.23223, 0.196619
75, 0.115278, 0.129689
76, 0.134974, 0.129392
77, 0.104625, 0.0966031
78, 0.140325, 0.140745
79, 0.254207, 0.270292
80, 0.100685, 0.102113
81, 0.228233, 0.281068
82, 0.126031, 0.132602
83, 0.115925, 0.117227
84, 0.9, 0.891261
85, 0.263561, 0.276528
86, 0.105971, 0.112306
87, 0.321445, 0.316226
88, 0.160313, 0.181502
89, 0.273557, 0.2615
90, 0.280686, 0.281022
91, 0.147996, 0.170844
92, 0.749997, 0.743154
93, 0.11021, 0.120879
94, 0.108992, 0.114873
95, 0.121901, 0.136224
96, 0.133635, 0.106584
97, 0.153564, 0.151249
98, 0.148135, 0.140105
99, 0.127665, 0.147683
100, 0.112738, 0.121441
101, 0.146468, 0.149077
102, 0.101496, 0.101972
103, 0.342078, 0.302253
104, 0.102544, 0.0968444
105, 0.112157, 0.116265
106, 0.147888, 0.145466
107, 0.113403, 0.131622
108, 0.154206, 0.137562
109, 0.101974, 0.10675
110, 0.40531, 0.365658
111, 0.111223, 0.11793
112, 0.11132, 0.121557
113, 0.113029, 0.118077
114, 0.111313, 0.115816
115, 0.194746, 0.155671
116, 0.108541, 0.103249
117, 0.285274, 0.270233
118, 0.104653, 0.112195
119, 0.181165, 0.169923
120, 0.123922, 0.119667
121, 0.211733, 0.187248
122, 0.138783, 0.149249
123, 0.104041, 0.0998118
124, 0.215572, 0.241211
125, 0.10228, 0.104453
126, 0.131306, 0.129065
127, 0.188267, 0.188487
128, 0.112201, 0.110051
129, 0.100928, 0.103767
130, 0.130914, 0.171077
131, 0.102642, 0.104116
132, 0.106316, 0.11786
133, 0.276431, 0.306602
134, 0.108681, 0.124763
135, 0.154268, 0.208299
136, 0.110357, 0.128564
137, 0.315225, 0.307615
138, 0.110344, 0.103747
139, 0.118342, 0.131432
140, 0.124815, 0.121129
141, 0.127565, 0.140484
142, 0.101487, 0.0990952
143, 0.166689, 0.201905
144, 0.158422, 0.220892
145, 0.174649, 0.173756
146, 0.212445, 0.190065
147, 0.118788, 0.114652
148, 0.106337, 0.110305
149, 0.151232, 0.14307
150, 0.217141, 0.237174
151, 0.102371, 0.0952957
152, 0.460326, 0.388688
