Row, Predicted, Correct
1, 0.0984036, 0.105778
2, 0.287955, 0.370387
3, 0.109003, 0.107431
4, 0.193482, 0.253566
5, 0.0950575, 0.100753
6, 0.171057, 0.177498
7, 0.218468, 0.208508
8, 0.172051, 0.221413
9, 0.245923, 0.32508
10, 0.111361, 0.107076
11, 0.097516, 0.105628
12, 0.190915, 0.186072
13, 0.0772759, 0.103615
14, 0.120277, 0.111622
15, 0.104004, 0.101496
16, 0.0873998, 0.106441
17, 0.0965178, 0.11065
18, 0.0922587, 0.102688
19, 0.260224, 0.294163
20, 0.167535, 0.206977
21, 0.125756, 0.111313
22, 0.216621, 0.214211
23, 0.137153, 0.139623
24, 0.102807, 0.111641
25, 0.157404, 0.181858
26, 0.0767881, 0.102018
27, 0.507018, 0.480336
28, 0.253134, 0.281671
29, 0.174695, 0.190445
30, 0.128351, 0.12775
31, 0.0931739, 0.104899
32, 0.135257, 0.112046
33, 0.178846, 0.178732
34, 0.310062, 0.299533
35, 0.176227, 0.181165
36, 0.312576, 0.247382
37, 0.258153, 0.280686
38, 0.288073, 0.276431
39, 0.122342, 0.112175
40, 0.138772, 0.130121
41, 0.108134, 0.100847
42, 0.129519, 0.150536
43, 0.0785042, 0.101432
44, 0.208093, 0.154268
45, 0.156134, 0.127665
46, 0.275566, 0.262518
47, 0.193123, 0.173157
48, 0.106796, 0.102795
49, 0.153355, 0.138922
50, 0.112483, 0.102742
51, 0.149076, 0.129347
52, 0.237368, 0.234647
53, 0.128767, 0.123991
54, 0.0970874, 0.103352
55, 0.100065, 0.104708
56, 0.155129, 0.141521
57, 0.0990093, 0.102017
58, 0.204085, 0.194558
59, 0.199001, 0.192397
