Row, Predicted, Correct
1, 0.109244, 0.110242
2, 0.129017, 0.125164
3, 0.306796, 0.282664
4, 0.14939, 0.192442
5, 0.375256, 0.548279
6, 0.169872, 0.283951
7, 0.113983, 0.102642
8, 0.169089, 0.221413
9, 0.169524, 0.232143
10, 0.90154, 0.9
11, 0.101858, 0.105166
12, 0.118505, 0.10756
13, 0.130284, 0.122459
14, 0.186483, 0.190445
15, 0.112087, 0.108836
16, 0.0981368, 0.107558
17, 0.194897, 0.173157
18, 0.228202, 0.300712
19, 0.111182, 0.100685
20, 0.108539, 0.109393
21, 0.10425, 0.107647
22, 0.149796, 0.177113
23, 0.120311, 0.111622
24, 0.124109, 0.119817
25, 0.105386, 0.100517
26, 0.13172, 0.117498
27, 0.256093, 0.256049
28, 0.157821, 0.181858
29, 0.201605, 0.19893
30, 0.156837, 0.166745
31, 0.136429, 0.133635
32, 0.113502, 0.101395
33, 0.107226, 0.100847
34, 0.158671, 0.156657
35, 0.124502, 0.106136
36, 0.309453, 0.262518
37, 0.171423, 0.172843
38, 0.194238, 0.131418
39, 0.129723, 0.129224
40, 0.23125, 0.301266
41, 0.289826, 0.312054
42, 0.252036, 0.273557
43, 0.120981, 0.104342
44, 0.105148, 0.102017
45, 0.0903742, 0.106939
46, 0.114106, 0.108307
47, 0.128684, 0.117294
48, 0.235651, 0.26141
49, 0.120675, 0.103075
50, 0.0842553, 0.100703
51, 0.234506, 0.245124
52, 0.109182, 0.111496
53, 0.11825, 0.10672
54, 0.10269, 0.101886
55, 0.16212, 0.15774
56, 0.151564, 0.162925
57, 0.278764, 0.377871
58, 0.12509, 0.129448
59, 0.118415, 0.113424
60, 0.170519, 0.194951
61, 0.106437, 0.110144
62, 0.159863, 0.14934
63, 0.30741, 0.321486
64, 0.200801, 0.219593
65, 0.121992, 0.112265
66, 0.10638, 0.1
67, 0.173401, 0.156408
68, 0.108845, 0.110851
69, 0.243422, 0.158422
70, 0.17596, 0.164687
71, 0.353306, 0.217141
72, 0.114627, 0.108747
73, 0.133018, 0.118588
74, 0.157159, 0.13667
75, 0.1023, 0.102503
76, 0.128263, 0.117517
77, 0.138799, 0.124642
78, 0.121773, 0.119726
79, 0.143971, 0.148727
80, 0.160179, 0.166813
81, 0.135478, 0.12269
82, 0.136003, 0.125122
83, 0.103364, 0.105235
84, 0.133809, 0.129587
85, 0.154413, 0.145976
86, 0.133547, 0.131306
87, 0.135853, 0.151188
88, 0.305035, 0.195511
89, 0.616246, 0.356558
90, 0.305036, 0.29982
91, 0.140805, 0.126031
92, 0.199824, 0.188267
93, 0.104017, 0.105628
94, 0.172931, 0.206283
95, 0.134652, 0.108793
96, 0.121689, 0.123708
97, 0.548702, 0.592693
98, 0.107276, 0.112265
99, 0.230148, 0.275744
100, 0.138376, 0.135336
101, 0.0912698, 0.106441
102, 0.108468, 0.100753
103, 0.745766, 0.729116
104, 0.271709, 0.178938
105, 0.148841, 0.15934
106, 0.0973238, 0.10519
107, 0.190177, 0.168939
108, 0.0951673, 0.109878
109, 0.141063, 0.134974
110, 0.150136, 0.140325
111, 0.150481, 0.130095
112, 0.184396, 0.178732
113, 0.318116, 0.300505
114, 0.133924, 0.115306
115, 0.107162, 0.111975
116, 0.149104, 0.151993
117, 0.114281, 0.102742
118, 0.111203, 0.1073
119, 0.158728, 0.136585
