Row, Predicted, Correct
1, 0.206233, 0.236452
2, 0.176646, 0.105927
3, 0.147266, 0.129347
4, 0.105994, 0.107431
5, 0.158874, 0.112784
6, 0.260531, 0.300505
7, 0.210517, 0.214211
8, 0.125965, 0.108471
9, 0.29531, 0.209683
10, 0.165913, 0.161236
11, 0.149349, 0.151188
12, 0.193484, 0.199012
13, 0.194982, 0.186072
14, 0.21848, 0.284527
15, 0.202968, 0.143503
16, 0.162615, 0.181997
17, 0.183038, 0.101325
18, 0.237885, 0.18155
19, 0.119506, 0.111641
20, 0.442276, 0.439137
21, 0.105026, 0.104839
22, 0.173562, 0.123852
23, 0.258487, 0.287878
24, 0.114138, 0.105235
25, 0.233997, 0.300712
26, 0.184749, 0.164368
27, 0.0980092, 0.102795
28, 0.195242, 0.208598
29, 0.114701, 0.11065
30, 0.114089, 0.111975
31, 0.139035, 0.132457
32, 0.150978, 0.12537
33, 0.178315, 0.156162
34, 0.137342, 0.115641
35, 0.143582, 0.158419
36, 0.290141, 0.217141
37, 0.149823, 0.147888
38, 0.172744, 0.210707
39, 0.168183, 0.16288
40, 0.142362, 0.106032
41, 0.134829, 0.111744
42, 0.162173, 0.194746
43, 0.130812, 0.110757
44, 0.137471, 0.113298
45, 0.194511, 0.11604
46, 0.0967948, 0.104014
47, 0.273198, 0.252585
48, 0.123118, 0.110851
49, 0.226328, 0.264273
50, 0.0787013, 0.100517
51, 0.102063, 0.107558
52, 0.126417, 0.118592
53, 0.207196, 0.242264
54, 0.10592, 0.100703
55, 0.278654, 0.199765
56, 0.261224, 0.396128
57, 0.194294, 0.185918
58, 0.0957038, 0.102688
59, 0.178881, 0.168939
60, 0.180039, 0.194558
61, 0.221734, 0.195861
62, 0.121844, 0.113107
63, 0.133557, 0.111223
64, 0.207989, 0.245124
65, 0.182684, 0.124642
66, 0.160693, 0.135336
67, 0.461179, 0.480336
68, 0.333918, 0.563139
69, 0.122211, 0.107607
70, 0.26936, 0.195511
71, 0.212834, 0.173157
72, 0.260174, 0.232143
73, 0.228359, 0.285274
74, 0.23349, 0.294163
75, 0.181868, 0.151232
76, 0.191222, 0.242922
77, 0.137673, 0.108793
78, 0.187325, 0.167282
79, 0.151484, 0.13003
80, 0.204437, 0.241157
81, 0.142356, 0.126031
82, 0.142815, 0.121467
83, 0.1929, 0.140902
84, 0.12529, 0.104809
85, 0.136751, 0.120597
86, 0.23424, 0.370387
87, 0.135573, 0.113205
88, 0.252687, 0.342078
89, 0.192651, 0.112046
90, 0.165867, 0.128303
91, 0.191707, 0.243333
92, 0.191229, 0.142718
93, 0.246189, 0.164687
94, 0.128851, 0.112265
95, 0.203581, 0.154268
96, 0.104659, 0.102788
97, 0.216769, 0.1811
98, 0.203395, 0.181266
99, 0.149871, 0.152263
100, 0.435186, 0.356558
101, 0.125183, 0.113424
102, 0.18511, 0.148532
103, 0.103197, 0.110344
104, 0.238982, 0.309347
105, 0.170441, 0.120077
106, 0.235281, 0.311241
107, 0.184782, 0.153149
108, 0.133992, 0.115289
109, 0.101243, 0.102742
110, 0.149503, 0.184395
111, 0.1755, 0.228233
112, 0.1223, 0.106737
113, 0.104909, 0.106319
114, 0.219149, 0.274922
115, 0.126631, 0.129059
116, 0.125198, 0.110242
117, 0.143522, 0.165846
118, 0.188559, 0.192397
